,year,actual,predicted,typhoon
25032,,0.0,0.41592982,conson2010
25044,,0.4100761570005858,0.5186165,conson2010
25051,,0.0131475151196423,0.5155902,conson2010
25054,,0.0,0.14813726,conson2010
25055,,0.2256545928490837,3.3252275,conson2010
25058,,0.1377862344990486,0.3587539,conson2010
25060,,0.0,0.06040416,conson2010
25064,,1.2175324675324677,1.1812519,conson2010
25069,,0.0,1.0251867,conson2010
25079,,0.1043732387015969,1.102948,conson2010
25080,,0.6781885801793919,0.9580758,conson2010
25090,,0.5725190839694656,3.6149523,conson2010
25094,,1.3721490821435194,0.76143783,conson2010
25099,,0.0534514355528405,3.345193,conson2010
25100,,0.0,0.20863341,conson2010
25107,,0.0362581580855692,2.8379295,conson2010
25108,,0.2737065159809289,0.8635529,conson2010
25113,,5.420817092536452,1.2404251,conson2010
25139,,0.0,0.108491905,conson2010
25140,,0.0,0.1656305,conson2010
25142,,0.0,0.15999147,conson2010
25145,,0.414833438089252,3.142532,conson2010
25146,,0.0,0.17475267,conson2010
25150,,0.0012295132357099,0.603428,conson2010
25157,,0.0,0.16179368,conson2010
25159,,0.0,0.097027704,conson2010
25162,,0.0,0.076953374,conson2010
25166,,0.1314924391847468,0.61580205,conson2010
25191,,0.0,0.20497687,conson2010
25209,,0.8243500317057704,1.4281735,conson2010
25214,,0.0,0.16148038,conson2010
25218,,0.0,0.17510283,conson2010
25228,,0.0115154306771073,0.6113503,conson2010
25245,,0.1699863271867263,1.4283038,conson2010
25273,,0.0175572072335693,0.5061951,conson2010
25277,,0.0035111743122487,2.073902,conson2010
25279,,4.004810583283224,0.79384077,conson2010
25281,,0.0265816055289739,3.8693705,conson2010
25285,,0.0,0.30099493,conson2010
25295,,0.0688834617070574,0.39097753,conson2010
25296,,0.0344026834093059,1.2165313,conson2010
25301,,0.0929272070211667,0.4428777,conson2010
25304,,0.3770176334288968,0.91841924,conson2010
25306,,0.1787975862325858,0.9634315,conson2010
25309,,0.1118182194674139,1.3821201,conson2010
25311,,0.9171575572291404,1.4741099,conson2010
25312,,3.011514614703277,3.6980188,conson2010
25321,,0.0213447171824973,0.7578376,conson2010
25325,,0.0,0.1483212,conson2010
25326,,0.0298983456248754,0.66950864,conson2010
25338,,0.0,0.1112848,conson2010
0,,3.632567849686848,7.3499045,durian2006
2,,0.0,0.096369624,durian2006
4,,0.0,0.19413039,durian2006
6,,0.0,0.045436833,durian2006
7,,0.0,0.41774258,durian2006
8,,0.0,0.109909475,durian2006
10,,0.2721088435374149,1.0035522,durian2006
11,,0.0,0.030460384,durian2006
12,,0.0,0.13017541,durian2006
13,,0.0,0.13534339,durian2006
17,,0.0,0.3477013,durian2006
18,,0.0,0.017462963,durian2006
25,,0.0,0.1388979,durian2006
27,,0.0,0.038933262,durian2006
29,,0.0,0.1437664,durian2006
31,,0.0,-0.011525239,durian2006
32,,0.0,-0.011960839,durian2006
33,,0.0117377780386172,0.6483093,durian2006
35,,0.0,0.04739798,durian2006
36,,0.0,2.1252315,durian2006
37,,1.0535557506584723,13.207878,durian2006
38,,0.0,0.31288344,durian2006
39,,39.36437134095344,24.550829,durian2006
40,,16.58583899127061,17.816893,durian2006
43,,0.0,0.11412998,durian2006
45,,9.343853820598008,3.9003706,durian2006
47,,0.0,0.50620115,durian2006
48,,0.0,0.45578593,durian2006
49,,0.0,0.33145067,durian2006
50,,0.1723840717117738,15.024012,durian2006
58,,0.0,0.12508862,durian2006
59,,0.0,0.09956754,durian2006
60,,0.0,0.15265809,durian2006
62,,0.0,0.08903175,durian2006
64,,0.0,0.20204696,durian2006
67,,47.140814867762685,26.072882,durian2006
68,,0.0,0.07006744,durian2006
70,,0.0,0.10841131,durian2006
71,,0.0,0.013962843,durian2006
72,,0.0,0.38672504,durian2006
73,,0.0,0.05895652,durian2006
74,,0.0,0.20382594,durian2006
75,,0.5617977528089888,4.0388956,durian2006
76,,0.0,0.3709494,durian2006
78,,0.1112803868318208,2.3826966,durian2006
79,,50.15432098765432,14.068187,durian2006
80,,51.07372149656852,21.708015,durian2006
82,,0.004940467368213,1.14419,durian2006
83,,0.0,0.16829427,durian2006
85,,0.0,0.10175003,durian2006
86,,0.0,0.05025122,durian2006
87,,0.0,0.06781782,durian2006
88,,0.0,0.044367038,durian2006
90,,0.0,0.18623726,durian2006
91,,0.0,-0.029016078,durian2006
94,,2.750553272209927,8.406321,durian2006
97,,21.679744260389423,27.419762,durian2006
99,,0.0,0.70004874,durian2006
100,,0.0,0.27085555,durian2006
101,,0.0,0.05940397,durian2006
103,,2.957242418534564,7.599861,durian2006
104,,0.0,0.14800006,durian2006
105,,0.0,0.18731692,durian2006
106,,43.8522070576663,30.726572,durian2006
107,,11.585818127874202,37.28647,durian2006
111,,0.7190160832544938,0.7306221,durian2006
112,,0.0,0.079834834,durian2006
114,,0.0,0.2063029,durian2006
119,,0.0,0.058545202,durian2006
120,,0.0,-0.0031697208,durian2006
122,,0.0,0.11647139,durian2006
123,,49.62791891198358,29.584326,durian2006
128,,20.945113002641623,19.40172,durian2006
130,,0.0,0.011607593,durian2006
137,,0.0,0.20142514,durian2006
140,,0.0,0.26503655,durian2006
143,,44.2051073630021,4.713377,durian2006
144,,25.50137217648301,24.224411,durian2006
145,,6.396453451551615,24.224411,durian2006
146,,0.0,-0.02203431,durian2006
148,,12.916188289322616,33.960278,durian2006
150,,0.0,0.0068242787,durian2006
153,,0.0,0.016931776,durian2006
154,,0.0,0.28031164,durian2006
156,,5.56792873051225,29.400372,durian2006
157,,9.17306052855925,7.715823,durian2006
159,,0.0,0.5770098,durian2006
160,,0.0,1.1288973,durian2006
163,,0.0,0.06675954,durian2006
164,,4.881489841986456,1.3482175,durian2006
166,,0.0,0.2522101,durian2006
174,,0.0,-0.027163856,durian2006
177,,0.0,0.024135971,durian2006
179,,0.0,0.036194548,durian2006
180,,0.0,0.022660686,durian2006
182,,0.936551906080992,2.4229996,durian2006
188,,16.864523587212663,3.7855015,durian2006
200,,0.0,-0.0143744005,durian2006
207,,32.343006573929465,16.44406,durian2006
208,,0.0267193929353925,0.8913842,durian2006
209,,0.0,-0.0024111904,durian2006
211,,0.0,-0.0033791107,durian2006
213,,0.3275466754012447,1.3203424,durian2006
214,,0.0,0.05244108,durian2006
215,,0.0,-0.019600242,durian2006
219,,0.0,0.38465434,durian2006
222,,0.0,0.16097131,durian2006
224,,0.0,0.045152657,durian2006
225,,0.0,0.16458894,durian2006
226,,0.0,0.2535677,durian2006
227,,0.0,0.62037,durian2006
228,,0.0,0.38267845,durian2006
229,,0.0,-0.072355226,durian2006
230,,0.0,0.10252713,durian2006
231,,20.27512612972306,2.013113,durian2006
233,,0.0,0.0867328,durian2006
234,,1.544917032233454,2.0710428,durian2006
237,,0.0,0.12647815,durian2006
239,,0.0,0.07842011,durian2006
241,,0.417762648924648,1.2437762,durian2006
245,,0.0,0.09547213,durian2006
246,,0.0,0.12598167,durian2006
247,,0.0,0.17750102,durian2006
248,,0.0,0.03687607,durian2006
249,,0.0,0.020650834,durian2006
250,,0.0,0.0195682,durian2006
252,,0.0,0.023309965,durian2006
255,,0.0,0.17223613,durian2006
258,,0.0,0.10061157,durian2006
260,,19.17497733454216,29.088232,durian2006
263,,4.377699254024343,8.523439,durian2006
264,,2.963611354257847,8.052179,durian2006
267,,2.947405577126721,39.1957,durian2006
268,,0.0,0.31364462,durian2006
272,,0.0,0.012805456,durian2006
273,,14.105504587155965,8.654312,durian2006
274,,0.0,0.17105924,durian2006
275,,0.3684312584836145,2.2405028,durian2006
276,,14.76037839105621,29.498886,durian2006
282,,28.537076389665582,4.404283,durian2006
283,,0.0,0.060953535,durian2006
287,,0.0,0.32163796,durian2006
289,,0.0,0.032762486,durian2006
290,,0.0333194502290712,3.2731783,durian2006
292,,0.0,0.031874895,durian2006
295,,0.0,0.17913578,durian2006
298,,1.3675922088686283,16.438538,durian2006
300,,0.0,0.13339207,durian2006
302,,0.0,0.14130773,durian2006
304,,0.0,0.008723149,durian2006
305,,0.0,-0.003774517,durian2006
306,,0.0,0.2505083,durian2006
307,,0.0,0.052265238,durian2006
311,,0.0074732830132277,0.9659733,durian2006
312,,55.73340330621884,3.3863482,durian2006
314,,0.0,0.18413414,durian2006
317,,0.0,0.108331755,durian2006
320,,0.0,0.11625568,durian2006
321,,0.0,0.1536493,durian2006
322,,1.3693076888428448,1.7360582,durian2006
323,,0.0,0.027945168,durian2006
324,,13.636363636363637,17.590435,durian2006
325,,0.0,0.062596485,durian2006
326,,0.0,0.39833155,durian2006
330,,0.0,0.12823553,durian2006
334,,0.0,0.06722516,durian2006
335,,11.265294302193691,2.8219156,durian2006
337,,0.0,0.28901878,durian2006
338,,0.0,-0.006821123,durian2006
339,,0.0,0.05869359,durian2006
342,,0.0,0.28044435,durian2006
344,,20.665724199974296,29.46775,durian2006
345,,14.326369575059829,12.631893,durian2006
346,,0.0,0.17807609,durian2006
349,,0.0,0.062211215,durian2006
350,,0.0,-0.023653252,durian2006
351,,0.0,0.74941033,durian2006
353,,0.0,0.28812337,durian2006
359,,0.0,0.3226681,durian2006
360,,0.1507970702283498,1.3550452,durian2006
363,,0.0086590582408257,1.1475806,durian2006
367,,3.187535734705546,13.106732,durian2006
368,,0.0,0.21178521,durian2006
369,,0.0,0.025905201,durian2006
370,,0.0,0.036285233,durian2006
371,,0.0,0.29489452,durian2006
375,,1.249788887012329,15.987391,durian2006
376,,0.0,0.56625026,durian2006
377,,0.0,0.36819953,durian2006
378,,0.0,0.35632384,durian2006
379,,0.0,0.034207884,durian2006
382,,18.149332330261423,29.1958,durian2006
386,,0.0,0.1639047,durian2006
389,,0.0,0.02859196,durian2006
392,,76.77131157711875,9.169188,durian2006
393,,71.8096019696348,15.579587,durian2006
396,,0.3531073446327684,3.104808,durian2006
397,,0.0,0.07957502,durian2006
398,,0.0,0.09478169,durian2006
400,,0.0,0.0061439467,durian2006
401,,0.0,0.07234043,durian2006
402,,59.86946202531646,2.7824852,durian2006
405,,0.0,0.17822051,durian2006
406,,0.0,0.19819,durian2006
407,,0.0,0.853295,durian2006
413,,0.0,0.04597506,durian2006
416,,0.0,0.19758835,durian2006
417,,1.6293279022403258,0.66695005,durian2006
420,,0.0,0.117967285,durian2006
421,,0.0,0.24873209,durian2006
422,,0.0,0.21804756,durian2006
423,,0.0,0.27257714,durian2006
426,,0.0,0.14457867,durian2006
427,,0.0,0.06255007,durian2006
430,,1.1049723756906076,38.174694,durian2006
431,,0.0,0.14810067,durian2006
432,,28.178895059924,33.92124,durian2006
435,,3.02956564058888,8.243587,durian2006
436,,0.0,0.08918183,durian2006
442,,4.927086029855897,34.98972,durian2006
444,,18.499000545157188,20.84708,durian2006
445,,7.218992248062015,8.477088,durian2006
449,,0.0,0.19616209,durian2006
452,,11.75659962964558,6.7201552,durian2006
454,,0.0,0.20515439,durian2006
459,,49.30179538330008,10.617259,durian2006
461,,100.0,46.815174,durian2006
467,,0.0,0.15094115,durian2006
470,,0.1483954739380449,1.8720851,durian2006
472,,0.0700525394045534,1.6528976,durian2006
478,,0.0,0.057761855,durian2006
480,,0.0,0.20296946,durian2006
481,,0.0,0.004266485,durian2006
482,,0.8043665613329504,17.99655,durian2006
487,,2.242366412213741,2.642492,durian2006
490,,7.573492775286497,4.7582126,durian2006
492,,0.0,-0.023006676,durian2006
493,,0.0,0.090696335,durian2006
499,,39.286440333401096,25.27379,durian2006
501,,0.0,0.26183683,durian2006
504,,0.0,0.10726686,durian2006
509,,10.56149732620321,2.0457718,durian2006
510,,0.0,0.09451034,durian2006
511,,0.0,0.2965532,durian2006
512,,13.841213597608238,24.491896,durian2006
514,,0.0,0.32791924,durian2006
515,,0.0,1.4460181,durian2006
516,,21.328819297503173,1.8411853,durian2006
518,,1.6448672215616331,24.770515,durian2006
520,,0.0123936214161778,0.14255966,durian2006
522,,1.4444852491124986,8.734304,durian2006
523,,26.22608313173521,11.076311,durian2006
525,,0.0,0.10625996,durian2006
526,,0.0,0.03524555,durian2006
528,,0.0,0.12706402,durian2006
529,,0.0,0.08244168,durian2006
530,,18.152550767706785,34.163788,durian2006
531,,0.0,0.1877168,durian2006
533,,5.451037144235408,4.866337,durian2006
535,,0.0,0.16611579,durian2006
540,,0.0,0.24727988,durian2006
541,,6.263550951577932,5.4895077,durian2006
542,,0.0,0.12762178,durian2006
543,,35.86206896551724,13.514185,durian2006
550,,0.0,0.10137266,durian2006
551,,0.1732701859766662,0.9365411,durian2006
556,,0.2435987657662534,2.3945208,durian2006
557,,47.315387937239095,43.281902,durian2006
558,,0.0,0.15891509,durian2006
564,,45.4747580434214,20.320808,durian2006
566,,0.3788966071531086,0.0912174,durian2006
567,,0.0,0.19840825,durian2006
570,,0.0,-0.006553488,durian2006
571,,0.0,0.04969068,durian2006
572,,0.0,0.27029255,durian2006
573,,0.0,0.25975245,durian2006
574,,0.0,-0.023344409,durian2006
575,,0.0,0.13408339,durian2006
576,,25.50596063210424,30.875149,durian2006
582,,0.0,-0.0033851482,durian2006
584,,0.0,0.10991007,durian2006
587,,0.0,-0.006836704,durian2006
589,,2.1053855996277773,22.200432,durian2006
595,,0.0,9.8069725,durian2006
597,,0.0,0.12565516,durian2006
598,,0.0634115409004438,2.1546252,durian2006
602,,0.0,0.056385107,durian2006
603,,0.0,0.14298066,durian2006
604,,0.0,0.072676614,durian2006
607,,53.350940904588974,20.754301,durian2006
608,,0.0,0.33058384,durian2006
610,,33.03495311167946,0.17495933,durian2006
612,,0.0,0.02681192,durian2006
613,,0.2012072434607646,1.9271957,durian2006
617,,28.078215704246865,3.6934545,durian2006
621,,0.0,0.28905898,durian2006
622,,0.0,0.28559864,durian2006
623,,0.0,0.18704994,durian2006
627,,4.753651894033176,3.785008,durian2006
628,,0.2506265664160401,0.92950654,durian2006
632,,0.0,0.06262975,durian2006
633,,0.0,-0.01611799,durian2006
634,,0.0,0.047345236,durian2006
637,,3.321060936208581,7.4993725,durian2006
638,,1.62016201620162,3.0950844,durian2006
641,,0.0,0.24727556,durian2006
642,,0.0,0.19680916,durian2006
644,,0.0,0.0354897,durian2006
647,,0.0,0.13906139,durian2006
652,,0.0,0.0653718,durian2006
653,,0.0,0.051133286,durian2006
654,,0.0,1.6318069,durian2006
656,,51.46325016857721,8.845841,durian2006
658,,0.0,0.14298066,durian2006
662,,0.0,0.0029224425,durian2006
663,,0.0673026277286826,1.3377222,durian2006
667,,0.0,0.100153156,durian2006
668,,0.0,0.31256345,durian2006
672,,1.3732185273159143,23.697979,durian2006
673,,9.516214779372676,3.4871235,durian2006
674,,0.0,0.068286106,durian2006
676,,0.0,0.043734077,durian2006
677,,0.0,0.16408771,durian2006
680,,0.0084033613445378,1.8634723,durian2006
681,,0.0,-0.023546536,durian2006
682,,0.0,-0.019897578,durian2006
683,,0.0,0.31963035,durian2006
684,,0.0,0.21770376,durian2006
685,,0.0,0.03332942,durian2006
691,,0.0,0.5337556,durian2006
696,,0.0,0.1986807,durian2006
700,,0.0,-0.048624076,durian2006
702,,0.4363722137044463,0.5719215,durian2006
704,,0.0,0.049945105,durian2006
705,,0.0,0.02030078,durian2006
708,,0.0314084443846188,1.5213808,durian2006
709,,0.0,0.11028534,durian2006
710,,60.14505417686124,40.46613,durian2006
711,,11.644196731189274,19.083033,durian2006
713,,38.123006833712985,21.640945,durian2006
714,,0.0,0.16901284,durian2006
716,,3.223924142961342,6.839051,durian2006
718,,0.0,0.035259917,durian2006
719,,0.0,0.021356283,durian2006
720,,0.0,0.86340827,durian2006
724,,0.0,0.16013059,durian2006
726,,0.0,-0.061174843,durian2006
727,,0.0,0.15124074,durian2006
731,,5.07179249652617,9.408314,durian2006
732,,0.0,0.028488718,durian2006
733,,0.0,0.2502303,durian2006
734,,0.0,0.098721065,durian2006
736,,38.37411418638855,14.667197,durian2006
737,,0.0,0.10865147,durian2006
738,,0.0,1.4491601,durian2006
742,,0.0,0.71670866,fengshen2008
743,,0.0,0.008907166,fengshen2008
744,,15.050697084917616,3.954133,fengshen2008
747,,0.0128106584678452,0.8894374,fengshen2008
750,,0.0,-0.06978609,fengshen2008
752,,1.4964643973030751,3.5302122,fengshen2008
754,,0.0090702947845804,0.85083574,fengshen2008
756,,0.0,0.98899156,fengshen2008
759,,0.0,0.004625895,fengshen2008
761,,6.41025641025641,9.040386,fengshen2008
767,,0.0,0.032915723,fengshen2008
769,,0.0,0.11026907,fengshen2008
772,,1.141864217450664,0.42390692,fengshen2008
774,,0.0,0.022203725,fengshen2008
777,,1.8582755203171455,3.0810122,fengshen2008
779,,1.3445378151260503,5.395524,fengshen2008
782,,0.0,0.023717444,fengshen2008
787,,0.0,0.13767196,fengshen2008
791,,7.681671531725303,2.728693,fengshen2008
792,,0.7590544350466276,0.31940433,fengshen2008
800,,0.0,2.226332,fengshen2008
804,,0.6240465954791291,2.4170034,fengshen2008
806,,0.0,0.18900898,fengshen2008
810,,0.0,0.22290747,fengshen2008
818,,0.1701258931609391,2.2624056,fengshen2008
819,,0.0,0.3681155,fengshen2008
820,,0.0,0.22916038,fengshen2008
823,,0.0,-0.032451034,fengshen2008
829,,2.8998778998779,3.9149501,fengshen2008
830,,1.4743049705139006,6.084655,fengshen2008
832,,25.10206606457998,9.837427,fengshen2008
834,,0.0,0.57713944,fengshen2008
835,,0.0,-0.074554935,fengshen2008
836,,0.0,4.56977,fengshen2008
843,,0.0,0.02847745,fengshen2008
844,,12.189213311232946,14.474597,fengshen2008
848,,1.0568893528183716,3.2852483,fengshen2008
849,,0.0,0.08735615,fengshen2008
850,,0.0,0.4016587,fengshen2008
851,,10.04003029319485,3.3740358,fengshen2008
853,,0.0,0.05469527,fengshen2008
854,,0.0,0.104947135,fengshen2008
856,,0.0,0.16823176,fengshen2008
858,,0.0,0.2657157,fengshen2008
859,,7.627765064836003,6.520663,fengshen2008
863,,5.478948336091193,1.3392509,fengshen2008
866,,0.0,0.11849276,fengshen2008
868,,1.2903225806451613,1.3857319,fengshen2008
869,,1.164680390032503,3.0069273,fengshen2008
871,,95.06456468351422,2.7718916,fengshen2008
875,,8.16643982111608,7.443992,fengshen2008
876,,4.023205952831378,8.44552,fengshen2008
877,,0.0,1.0661118,fengshen2008
881,,0.0,4.035633,fengshen2008
883,,0.0,0.7674165,fengshen2008
885,,0.0,0.20017493,fengshen2008
887,,0.0934142923867351,1.4053278,fengshen2008
891,,1.8682399213372665,0.2936744,fengshen2008
892,,0.0,0.045339264,fengshen2008
893,,0.0,0.087141246,fengshen2008
896,,3.4509803921568625,3.376761,fengshen2008
898,,0.0,0.82936865,fengshen2008
899,,0.0,3.8197381,fengshen2008
904,,0.4347138792285804,2.4745188,fengshen2008
909,,0.0,-0.083372675,fengshen2008
914,,0.1063506532968702,0.55904424,fengshen2008
915,,0.0,0.21063013,fengshen2008
918,,0.0,0.25660518,fengshen2008
919,,0.0,0.00053724664,fengshen2008
926,,4.168369431957499,1.0130247,fengshen2008
931,,0.9310548025928108,0.5359226,fengshen2008
934,,0.0,0.43531436,fengshen2008
936,,0.0,0.1417368,fengshen2008
937,,0.0,0.24916644,fengshen2008
940,,0.0,0.1980249,fengshen2008
942,,5.261910405309314,1.7961915,fengshen2008
947,,0.0,0.026873099,fengshen2008
950,,0.0,0.40725276,fengshen2008
951,,0.0,0.20421746,fengshen2008
954,,1.823966065747614,3.1438274,fengshen2008
955,,0.0,0.14411473,fengshen2008
961,,3.8598699391650935,5.090912,fengshen2008
963,,4.322359119369825,7.5882792,fengshen2008
966,,0.0,-0.09584998,fengshen2008
969,,0.0,0.4943917,fengshen2008
972,,0.0454778011483144,1.3978825,fengshen2008
973,,0.0026450128283122,2.349176,fengshen2008
974,,0.0981932443047918,5.210402,fengshen2008
975,,1.92822710230316,2.2940488,fengshen2008
978,,0.2180605438686506,4.34587,fengshen2008
980,,0.0,0.9723158,fengshen2008
984,,0.0,4.956131,fengshen2008
991,,0.0,0.194822,fengshen2008
998,,0.0,0.07242488,fengshen2008
999,,0.1262512399675354,1.7275391,fengshen2008
1000,,18.628673196794303,2.812986,fengshen2008
1001,,22.13259885894157,13.847564,fengshen2008
1013,,0.1858045336306205,6.0962462,fengshen2008
1020,,0.0933706816059757,1.1366438,fengshen2008
1021,,0.7344300822561692,0.57256895,fengshen2008
1022,,0.7048340980118359,8.981121,fengshen2008
1028,,0.0,0.08314571,fengshen2008
1029,,0.3404518724852987,0.2582663,fengshen2008
1032,,0.379871988343654,2.8414114,fengshen2008
1033,,1.32208344406059,5.159183,fengshen2008
1035,,0.0,0.96122175,fengshen2008
1037,,0.0,0.4865491,fengshen2008
1039,,0.4028735074264634,4.494828,fengshen2008
1040,,0.0,0.00420661,fengshen2008
1041,,0.0,0.7143705,fengshen2008
1046,,0.0215842866393265,0.03200873,fengshen2008
1052,,0.0,2.8953755,fengshen2008
1059,,1.1404845745519523,3.5857055,fengshen2008
1065,,0.0,1.0016291,fengshen2008
1066,,0.0,0.10347467,fengshen2008
1069,,0.0,0.04078398,fengshen2008
1070,,0.076196587194963,0.2248996,fengshen2008
1071,,0.0,0.7820807,fengshen2008
1074,,0.2241572549357703,7.2608514,fengshen2008
1077,,0.0,0.13973105,fengshen2008
1085,,9.551098376313275,24.988249,fengshen2008
1086,,0.0,-0.103997275,fengshen2008
1088,,10.579651398459667,12.857605,fengshen2008
1089,,0.0,0.18305089,fengshen2008
1090,,0.0,0.18230866,fengshen2008
1095,,0.2022401991288114,5.757872,fengshen2008
1097,,6.443298969072164,3.491038,fengshen2008
1098,,3.251689189189189,1.150961,fengshen2008
1100,,0.0,0.18863831,fengshen2008
1103,,4.338130954794242,5.018851,fengshen2008
1107,,0.0,-0.030389326,fengshen2008
1112,,0.0,0.052260295,fengshen2008
1121,,0.0,0.26574358,fengshen2008
1122,,0.0,0.29835275,fengshen2008
1123,,0.0,0.44499162,fengshen2008
1124,,0.0,1.700138,fengshen2008
1125,,0.2413665057556628,6.854883,fengshen2008
1130,,0.0,0.027755255,fengshen2008
1132,,2.315484804630969,1.6111293,fengshen2008
1133,,0.0,0.12249328,fengshen2008
1135,,0.0,0.085006274,fengshen2008
1136,,3.868172675228222,1.0075179,fengshen2008
1138,,0.0,0.13635975,fengshen2008
1141,,0.6784434203789043,2.9096684,fengshen2008
1144,,0.4553215708594195,4.3635044,fengshen2008
1145,,0.0,0.027325273,fengshen2008
1146,,1.118925831202046,1.1167762,fengshen2008
1148,,0.3822351656352384,4.2789407,fengshen2008
1151,,0.0,0.16149259,fengshen2008
1152,,0.0,0.15643801,fengshen2008
1155,,0.51698670605613,11.499449,fengshen2008
1157,,17.897676094397404,8.986106,fengshen2008
1158,,0.4707837164220438,1.662,fengshen2008
1159,,0.7259528130671506,9.675411,fengshen2008
1160,,0.0,0.18964064,fengshen2008
1164,,0.0,0.3899621,fengshen2008
1166,,0.0,0.29443258,fengshen2008
1170,,0.7127672877328999,3.3809452,fengshen2008
1171,,0.0,-0.002488975,fengshen2008
1172,,0.0235890782567671,0.8143772,fengshen2008
1174,,0.953053300388281,4.3149633,fengshen2008
1176,,2.1922428330522767,5.423584,fengshen2008
1186,,0.0,4.44109,fengshen2008
1189,,0.0,0.13921866,fengshen2008
1194,,0.5372011818426001,0.45179614,fengshen2008
1196,,0.0415627597672485,0.099754974,fengshen2008
1199,,1.9041471679845088,3.0223804,fengshen2008
1200,,0.1903772931810315,3.5318406,fengshen2008
1202,,0.0,0.38317645,fengshen2008
1203,,0.0,0.65406877,fengshen2008
1204,,0.7797270955165692,6.3094716,fengshen2008
1205,,0.1670727462582666,0.87625015,fengshen2008
1206,,4.386911183027688,7.7054605,fengshen2008
