,year,actual,predicted,typhoon
4256,,11.000463177396943,2.139935,goni2020
4261,,0.436046511627907,0.5517803,goni2020
4262,,35.17849979943843,27.782135,goni2020
4268,,0.0316856780735107,1.7576892,hagupit2014
4270,,0.0,0.13497335,hagupit2014
4272,,0.0,0.12008528,hagupit2014
4273,,0.0,0.12914181,hagupit2014
4274,,0.0,0.13497335,hagupit2014
4279,,0.0908347715505495,0.9118688,hagupit2014
4280,,0.0,0.12612504,hagupit2014
4281,,0.0,0.13557246,hagupit2014
4283,,0.1091107474086197,0.47095156,hagupit2014
4284,,0.0,0.12362566,hagupit2014
4285,,0.0,0.12362566,hagupit2014
4289,,0.0,0.121400125,hagupit2014
4293,,0.3446399419553782,4.570036,hagupit2014
4294,,2.580028666985189,5.9218273,hagupit2014
4299,,0.0,0.12303551,hagupit2014
4301,,0.0,0.12514362,hagupit2014
4302,,0.0,0.14780754,hagupit2014
4305,,0.0,0.11907477,hagupit2014
4308,,0.0,0.13497335,hagupit2014
4311,,0.0,0.13015226,hagupit2014
4314,,0.0,0.12392669,hagupit2014
4315,,0.0,0.12663028,hagupit2014
4316,,0.1584600035213334,3.2799644,hagupit2014
4317,,31.997710360618203,11.147894,hagupit2014
4318,,0.0,0.12160323,hagupit2014
4322,,14.503059368281791,3.0090747,hagupit2014
4324,,0.0,0.12612504,hagupit2014
4333,,0.0,0.11916027,hagupit2014
4335,,0.0051085568326947,0.34191424,hagupit2014
4336,,0.2442002442002442,2.698844,hagupit2014
4337,,20.55602358887953,2.2828896,hagupit2014
4338,,0.0989731535321044,0.7467524,hagupit2014
4339,,0.0,2.628253,hagupit2014
4341,,0.1685077700805092,4.4065804,hagupit2014
4347,,0.943516511538952,0.8930069,hagupit2014
4348,,0.0,0.12362566,hagupit2014
4349,,0.0,0.12434477,hagupit2014
4350,,0.0,0.12258465,hagupit2014
4353,,0.0,0.154943,hagupit2014
4356,,0.0704721634954193,0.91281927,hagupit2014
4360,,0.0208855472013366,1.7263258,hagupit2014
4365,,2.6934959993662364,9.587842,hagupit2014
4367,,0.0,0.12362566,hagupit2014
4375,,0.5018120992472819,4.7306266,hagupit2014
4378,,0.0,0.14758351,hagupit2014
4379,,0.0,0.12514362,hagupit2014
4381,,0.0,0.120521136,hagupit2014
4382,,0.0,0.12258465,hagupit2014
4386,,3.4509803921568625,2.6680243,hagupit2014
4387,,0.6535947712418301,2.6680243,hagupit2014
4388,,0.0,0.12008528,hagupit2014
4391,,0.0,0.24101451,hagupit2014
4393,,0.7957559681697612,2.886435,hagupit2014
4395,,3.363089059580652,4.7430425,hagupit2014
4397,,0.0,0.13599893,hagupit2014
4398,,0.0,0.13065039,hagupit2014
4399,,0.0,0.12362566,hagupit2014
4405,,0.0,0.14496623,hagupit2014
4406,,0.0,2.2603352,hagupit2014
4410,,0.0,0.13113193,hagupit2014
4412,,0.0122955858846674,2.4864273,hagupit2014
4413,,0.0,2.0526233,hagupit2014
4416,,0.0922419652393436,3.1881726,hagupit2014
4417,,0.2270577105014191,2.0252419,hagupit2014
4418,,0.0958389904959667,0.7019266,hagupit2014
4420,,0.0,0.13230142,hagupit2014
4425,,0.0,0.16180164,hagupit2014
4427,,0.0,0.15987405,hagupit2014
4431,,2.07847295864263,4.301047,hagupit2014
4434,,0.0,0.13015226,hagupit2014
4438,,0.0403958796202787,0.7744495,hagupit2014
4439,,0.0058702670971529,1.2621102,hagupit2014
4442,,0.0,0.11801753,hagupit2014
4444,,0.3044802087864289,0.4634956,hagupit2014
4447,,0.0952204618192398,10.533877,hagupit2014
4448,,20.67949725058916,5.1678486,hagupit2014
4452,,1.4109799897383273,2.0976708,hagupit2014
4457,,0.0,0.12258465,hagupit2014
4458,,22.770736046253056,41.353085,hagupit2014
4461,,0.0,0.16541903,hagupit2014
4466,,0.0,0.11649957,hagupit2014
4468,,2.373290426387771,9.543156,hagupit2014
4469,,0.0303705203482486,0.7838856,hagupit2014
4470,,0.0,0.48263425,hagupit2014
4473,,1.239425536100728,0.95150614,hagupit2014
4477,,0.0,0.12914181,hagupit2014
4480,,0.0141083521444695,1.5044907,hagupit2014
4481,,0.1141366378607533,2.9213269,hagupit2014
4482,,0.0,0.12434477,hagupit2014
4483,,2.220364176885916,6.2053423,hagupit2014
4488,,3.973921142502328,2.4712687,hagupit2014
4491,,1.0904980384334064,4.085873,hagupit2014
4493,,0.0,0.13065039,hagupit2014
4499,,27.61094871113473,5.167893,hagupit2014
4500,,0.0,0.14399782,hagupit2014
4504,,8.518590428113775,7.3478184,hagupit2014
4510,,0.0053960716598316,0.3422327,hagupit2014
4516,,0.110045590315988,3.7808108,hagupit2014
4529,,0.1192944584883688,0.5149766,hagupit2014
4533,,0.0,0.11966551,hagupit2014
4535,,0.0,0.11649957,hagupit2014
4539,,0.1637733377006223,5.2193785,hagupit2014
4540,,0.0467770605295163,0.33718234,hagupit2014
4541,,0.0,0.12736304,hagupit2014
4543,,0.0,0.9956024,hagupit2014
4545,,0.0405350628293473,0.91735053,hagupit2014
4547,,0.0,0.12612504,hagupit2014
4548,,0.0,0.17057548,hagupit2014
4549,,0.0,0.12362566,hagupit2014
4554,,0.0,0.16078117,hagupit2014
4555,,0.0,0.12008528,hagupit2014
4556,,1.3379282383944862,0.82313335,hagupit2014
4558,,0.3224265583950322,3.4730692,hagupit2014
4560,,0.0,0.21720342,hagupit2014
4561,,0.0,0.11649957,hagupit2014
4567,,19.847504621072087,6.133201,hagupit2014
4568,,0.0,0.15142493,hagupit2014
4569,,0.0,0.12642607,hagupit2014
4572,,0.0,0.12008528,hagupit2014
4574,,0.7240995172669884,5.5868673,hagupit2014
4583,,29.32242990654206,40.55175,hagupit2014
4585,,0.2438548575887631,10.077683,hagupit2014
4589,,0.0,0.39352727,hagupit2014
4592,,0.0,0.13058808,hagupit2014
4593,,0.0,0.6979553,hagupit2014
4594,,0.0,0.12663028,hagupit2014
4595,,0.0,0.12362566,hagupit2014
4596,,0.0,0.13138765,hagupit2014
4598,,0.6646971935007385,4.3153424,hagupit2014
4599,,0.1080886326787966,0.73866117,hagupit2014
4601,,0.1209921355111917,0.57054675,hagupit2014
4605,,4.856254856254856,4.0912066,hagupit2014
4606,,5.600112565076685,12.430776,hagupit2014
4607,,2.571652925009816,0.67979616,hagupit2014
4614,,3.136593591905565,3.2820392,hagupit2014
4618,,0.0,0.11649957,hagupit2014
4622,,0.0,0.12362566,hagupit2014
4623,,0.6855718292302898,2.3665113,hagupit2014
4629,,0.0,0.11801753,hagupit2014
4634,,0.2501210263030499,1.5328915,hagupit2014
4637,,0.0,0.12392669,hagupit2014
4639,,3.84990253411306,3.1645453,hagupit2014
4640,,0.153150017403411,1.0280071,hagupit2014
4645,,0.0,0.14355396,hagupit2014
4653,,0.0,0.18923008,hagupit2014
4654,,0.0061694120550311,0.5049567,hagupit2014
4655,,0.0204081632653061,0.6720681,hagupit2014
4658,,0.0702062308029837,1.5534183,hagupit2014
4660,,0.0,0.12574153,hagupit2014
4662,,0.0,0.13497335,hagupit2014
4668,,2.1856225398798426,1.509999,hagupit2014
4671,,7.321324811156304,4.3498716,hagupit2014
4676,,0.0301386377335744,7.9075565,hagupit2014
4681,,0.0,0.12662122,hagupit2014
4684,,0.0,0.1331478,hagupit2014
4686,,0.0,0.121400125,hagupit2014
4687,,0.0201734920314706,1.0255519,hagupit2014
4688,,0.0,0.12215582,hagupit2014
4690,,0.0,0.16541903,hagupit2014
4693,,0.0,0.12514362,hagupit2014
4694,,4.062038404726736,4.0733757,hagupit2014
4695,,19.448946515397083,10.992709,hagupit2014
4697,,7.670694015172802,3.5345957,hagupit2014
4701,,3.407968389858413,4.08547,hagupit2014
4702,,0.6318589956767542,3.2057195,hagupit2014
4706,,0.0128650456709121,0.686137,hagupit2014
4717,,0.0,0.12499403,hagupit2014
4718,,0.0,0.12362566,hagupit2014
4724,,0.0,0.13497335,hagupit2014
4725,,0.0,0.14139374,hagupit2014
4727,,0.0,0.13065979,hagupit2014
4728,,5.385270327799063,2.8803575,hagupit2014
4729,,0.0,0.12362566,hagupit2014
4731,,0.0,0.12663028,hagupit2014
4732,,0.0,0.7319856,hagupit2014
4735,,6.054131054131054,19.819855,hagupit2014
4745,,0.0,0.12392669,hagupit2014
4749,,0.0,0.118507124,hagupit2014
4750,,0.0,0.12362566,hagupit2014
4761,,0.0,0.8421777,hagupit2014
4764,,0.1472556894243641,3.100173,hagupit2014
4767,,0.0,0.7882288,hagupit2014
4769,,0.0,0.12764722,hagupit2014
4770,,0.0161707632600258,0.35528696,hagupit2014
4774,,0.0,0.12362566,hagupit2014
4775,,0.0,0.11649957,hagupit2014
4784,,0.0,0.13497335,hagupit2014
4787,,0.0,0.12008528,hagupit2014
4788,,0.8253094910591471,1.7803428,hagupit2014
4790,,0.0,0.1261365,hagupit2014
4791,,0.0,0.12410683,hagupit2014
4794,,14.419273642574613,5.486444,hagupit2014
4795,,0.0,0.12408801,hagupit2014
4796,,0.0,1.9962802,hagupit2014
4801,,0.5418422636965683,3.1292286,hagupit2014
4804,,0.0,0.15142493,hagupit2014
4805,,10.263653483992467,10.360708,hagupit2014
4809,,0.9464478255660717,3.2133477,hagupit2014
4810,,11.93615544760583,7.5232677,hagupit2014
4812,,0.0,0.12362566,hagupit2014
4813,,11.50744416873449,3.7863998,hagupit2014
4815,,0.205225353224406,0.8162688,hagupit2014
4817,,0.0184060371801951,0.69261014,hagupit2014
4818,,0.5239030779305829,2.0658412,hagupit2014
4822,,0.2972287787394003,4.2820086,hagupit2014
4829,,1.2045071881880585,5.324654,hagupit2014
4830,,1.2045071881880585,5.324654,hagupit2014
4832,,0.0,0.12160323,hagupit2014
4833,,5.497555173780891,3.8419104,hagupit2014
4834,,0.1902587519025875,5.640768,hagupit2014
4837,,8.552631578947368,8.4194975,hagupit2014
4844,,0.0,0.12008528,hagupit2014
4846,,0.0,0.1285938,hagupit2014
4848,,0.0,0.12362566,hagupit2014
4855,,0.0,0.13224596,hagupit2014
4863,,40.67415730337079,42.07679,hagupit2014
4866,,0.0,0.12362566,hagupit2014
4874,,3.858875413450937,10.966676,hagupit2014
4877,,1.078213246619887,6.061617,hagupit2014
4878,,1.289855072463768,2.7775993,hagupit2014
4879,,0.0,0.15142493,hagupit2014
4884,,9.505448449287512,3.2727723,hagupit2014
4893,,0.0,0.12612504,hagupit2014
4894,,0.0,0.11950419,hagupit2014
4896,,0.0,0.12672982,hagupit2014
4900,,2.3514458214172227,9.44863,hagupit2014
4909,,0.0725163161711385,0.80232555,hagupit2014
4912,,0.3542780748663102,3.4798791,hagupit2014
4919,,18.102508178844054,5.8544035,hagupit2014
4924,,0.3605997342949326,4.2847614,hagupit2014
4926,,0.1256913021618904,4.6568995,hagupit2014
4934,,0.0,0.118259706,hagupit2014
4938,,0.0,0.12008528,hagupit2014
4940,,0.321941555225359,2.1275132,hagupit2014
4942,,0.4818772260632726,0.7890019,hagupit2014
4944,,0.0,0.12362566,hagupit2014
4946,,0.0,0.12514362,hagupit2014
4947,,0.0,0.12362566,hagupit2014
4948,,0.0,0.13065979,hagupit2014
4952,,1.0660349422564406,2.3504717,hagupit2014
4953,,0.0,1.1755126,hagupit2014
4954,,0.0,0.12514362,hagupit2014
4957,,0.0,0.12008528,hagupit2014
4961,,0.0336700336700336,0.31584212,hagupit2014
4963,,0.0,0.12008528,hagupit2014
4964,,0.0,0.12008528,hagupit2014
4967,,0.1472031403336604,7.2761483,hagupit2014
4969,,0.0,0.14710197,hagupit2014
4971,,0.0,0.12408801,hagupit2014
4976,,0.8459911555470103,2.2304604,hagupit2014
4981,,0.0,0.40709138,hagupit2014
4983,,0.0392362019356526,0.44069192,hagupit2014
4984,,0.0,0.49685615,hagupit2014
4988,,5.6059797116924726,4.21103,hagupit2014
4989,,1.5202702702702704,0.43861473,hagupit2014
4990,,0.0,0.11649957,hagupit2014
4991,,0.0,0.12362566,hagupit2014
4994,,0.0,0.16488118,hagupit2014
4995,,0.0,0.23962474,hagupit2014
4997,,0.4446914952751528,5.585924,hagupit2014
5001,,0.1801506714706846,0.9200246,hagupit2014
5008,,1.1722272317403066,2.505888,hagupit2014
5010,,0.0,0.12914181,hagupit2014
5011,,0.0,9.309481,hagupit2014
5012,,0.0,0.12137518,hagupit2014
5013,,8.318840579710145,11.387135,hagupit2014
5014,,0.0,0.12362566,hagupit2014
5016,,0.0,0.59670115,hagupit2014
5017,,0.0,0.12008528,hagupit2014
5018,,9.858044164037857,3.3825183,hagupit2014
5022,,0.0,0.11649957,hagupit2014
5023,,3.8228155339805823,5.4751196,hagupit2014
5026,,30.716622063633658,34.17055,hagupit2014
5033,,0.0,0.12008528,hagupit2014
5034,,0.0,0.13901132,hagupit2014
5035,,0.0,0.1473687,hagupit2014
5041,,0.0,3.6935828,hagupit2014
5043,,0.0,2.939533,hagupit2014
5045,,0.0,0.12362566,hagupit2014
5048,,0.001645061525301,0.27254984,hagupit2014
5049,,0.1919254232641031,0.09961555,hagupit2014
5051,,38.859944836040455,35.307194,hagupit2014
5052,,0.0,0.12362566,hagupit2014
5056,,0.0,0.80172104,hagupit2014
5058,,2.713946117274168,3.2524474,hagupit2014
5059,,38.03827751196173,8.541383,hagupit2014
5063,,1.7672151127361364,4.7708817,hagupit2014
5064,,0.0,0.15452908,hagupit2014
5067,,0.0,0.12160323,hagupit2014
5069,,0.0,0.14758351,hagupit2014
5075,,0.0,0.12362566,hagupit2014
5076,,0.0148831671379669,1.7508736,hagupit2014
5079,,0.0,0.12008528,hagupit2014
5080,,0.2787844995818232,3.437686,hagupit2014
5081,,3.849581179825343,8.504916,hagupit2014
5082,,0.0,0.1285938,hagupit2014
5086,,1.469098277608916,0.43861473,hagupit2014
5087,,9.898074745186864,0.8702668,hagupit2014
5091,,0.0,0.12362566,hagupit2014
5092,,0.0,0.12115262,hagupit2014
5093,,0.0,0.7101628,hagupit2014
5094,,5.036764705882353,4.2661247,hagupit2014
5095,,0.0,0.12362566,hagupit2014
5096,,0.0,0.12514362,hagupit2014
5099,,0.0163773337700622,0.753067,hagupit2014
5103,,0.0,0.12008528,hagupit2014
5105,,0.0,0.12362566,hagupit2014
5110,,0.04068900040689,0.70538235,hagupit2014
5111,,0.0,0.12362566,hagupit2014
5114,,26.715596330275236,6.0003495,hagupit2014
5116,,0.0074228028503562,1.6480509,hagupit2014
5117,,0.2392344497607655,0.6705476,hagupit2014
5118,,0.0,0.12392669,hagupit2014
5122,,0.0118821292775665,0.7361297,hagupit2014
5123,,0.0,0.3468026,hagupit2014
5124,,0.0,0.12258465,hagupit2014
5125,,0.0,0.13497335,hagupit2014
5127,,44.273972602739725,35.806194,hagupit2014
5131,,0.4092339979013641,0.7346977,hagupit2014
5135,,33.06672760511883,35.160507,hagupit2014
5137,,3.737319807794982,4.54995,hagupit2014
5139,,0.0,0.11899895,hagupit2014
5142,,43.079688436189336,3.4473104,hagupit2014
5143,,0.0,0.13317248,hagupit2014
5147,,0.0,0.12362566,hagupit2014
5153,,9.33233588928371,7.5963106,hagupit2014
5156,,0.0,0.12754624,hagupit2014
5157,,0.0,0.12544465,hagupit2014
5164,,0.0,0.67357075,hagupit2014
5167,,0.0,0.12362566,hagupit2014
5170,,0.1097092704333516,0.55600435,hagupit2014
5175,,0.0,0.121614374,hagupit2014
5177,,0.0,0.13497335,hagupit2014
5178,,0.0,0.15142493,hagupit2014
5180,,0.0,0.12708357,hagupit2014
5183,,0.0066782422866301,0.8309509,hagupit2014
5188,,0.0,0.12008528,hagupit2014
5190,,0.0,0.12794825,hagupit2014
5191,,0.2687705912953008,5.9296994,hagupit2014
5194,,0.0,0.12106601,hagupit2014
5196,,1.6822429906542056,3.3201685,hagupit2014
5198,,0.0,0.49718055,hagupit2014
5200,,26.5185933030456,6.6769056,hagupit2014
5201,,0.0,0.12008528,hagupit2014
5204,,0.0,0.121400125,hagupit2014
5206,,28.329744693940327,4.8167124,hagupit2014
5207,,1.464406779661017,1.8660966,haima2016
5208,,0.24330900243309,5.513801,haima2016
5209,,0.0152905198776758,0.38965505,haima2016
5210,,0.0151676020021234,0.47139922,haima2016
5211,,0.0522232169501641,0.39429817,haima2016
5213,,0.021468441391155,0.8049282,haima2016
5214,,0.0099433230585661,0.4062117,haima2016
5215,,5.631343446469496,3.460039,haima2016
5216,,0.0560852495793606,0.39819172,haima2016
5217,,0.014009526478005,0.75749993,haima2016
5219,,0.1421127427759355,0.39316696,haima2016
5220,,0.0677966101694915,0.4533966,haima2016
5221,,1.778367617783676,6.3339376,haima2016
5222,,0.0282885431400282,0.40439752,haima2016
5223,,1.8556895252449133,7.616162,haima2016
5226,,0.0101688021151108,0.39316696,haima2016
5227,,0.867992766726944,1.2410636,haima2016
5228,,0.0094153092929102,0.3836108,haima2016
5229,,0.0117633219621221,0.3421007,haima2016
5231,,0.0353481795687522,0.4764675,haima2016
5232,,0.0230840258541089,0.3673795,haima2016
5233,,0.1897083234526915,0.8015691,haima2016
5234,,0.6867953868083452,0.8785463,haima2016
5235,,0.0103177878662814,0.42743242,haima2016
5236,,1.914744933612858,0.7181208,haima2016
5237,,0.0114012085281039,0.3670405,haima2016
5239,,4.496421533035992,8.340995,haima2016
5240,,0.0136781753314107,0.3408893,haima2016
5241,,0.9440323668240054,0.45041075,haima2016
5242,,0.0597550044816253,0.38013738,haima2016
5243,,0.0114982177762446,0.4193413,haima2016
5244,,0.6953498478922208,3.8536656,haima2016
5245,,0.0114155251141552,0.4130034,haima2016
5246,,1.9816881976671263,5.933991,haima2016
5247,,0.0145116819039326,0.37201515,haima2016
5248,,0.0301386377335744,0.35893002,haima2016
5249,,0.2802547770700637,0.4004531,haima2016
5250,,0.2808988764044944,1.6813952,haima2016
5251,,0.0524383848977451,0.49658337,haima2016
5252,,0.7879855381477705,0.4844918,haima2016
5253,,0.1980758347481607,0.427771,haima2016
5254,,0.0081799591002044,0.45229223,haima2016
5255,,0.3619090703460755,1.1608822,haima2016
5256,,1.387448132780083,0.51876557,haima2016
5257,,0.5882352941176471,0.69105786,haima2016
5258,,0.0,0.13880654,haima2016
5260,,0.0120649092115581,0.43563193,haima2016
5261,,0.1030927835051546,0.39697206,haima2016
5262,,0.0145772594752186,0.37201515,haima2016
5264,,0.0263261813873897,0.3451099,haima2016
5265,,0.4228638086905804,0.512499,haima2016
5266,,0.2339181286549707,0.40411437,haima2016
5267,,0.0079020150138285,0.36341158,haima2016
5269,,0.5569091541942222,0.4410108,haima2016
5270,,0.0056814953695812,0.3662821,haima2016
5271,,0.1319261213720316,1.9031596,haima2016
5272,,0.00674809366354,0.33346704,haima2016
5273,,0.0792769938163944,0.4034899,haima2016
5274,,2.176763703120902,1.1820921,haima2016
5275,,0.6896551724137931,1.8799601,haima2016
5276,,0.0070047632390025,0.3429507,haima2016
5277,,3.109582897294065,5.7018104,haima2016
5278,,0.174905643008377,1.9220535,haima2016
5280,,0.042517006802721,1.1653832,haima2016
5281,,0.0364963503649635,0.4341095,haima2016
5282,,0.2289639381797366,0.36746398,haima2016
5284,,1.2870239774330043,0.79548067,haima2016
5285,,0.019723865877712,0.45935258,haima2016
5286,,14.220555442935334,0.78544825,haima2016
5287,,0.0014926709854613,0.36651236,haima2016
5288,,0.0146584579302257,0.39272118,haima2016
5289,,0.298804780876494,0.41455927,haima2016
5291,,2.4322270078540664,0.60050595,haima2016
5292,,1.1335012594458438,5.3118057,haima2016
5293,,0.0046502976190476,0.36946642,haima2016
5294,,0.0257532835436518,0.649662,haima2016
5295,,0.0185770016719301,5.8485217,haima2016
5298,,0.0231588698471514,0.7208712,haima2016
5301,,0.3289473684210526,0.5719422,haima2016
5303,,0.0175932441942294,0.5377315,haima2016
5304,,0.1634432034867883,0.47042778,haima2016
5305,,0.0046707146193367,0.40399346,haima2016
5306,,0.0080984774862325,0.95968324,haima2016
5307,,0.7007603995825258,0.46316043,haima2016
5308,,0.4038798953884861,0.48372513,haima2016
5309,,0.0040673554055153,0.34437022,haima2016
5310,,0.0035826884494124,0.3809321,haima2016
5311,,0.0033158697526361,0.38918003,haima2016
5312,,2.984340044742729,0.7857021,haima2016
5314,,0.0033749578130273,0.36946642,haima2016
5315,,1.4046461372231227,0.66251796,haima2016
5316,,0.0143760782058654,0.944045,haima2016
5318,,2.982070984266374,2.3522725,haima2016
5319,,0.3312548713951675,0.3925878,haima2016
5320,,0.0752445447705041,0.8536025,haima2016
5322,,0.2666666666666666,2.0737004,haima2016
5323,,0.0027973592928275,0.39441413,haima2016
5324,,8.705612829324169,4.845484,haima2016
5326,,18.96551724137931,1.0091354,haima2016
5327,,0.0227117874176697,0.48014194,haima2016
5328,,0.0082733515347067,0.36634368,haima2016
5329,,0.0259067357512953,0.49536628,haima2016
5330,,0.1504890895410082,0.46927604,haima2016
5331,,0.081366965012205,1.3636206,haima2016
5332,,0.0175254118471784,0.42214802,haima2016
5333,,0.0714796283059328,0.83530474,haima2016
5334,,0.0142369020501138,0.3785005,haima2016
5335,,18.73015873015873,1.6266563,haima2016
5336,,1.0064412238325282,1.0585914,haima2016
5338,,0.3603603603603603,1.1387262,haima2016
5339,,0.0151584053357586,0.38435456,haima2016
5340,,0.0220848056537102,0.32042238,haima2016
5342,,18.05758259254345,1.2342712,haima2016
5343,,0.5442850074220682,8.52388,haima2016
5345,,0.3026372676178124,0.38684708,haima2016
5346,,1.56015601560156,0.7951408,haima2016
5347,,0.0079687624511913,2.7474196,haima2016
5351,,0.0047265680389469,0.36651236,haima2016
5353,,0.0117619383674429,2.4256504,haima2016
5354,,0.1104972375690607,0.464213,haima2016
5356,,0.146771037181996,0.35599923,haima2016
5357,,0.3094378545642083,0.46690804,haima2016
5358,,17.512355848434925,4.4005084,haima2016
5359,,2.723758373417535,0.6503158,haima2016
5360,,0.0179083094555873,0.43418968,haima2016
5361,,0.0281610813855252,0.37487406,haima2016
5362,,0.0,0.13354632,haima2016
5365,,0.0094849663283695,0.37954837,haima2016
5366,,0.1435544071202986,0.35712126,haima2016
5367,,2.5559105431309903,3.338228,haima2016
5368,,0.1907486886027658,0.3743472,haima2016
5369,,0.011883541295306,0.4034478,haima2016
5370,,0.0543872371283538,0.46945277,haima2016
5371,,0.3449267030755964,0.44487375,haima2016
5372,,0.6417410714285714,0.5246939,haima2016
5373,,0.007202016564638,0.37428588,haima2016
5374,,0.81203007518797,0.8645342,haima2016
5375,,0.0178576743355457,0.34924355,haima2016
5377,,0.1545595054095827,3.4280274,haima2016
5378,,1.0826771653543308,3.3228269,haima2016
5379,,0.0253549695740365,0.34843066,haima2016
5380,,6.866952789699571,2.312438,haima2016
5381,,1.2323770087745245,1.9384342,haima2016
5382,,0.1609154300017879,0.36634368,haima2016
5383,,3.939393939393939,0.62430996,haima2016
5384,,0.0139781940173329,0.36255252,haima2016
5385,,0.167893581299238,0.9805905,haima2016
5386,,2.076280749266531,2.9583473,haima2016
5388,,0.0156887354879196,0.37476268,haima2016
5389,,0.2120890774125133,3.7408252,haima2016
5390,,0.4016064257028112,0.48743019,haima2016
5391,,0.0047092064987049,0.46115053,haima2016
