id,adm3_en,adm3_pcode,glat,glon
"43623",Nasipit,PH160209000,8.900,125.350
"37920",Saguiaran,PH153625000,8.050,124.250
"22486",Bongabong,PH175203000,12.750,121.300
"22487",Bongabong,PH175203000,12.700,121.300
"22488",Bongabong,PH175203000,12.650,121.300
"22746",Bongabong,PH175203000,12.750,121.350
"22747",Bongabong,PH175203000,12.700,121.350
"22748",Bongabong,PH175203000,12.650,121.350
"23006",Bongabong,PH175203000,12.750,121.400
"23007",Bongabong,PH175203000,12.700,121.400
"23266",Bongabong,PH175203000,12.750,121.450
"23267",Bongabong,PH175203000,12.700,121.450
"23268",Bongabong,PH175203000,12.650,121.450
"23527",Bongabong,PH175203000,12.700,121.500
"23528",Bongabong,PH175203000,12.650,121.500
"22233",Bulalacao,PH175204000,12.400,121.250
"22234",Bulalacao,PH175204000,12.350,121.250
"22235",Bulalacao,PH175204000,12.300,121.250
"22236",Bulalacao,PH175204000,12.250,121.250
"22492",Bulalacao,PH175204000,12.450,121.300
"22493",Bulalacao,PH175204000,12.400,121.300
"22494",Bulalacao,PH175204000,12.350,121.300
"22495",Bulalacao,PH175204000,12.300,121.300
"22752",Bulalacao,PH175204000,12.450,121.350
"22753",Bulalacao,PH175204000,12.400,121.350
"22754",Bulalacao,PH175204000,12.350,121.350
"23013",Bulalacao,PH175204000,12.400,121.400
"23014",Bulalacao,PH175204000,12.350,121.400
"38443",Taraka,PH153627000,7.900,124.350
"38980",Datu Piang,PH153806000,7.050,124.450
"37418",Datu Odin Sinsuat,PH153807000,7.150,124.150
"37678",Datu Odin Sinsuat,PH153807000,7.150,124.200
"37679",Datu Odin Sinsuat,PH153807000,7.100,124.200
"37938",Datu Odin Sinsuat,PH153807000,7.150,124.250
"37939",Datu Odin Sinsuat,PH153807000,7.100,124.250
"37940",Datu Odin Sinsuat,PH153807000,7.050,124.250
"37941",Datu Odin Sinsuat,PH153807000,7.000,124.250
"38199",Datu Odin Sinsuat,PH153807000,7.100,124.300
"38200",Datu Odin Sinsuat,PH153807000,7.050,124.300
"38201",Datu Odin Sinsuat,PH153807000,7.000,124.300
"38460",Datu Odin Sinsuat,PH153807000,7.050,124.350
"32955",Dumaguete City,PH184610000,9.300,123.300
"37406",Tubaran,PH153628000,7.750,124.150
"37407",Tubaran,PH153628000,7.700,124.150
"37403",Tugaya,PH153629000,7.900,124.150
"40007",Wao,PH153630000,7.700,124.650
"40008",Wao,PH153630000,7.650,124.650
"40266",Wao,PH153630000,7.750,124.700
"40267",Wao,PH153630000,7.700,124.700
"40268",Wao,PH153630000,7.650,124.700
"40269",Wao,PH153630000,7.600,124.700
"40528",Wao,PH153630000,7.650,124.750
"40529",Wao,PH153630000,7.600,124.750
"40789",Wao,PH153630000,7.600,124.800
"40790",Wao,PH153630000,7.550,124.800
"37148",Marogong,PH153631000,7.650,124.100
"37408",Marogong,PH153631000,7.650,124.150
"37409",Marogong,PH153631000,7.600,124.150
"37668",Marogong,PH153631000,7.650,124.200
"37669",Marogong,PH153631000,7.600,124.200
"37929",Marogong,PH153631000,7.600,124.250
"36886",Calanogas,PH153632000,7.750,124.050
"37147",Calanogas,PH153632000,7.700,124.100
"38702",Buadiposo-Buntong,PH153633000,7.950,124.400
"38703",Maguing,PH153634000,7.900,124.400
"38962",Maguing,PH153634000,7.950,124.450
"38963",Maguing,PH153634000,7.900,124.450
"39222",Maguing,PH153634000,7.950,124.500
"39223",Maguing,PH153634000,7.900,124.500
"39224",Maguing,PH153634000,7.850,124.500
"39482",Maguing,PH153634000,7.950,124.550
"39483",Maguing,PH153634000,7.900,124.550
"39484",Maguing,PH153634000,7.850,124.550
"39743",Maguing,PH153634000,7.900,124.600
"36107",Picong,PH153635000,7.700,123.900
"36367",Picong,PH153635000,7.700,123.950
"36626",Picong,PH153635000,7.750,124.000
"36627",Picong,PH153635000,7.700,124.000
"36628",Picong,PH153635000,7.650,124.000
"39485",Bumbaran,PH153637000,7.800,124.550
"39486",Bumbaran,PH153637000,7.750,124.550
"39487",Bumbaran,PH153637000,7.700,124.550
"39488",Bumbaran,PH153637000,7.650,124.550
"39744",Bumbaran,PH153637000,7.850,124.600
"39745",Bumbaran,PH153637000,7.800,124.600
"39746",Bumbaran,PH153637000,7.750,124.600
"39747",Bumbaran,PH153637000,7.700,124.600
"39748",Bumbaran,PH153637000,7.650,124.600
"40005",Bumbaran,PH153637000,7.800,124.650
"40006",Bumbaran,PH153637000,7.750,124.650
"38959",Tagoloan II,PH153638000,8.100,124.450
"38960",Tagoloan II,PH153638000,8.050,124.450
"39219",Tagoloan II,PH153638000,8.100,124.500
"39220",Tagoloan II,PH153638000,8.050,124.500
"37412",Kapatagan,PH153639000,7.450,124.150
"37671",Kapatagan,PH153639000,7.500,124.200
"38709",Buldon,PH153802000,7.600,124.400
"38710",Buldon,PH153802000,7.550,124.400
"38711",Buldon,PH153802000,7.500,124.400
"38712",Buldon,PH153802000,7.450,124.400
"38713",Buldon,PH153802000,7.400,124.400
"38969",Buldon,PH153802000,7.600,124.450
"38970",Buldon,PH153802000,7.550,124.450
"38971",Buldon,PH153802000,7.500,124.450
"38972",Buldon,PH153802000,7.450,124.450
"39229",Buldon,PH153802000,7.600,124.500
"39230",Buldon,PH153802000,7.550,124.500
"40807",Buluan,PH153803000,6.700,124.800
"38983",Shariff Aguak,PH153808000,6.900,124.450
"38984",Shariff Aguak,PH153808000,6.850,124.450
"41066",Datu Paglas,PH153805000,6.750,124.850
"41326",Datu Paglas,PH153805000,6.750,124.900
"41327",Datu Paglas,PH153805000,6.700,124.900
"41586",Datu Paglas,PH153805000,6.750,124.950
"37672",Matanog,PH153809000,7.450,124.200
"37930",Matanog,PH153809000,7.550,124.250
"37931",Matanog,PH153809000,7.500,124.250
"37932",Matanog,PH153809000,7.450,124.250
"40278",Pagalungan,PH153810000,7.150,124.700
"40282",Pagalungan,PH153810000,6.950,124.700
"40541",Pagalungan,PH153810000,7.000,124.750
"40542",Pagalungan,PH153810000,6.950,124.750
"40543",Pagalungan,PH153810000,6.900,124.750
"40801",Pagalungan,PH153810000,7.000,124.800
"40802",Pagalungan,PH153810000,6.950,124.800
"40803",Pagalungan,PH153810000,6.900,124.800
"36894",Parang,PH153811000,7.350,124.050
"38194",Parang,PH153811000,7.350,124.300
"38454",Parang,PH153811000,7.350,124.350
"37936",Sultan Kudarat,PH153812000,7.250,124.250
"38196",Sultan Kudarat,PH153812000,7.250,124.300
"38197",Sultan Kudarat,PH153812000,7.200,124.300
"38455",Sultan Kudarat,PH153812000,7.300,124.350
"38456",Sultan Kudarat,PH153812000,7.250,124.350
"38457",Sultan Kudarat,PH153812000,7.200,124.350
"39762",Sultan Sa Barongis,PH153813000,6.950,124.600
"39763",Sultan Sa Barongis,PH153813000,6.900,124.600
"40022",Sultan Sa Barongis,PH153813000,6.950,124.650
"40023",Sultan Sa Barongis,PH153813000,6.900,124.650
"40283",Sultan Sa Barongis,PH153813000,6.900,124.700
"38458",Kabuntalan,PH153814000,7.150,124.350
"38459",Kabuntalan,PH153814000,7.100,124.350
"38719",Kabuntalan,PH153814000,7.100,124.400
"36902",Upi,PH153815000,6.950,124.050
"36903",Upi,PH153815000,6.900,124.050
"36904",Upi,PH153815000,6.850,124.050
"37159",Upi,PH153815000,7.100,124.100
"37160",Upi,PH153815000,7.050,124.100
"37161",Upi,PH153815000,7.000,124.100
"37162",Upi,PH153815000,6.950,124.100
"37163",Upi,PH153815000,6.900,124.100
"37164",Upi,PH153815000,6.850,124.100
"37165",Upi,PH153815000,6.800,124.100
"37166",Upi,PH153815000,6.750,124.100
"37419",Upi,PH153815000,7.100,124.150
"37420",Upi,PH153815000,7.050,124.150
"37421",Upi,PH153815000,7.000,124.150
"37422",Upi,PH153815000,6.950,124.150
"37680",Upi,PH153815000,7.050,124.200
"37681",Upi,PH153815000,7.000,124.200
"37682",Upi,PH153815000,6.950,124.200
"37942",Talayan,PH153816000,6.950,124.250
"38202",Talayan,PH153816000,6.950,124.300
"38203",Talayan,PH153816000,6.900,124.300
"38204",Talayan,PH153816000,6.850,124.300
"38721",Talayan,PH153816000,7.000,124.400
"37423",South Upi,PH153817000,6.900,124.150
"37424",South Upi,PH153817000,6.850,124.150
"37425",South Upi,PH153817000,6.800,124.150
"37426",South Upi,PH153817000,6.750,124.150
"37683",South Upi,PH153817000,6.900,124.200
"37684",South Upi,PH153817000,6.850,124.200
"37685",South Upi,PH153817000,6.800,124.200
"37686",South Upi,PH153817000,6.750,124.200
"37943",South Upi,PH153817000,6.900,124.250
"37944",South Upi,PH153817000,6.850,124.250
"37945",South Upi,PH153817000,6.800,124.250
"38205",South Upi,PH153817000,6.800,124.300
"38206",South Upi,PH153817000,6.750,124.300
"40284",Gen. S.K. Pendatun,PH153819000,6.850,124.700
"40544",Gen. S.K. Pendatun,PH153819000,6.850,124.750
"40545",Gen. S.K. Pendatun,PH153819000,6.800,124.750
"40804",Gen. S.K. Pendatun,PH153819000,6.850,124.800
"38190",Barira,PH153818000,7.550,124.300
"38191",Barira,PH153818000,7.500,124.300
"38192",Barira,PH153818000,7.450,124.300
"38193",Barira,PH153818000,7.400,124.300
"38450",Barira,PH153818000,7.550,124.350
"38451",Barira,PH153818000,7.500,124.350
"38452",Barira,PH153818000,7.450,124.350
"38453",Barira,PH153818000,7.400,124.350
"40538",Pagagawan,PH153822000,7.150,124.750
"40539",Pagagawan,PH153822000,7.100,124.750
"40540",Pagagawan,PH153822000,7.050,124.750
"40800",Pagagawan,PH153822000,7.050,124.800
"38462",Guindulungan,PH153825000,6.950,124.350
"38464",Guindulungan,PH153825000,6.850,124.350
"38722",Guindulungan,PH153825000,6.950,124.400
"38981",Guindulungan,PH153825000,7.000,124.450
"38982",Datu Saudi-Ampatuan,PH153826000,6.950,124.450
"39504",Datu Abdullah Sangki,PH153828000,6.850,124.550
"39505",Datu Abdullah Sangki,PH153828000,6.800,124.550
"39502",Rajah Buayan,PH153829000,6.950,124.550
"39503",Rajah Buayan,PH153829000,6.900,124.550
"36641",Datu Blah T. Sinsuat,PH153830000,7.000,124.000
"36642",Datu Blah T. Sinsuat,PH153830000,6.950,124.000
"36643",Datu Blah T. Sinsuat,PH153830000,6.900,124.000
"36644",Datu Blah T. Sinsuat,PH153830000,6.850,124.000
"36645",Datu Blah T. Sinsuat,PH153830000,6.800,124.000
"36899",Datu Blah T. Sinsuat,PH153830000,7.100,124.050
"36900",Datu Blah T. Sinsuat,PH153830000,7.050,124.050
"36901",Datu Blah T. Sinsuat,PH153830000,7.000,124.050
"36905",Datu Blah T. Sinsuat,PH153830000,6.800,124.050
"36906",Datu Blah T. Sinsuat,PH153830000,6.750,124.050
"38461",Datu Anggal Midtimbang,PH153831000,7.000,124.350
"38720",Datu Anggal Midtimbang,PH153831000,7.050,124.400
"40808",Mangudadatu,PH153832000,6.650,124.800
"41067",Mangudadatu,PH153832000,6.700,124.850
"41068",Mangudadatu,PH153832000,6.650,124.850
"40546",Pandag,PH153833000,6.750,124.750
"40806",Pandag,PH153833000,6.750,124.800
"38717",Northern Kabuntalan,PH153834000,7.200,124.400
"38718",Northern Kabuntalan,PH153834000,7.150,124.400
"38977",Northern Kabuntalan,PH153834000,7.200,124.450
"38978",Northern Kabuntalan,PH153834000,7.150,124.450
"38724",Datu Hoffer Ampatuan,PH153835000,6.850,124.400
"39501",Shariff Saydona Mustapha,PH153837000,7.000,124.550
"21060",Jolo,PH156602000,6.050,121.000
"21317",Hadji Panglima Tahil,PH156606000,6.200,121.050
"18198",Pangutaran,PH156608000,6.150,120.450
"18456",Pangutaran,PH156608000,6.250,120.500
"18714",Pangutaran,PH156608000,6.350,120.550
"18715",Pangutaran,PH156608000,6.300,120.550
"18716",Pangutaran,PH156608000,6.250,120.550
"19235",Pangutaran,PH156608000,6.300,120.650
"19493",Pangutaran,PH156608000,6.400,120.700
"21320",Patikul,PH156611000,6.050,121.050
"21580",Patikul,PH156611000,6.050,121.100
"21840",Patikul,PH156611000,6.050,121.150
"25218",Tongkil,PH156615000,6.150,121.800
"25220",Tongkil,PH156615000,6.050,121.800
"23140",Omar,PH156619000,6.050,121.400
"7781",Mapun,PH157003000,7.000,118.450
"8041",Mapun,PH157003000,7.000,118.500
"43105",Buenavista,PH160201000,8.800,125.250
"43364",Buenavista,PH160201000,8.850,125.300
"43365",Buenavista,PH160201000,8.800,125.300
"43624",Buenavista,PH160201000,8.850,125.350
"43625",Buenavista,PH160201000,8.800,125.350
"43882",Buenavista,PH160201000,8.950,125.400
"43883",Buenavista,PH160201000,8.900,125.400
"43884",Buenavista,PH160201000,8.850,125.400
"43885",Buenavista,PH160201000,8.800,125.400
"44142",Buenavista,PH160201000,8.950,125.450
"44143",Buenavista,PH160201000,8.900,125.450
"44144",Buenavista,PH160201000,8.850,125.450
"44145",Buenavista,PH160201000,8.800,125.450
"44401",Butuan City,PH160202000,9.000,125.500
"44402",Butuan City,PH160202000,8.950,125.500
"44403",Butuan City,PH160202000,8.900,125.500
"44404",Butuan City,PH160202000,8.850,125.500
"44405",Butuan City,PH160202000,8.800,125.500
"44662",Butuan City,PH160202000,8.950,125.550
"44663",Butuan City,PH160202000,8.900,125.550
"44664",Butuan City,PH160202000,8.850,125.550
"44665",Butuan City,PH160202000,8.800,125.550
"44666",Butuan City,PH160202000,8.750,125.550
"44921",Butuan City,PH160202000,9.000,125.600
"44922",Butuan City,PH160202000,8.950,125.600
"44923",Butuan City,PH160202000,8.900,125.600
"44924",Butuan City,PH160202000,8.850,125.600
"44925",Butuan City,PH160202000,8.800,125.600
"44926",Butuan City,PH160202000,8.750,125.600
"45181",Butuan City,PH160202000,9.000,125.650
"45182",Butuan City,PH160202000,8.950,125.650
"45185",Butuan City,PH160202000,8.800,125.650
"45441",Butuan City,PH160202000,9.000,125.700
"44659",City of Cabadbaran,PH160203000,9.100,125.550
"44918",City of Cabadbaran,PH160203000,9.150,125.600
"44919",City of Cabadbaran,PH160203000,9.100,125.600
"45177",City of Cabadbaran,PH160203000,9.200,125.650
"45178",City of Cabadbaran,PH160203000,9.150,125.650
"45179",City of Cabadbaran,PH160203000,9.100,125.650
"45437",City of Cabadbaran,PH160203000,9.200,125.700
"45438",City of Cabadbaran,PH160203000,9.150,125.700
"45439",City of Cabadbaran,PH160203000,9.100,125.700
"45697",City of Cabadbaran,PH160203000,9.200,125.750
"45698",City of Cabadbaran,PH160203000,9.150,125.750
"45699",City of Cabadbaran,PH160203000,9.100,125.750
"43101",Carmen,PH160204000,9.000,125.250
"43102",Carmen,PH160204000,8.950,125.250
"43103",Carmen,PH160204000,8.900,125.250
"43362",Carmen,PH160204000,8.950,125.300
"44393",Jabonga,PH160205000,9.400,125.500
"44394",Jabonga,PH160205000,9.350,125.500
"44654",Jabonga,PH160205000,9.350,125.550
"44914",Jabonga,PH160205000,9.350,125.600
"44915",Jabonga,PH160205000,9.300,125.600
"45174",Jabonga,PH160205000,9.350,125.650
"45175",Jabonga,PH160205000,9.300,125.650
"45434",Jabonga,PH160205000,9.350,125.700
"45435",Jabonga,PH160205000,9.300,125.700
"44653",Kitcharao,PH160206000,9.400,125.550
"44912",Kitcharao,PH160206000,9.450,125.600
"44913",Kitcharao,PH160206000,9.400,125.600
"45173",Kitcharao,PH160206000,9.400,125.650
"45433",Kitcharao,PH160206000,9.400,125.700
"43106",Las Nieves,PH160207000,8.750,125.250
"43366",Las Nieves,PH160207000,8.750,125.300
"43626",Las Nieves,PH160207000,8.750,125.350
"43886",Las Nieves,PH160207000,8.750,125.400
"44146",Las Nieves,PH160207000,8.750,125.450
"44406",Las Nieves,PH160207000,8.750,125.500
"44667",Las Nieves,PH160207000,8.700,125.550
"44927",Las Nieves,PH160207000,8.700,125.600
"45186",Las Nieves,PH160207000,8.750,125.650
"45446",City of Bayugan,PH160301000,8.750,125.700
"45705",City of Bayugan,PH160301000,8.800,125.750
"45706",City of Bayugan,PH160301000,8.750,125.750
"45707",City of Bayugan,PH160301000,8.700,125.750
"45708",City of Bayugan,PH160301000,8.650,125.750
"45964",City of Bayugan,PH160301000,8.850,125.800
"45965",City of Bayugan,PH160301000,8.800,125.800
"45966",City of Bayugan,PH160301000,8.750,125.800
"45967",City of Bayugan,PH160301000,8.700,125.800
"45968",City of Bayugan,PH160301000,8.650,125.800
"46224",City of Bayugan,PH160301000,8.850,125.850
"46225",City of Bayugan,PH160301000,8.800,125.850
"46226",City of Bayugan,PH160301000,8.750,125.850
"46484",City of Bayugan,PH160301000,8.850,125.900
"46485",City of Bayugan,PH160301000,8.800,125.900
"46496",Bunawan,PH160302000,8.250,125.900
"46756",Bunawan,PH160302000,8.250,125.950
"46757",Bunawan,PH160302000,8.200,125.950
"46758",Bunawan,PH160302000,8.150,125.950
"47016",Bunawan,PH160302000,8.250,126.000
"47017",Bunawan,PH160302000,8.200,126.000
"47018",Bunawan,PH160302000,8.150,126.000
"47276",Bunawan,PH160302000,8.250,126.050
"47277",Bunawan,PH160302000,8.200,126.050
"47278",Bunawan,PH160302000,8.150,126.050
"47279",Bunawan,PH160302000,8.100,126.050
"47536",Bunawan,PH160302000,8.250,126.100
"47537",Bunawan,PH160302000,8.200,126.100
"47538",Bunawan,PH160302000,8.150,126.100
"47796",Bunawan,PH160302000,8.250,126.150
"47797",Bunawan,PH160302000,8.200,126.150
"42849",Esperanza,PH160303000,8.600,125.200
"43107",Esperanza,PH160303000,8.700,125.250
"43108",Esperanza,PH160303000,8.650,125.250
"43109",Esperanza,PH160303000,8.600,125.250
"43111",Esperanza,PH160303000,8.500,125.250
"43367",Esperanza,PH160303000,8.700,125.300
"43368",Esperanza,PH160303000,8.650,125.300
"43369",Esperanza,PH160303000,8.600,125.300
"43370",Esperanza,PH160303000,8.550,125.300
"43371",Esperanza,PH160303000,8.500,125.300
"43627",Esperanza,PH160303000,8.700,125.350
"43628",Esperanza,PH160303000,8.650,125.350
"43629",Esperanza,PH160303000,8.600,125.350
"43630",Esperanza,PH160303000,8.550,125.350
"43631",Esperanza,PH160303000,8.500,125.350
"43887",Esperanza,PH160303000,8.700,125.400
"43888",Esperanza,PH160303000,8.650,125.400
"43889",Esperanza,PH160303000,8.600,125.400
"43890",Esperanza,PH160303000,8.550,125.400
"43891",Esperanza,PH160303000,8.500,125.400
"44147",Esperanza,PH160303000,8.700,125.450
"44148",Esperanza,PH160303000,8.650,125.450
"44149",Esperanza,PH160303000,8.600,125.450
"44150",Esperanza,PH160303000,8.550,125.450
"44407",Esperanza,PH160303000,8.700,125.500
"44408",Esperanza,PH160303000,8.650,125.500
"44409",Esperanza,PH160303000,8.600,125.500
"44410",Esperanza,PH160303000,8.550,125.500
"44668",Esperanza,PH160303000,8.650,125.550
"44669",Esperanza,PH160303000,8.600,125.550
"44670",Esperanza,PH160303000,8.550,125.550
"44928",Esperanza,PH160303000,8.650,125.600
"44929",Esperanza,PH160303000,8.600,125.600
"44930",Esperanza,PH160303000,8.550,125.600
"45187",Esperanza,PH160303000,8.700,125.650
"45188",Esperanza,PH160303000,8.650,125.650
"45189",Esperanza,PH160303000,8.600,125.650
"45190",Esperanza,PH160303000,8.550,125.650
"45447",Esperanza,PH160303000,8.700,125.700
"45448",Esperanza,PH160303000,8.650,125.700
"45449",Esperanza,PH160303000,8.600,125.700
"45709",Esperanza,PH160303000,8.600,125.750
"43635",La Paz,PH160304000,8.300,125.350
"43636",La Paz,PH160304000,8.250,125.350
"43895",La Paz,PH160304000,8.300,125.400
"43896",La Paz,PH160304000,8.250,125.400
"43897",La Paz,PH160304000,8.200,125.400
"44155",La Paz,PH160304000,8.300,125.450
"44156",La Paz,PH160304000,8.250,125.450
"44157",La Paz,PH160304000,8.200,125.450
"44415",La Paz,PH160304000,8.300,125.500
"44416",La Paz,PH160304000,8.250,125.500
"44417",La Paz,PH160304000,8.200,125.500
"44674",La Paz,PH160304000,8.350,125.550
"44675",La Paz,PH160304000,8.300,125.550
"44676",La Paz,PH160304000,8.250,125.550
"44677",La Paz,PH160304000,8.200,125.550
"44934",La Paz,PH160304000,8.350,125.600
"44935",La Paz,PH160304000,8.300,125.600
"44936",La Paz,PH160304000,8.250,125.600
"44937",La Paz,PH160304000,8.200,125.600
"45194",La Paz,PH160304000,8.350,125.650
"45195",La Paz,PH160304000,8.300,125.650
"45196",La Paz,PH160304000,8.250,125.650
"45197",La Paz,PH160304000,8.200,125.650
"45454",La Paz,PH160304000,8.350,125.700
"45455",La Paz,PH160304000,8.300,125.700
"45456",La Paz,PH160304000,8.250,125.700
"45457",La Paz,PH160304000,8.200,125.700
"45458",La Paz,PH160304000,8.150,125.700
"45714",La Paz,PH160304000,8.350,125.750
"45715",La Paz,PH160304000,8.300,125.750
"45716",La Paz,PH160304000,8.250,125.750
"45975",La Paz,PH160304000,8.300,125.800
"45976",La Paz,PH160304000,8.250,125.800
"46235",La Paz,PH160304000,8.300,125.850
"46236",La Paz,PH160304000,8.250,125.850
"46495",La Paz,PH160304000,8.300,125.900
"43900",Loreto,PH160305000,8.050,125.400
"44158",Loreto,PH160305000,8.150,125.450
"44159",Loreto,PH160305000,8.100,125.450
"44160",Loreto,PH160305000,8.050,125.450
"44418",Loreto,PH160305000,8.150,125.500
"44419",Loreto,PH160305000,8.100,125.500
"44420",Loreto,PH160305000,8.050,125.500
"44678",Loreto,PH160305000,8.150,125.550
"44679",Loreto,PH160305000,8.100,125.550
"44680",Loreto,PH160305000,8.050,125.550
"44938",Loreto,PH160305000,8.150,125.600
"44939",Loreto,PH160305000,8.100,125.600
"44940",Loreto,PH160305000,8.050,125.600
"44941",Loreto,PH160305000,8.000,125.600
"45198",Loreto,PH160305000,8.150,125.650
"45199",Loreto,PH160305000,8.100,125.650
"45200",Loreto,PH160305000,8.050,125.650
"45201",Loreto,PH160305000,8.000,125.650
"45459",Loreto,PH160305000,8.100,125.700
"45460",Loreto,PH160305000,8.050,125.700
"45461",Loreto,PH160305000,8.000,125.700
"45717",Loreto,PH160305000,8.200,125.750
"45718",Loreto,PH160305000,8.150,125.750
"45719",Loreto,PH160305000,8.100,125.750
"45720",Loreto,PH160305000,8.050,125.750
"45721",Loreto,PH160305000,8.000,125.750
"45977",Loreto,PH160305000,8.200,125.800
"45978",Loreto,PH160305000,8.150,125.800
"45979",Loreto,PH160305000,8.100,125.800
"45980",Loreto,PH160305000,8.050,125.800
"45981",Loreto,PH160305000,8.000,125.800
"46237",Loreto,PH160305000,8.200,125.850
"46238",Loreto,PH160305000,8.150,125.850
"46239",Loreto,PH160305000,8.100,125.850
"46497",Loreto,PH160305000,8.200,125.900
"46498",Loreto,PH160305000,8.150,125.900
"45970",Prosperidad,PH160306000,8.550,125.800
"46227",Prosperidad,PH160306000,8.700,125.850
"46228",Prosperidad,PH160306000,8.650,125.850
"46229",Prosperidad,PH160306000,8.600,125.850
"46230",Prosperidad,PH160306000,8.550,125.850
"46486",Prosperidad,PH160306000,8.750,125.900
"46487",Prosperidad,PH160306000,8.700,125.900
"46488",Prosperidad,PH160306000,8.650,125.900
"46489",Prosperidad,PH160306000,8.600,125.900
"46490",Prosperidad,PH160306000,8.550,125.900
"46745",Prosperidad,PH160306000,8.800,125.950
"46746",Prosperidad,PH160306000,8.750,125.950
"46747",Prosperidad,PH160306000,8.700,125.950
"46748",Prosperidad,PH160306000,8.650,125.950
"46749",Prosperidad,PH160306000,8.600,125.950
"46750",Prosperidad,PH160306000,8.550,125.950
"47008",Prosperidad,PH160306000,8.650,126.000
"47009",Prosperidad,PH160306000,8.600,126.000
"46754",Rosario,PH160307000,8.350,125.950
"46755",Rosario,PH160307000,8.300,125.950
"47013",Rosario,PH160307000,8.400,126.000
"47014",Rosario,PH160307000,8.350,126.000
"47015",Rosario,PH160307000,8.300,126.000
"47273",Rosario,PH160307000,8.400,126.050
"47274",Rosario,PH160307000,8.350,126.050
"47275",Rosario,PH160307000,8.300,126.050
"47533",Rosario,PH160307000,8.400,126.100
"47534",Rosario,PH160307000,8.350,126.100
"47535",Rosario,PH160307000,8.300,126.100
"47795",Rosario,PH160307000,8.300,126.150
"46491",San Francisco,PH160308000,8.500,125.900
"46492",San Francisco,PH160308000,8.450,125.900
"46493",San Francisco,PH160308000,8.400,125.900
"46751",San Francisco,PH160308000,8.500,125.950
"46752",San Francisco,PH160308000,8.450,125.950
"46753",San Francisco,PH160308000,8.400,125.950
"47010",San Francisco,PH160308000,8.550,126.000
"47011",San Francisco,PH160308000,8.500,126.000
"47012",San Francisco,PH160308000,8.450,126.000
"47272",San Francisco,PH160308000,8.450,126.050
"43372",San Luis,PH160309000,8.450,125.300
"43373",San Luis,PH160309000,8.400,125.300
"43374",San Luis,PH160309000,8.350,125.300
"43632",San Luis,PH160309000,8.450,125.350
"43633",San Luis,PH160309000,8.400,125.350
"43634",San Luis,PH160309000,8.350,125.350
"43892",San Luis,PH160309000,8.450,125.400
"43893",San Luis,PH160309000,8.400,125.400
"43894",San Luis,PH160309000,8.350,125.400
"44151",San Luis,PH160309000,8.500,125.450
"44152",San Luis,PH160309000,8.450,125.450
"44153",San Luis,PH160309000,8.400,125.450
"44154",San Luis,PH160309000,8.350,125.450
"44411",San Luis,PH160309000,8.500,125.500
"44412",San Luis,PH160309000,8.450,125.500
"44413",San Luis,PH160309000,8.400,125.500
"44414",San Luis,PH160309000,8.350,125.500
"44671",San Luis,PH160309000,8.500,125.550
"44672",San Luis,PH160309000,8.450,125.550
"44673",San Luis,PH160309000,8.400,125.550
"44931",San Luis,PH160309000,8.500,125.600
"44932",San Luis,PH160309000,8.450,125.600
"44933",San Luis,PH160309000,8.400,125.600
"45191",San Luis,PH160309000,8.500,125.650
"45192",San Luis,PH160309000,8.450,125.650
"45193",San Luis,PH160309000,8.400,125.650
"45450",San Luis,PH160309000,8.550,125.700
"45451",San Luis,PH160309000,8.500,125.700
"45452",San Luis,PH160309000,8.450,125.700
"45710",San Luis,PH160309000,8.550,125.750
"45711",San Luis,PH160309000,8.500,125.750
"45969",San Luis,PH160309000,8.600,125.800
"47020",Santa Josefa,PH160310000,8.050,126.000
"47021",Santa Josefa,PH160310000,8.000,126.000
"47281",Santa Josefa,PH160310000,8.000,126.050
"47282",Santa Josefa,PH160310000,7.950,126.050
"45453",Talacogon,PH160311000,8.400,125.700
"45712",Talacogon,PH160311000,8.450,125.750
"45713",Talacogon,PH160311000,8.400,125.750
"45971",Talacogon,PH160311000,8.500,125.800
"45972",Talacogon,PH160311000,8.450,125.800
"45973",Talacogon,PH160311000,8.400,125.800
"45974",Talacogon,PH160311000,8.350,125.800
"46231",Talacogon,PH160311000,8.500,125.850
"46232",Talacogon,PH160311000,8.450,125.850
"46233",Talacogon,PH160311000,8.400,125.850
"46234",Talacogon,PH160311000,8.350,125.850
"46494",Talacogon,PH160311000,8.350,125.900
"47019",Trento,PH160312000,8.100,126.000
"47280",Trento,PH160312000,8.050,126.050
"47539",Trento,PH160312000,8.100,126.100
"47540",Trento,PH160312000,8.050,126.100
"47541",Trento,PH160312000,8.000,126.100
"47798",Trento,PH160312000,8.150,126.150
"47799",Trento,PH160312000,8.100,126.150
"47800",Trento,PH160312000,8.050,126.150
"47801",Trento,PH160312000,8.000,126.150
"48058",Trento,PH160312000,8.150,126.200
"48059",Trento,PH160312000,8.100,126.200
"48060",Trento,PH160312000,8.050,126.200
"48061",Trento,PH160312000,8.000,126.200
"48320",Trento,PH160312000,8.050,126.250
"46240",Veruela,PH160313000,8.050,125.850
"46241",Veruela,PH160313000,8.000,125.850
"46499",Veruela,PH160313000,8.100,125.900
"46500",Veruela,PH160313000,8.050,125.900
"46501",Veruela,PH160313000,8.000,125.900
"46502",Veruela,PH160313000,7.950,125.900
"46759",Veruela,PH160313000,8.100,125.950
"46760",Veruela,PH160313000,8.050,125.950
"46761",Veruela,PH160313000,8.000,125.950
