"","GEN_mun_code","impact","impact_threshold_passed","WEA_dist_track"
"1198","PH076104000",NA,NA,584.331925862351
"1199","PH160212000",NA,NA,584.895620522554
"1200","PH175308000",NA,NA,585.012870534647
"1201","PH160314000",NA,NA,585.358850944573
"1202","PH166817000",NA,NA,585.722948205713
"1203","PH076105000",NA,NA,586.315744754791
"1204","PH020901000",NA,NA,586.379057511643
"1205","PH076103000",NA,NA,588.208014399945
"1206","PH175316000",NA,NA,589.889972323494
"1207","PH101804000",NA,NA,592.816084979408
"1208","PH166803000",NA,NA,593.493062040461
"1209","PH166812000",NA,NA,594.770005982087
"1210","PH160306000",NA,NA,595.48967316123
"1211","PH160208000",NA,NA,595.657810420729
"1212","PH101801000",NA,NA,597.565535631157
"1213","PH101803000",NA,NA,598.464471457632
"1214","PH160301000",NA,NA,598.755804735744
"1215","PH160308000",NA,NA,603.124611742216
"1216","PH101805000",NA,NA,603.151116539958
"1217","PH101802000",NA,NA,603.62200314289
"1218","PH160307000",NA,NA,604.374430791756
"1219","PH160202000",NA,NA,604.517985317515
"1220","PH160312000",NA,NA,613.539089111064
"1221","PH112503000",NA,NA,613.933933726756
"1222","PH160302000",NA,NA,613.938554120707
"1223","PH104317000",NA,NA,613.97534920467
"1224","PH160204000",NA,NA,615.502902519532
"1225","PH160209000",NA,NA,617.630352189698
"1226","PH104325000",NA,NA,619.007382784636
"1227","PH020902000",NA,NA,619.245317774584
"1228","PH112505000",NA,NA,620.464482286509
"1229","PH160311000",NA,NA,620.952864087973
"1230","PH104312000",NA,NA,620.970886742444
"1231","PH104303000",NA,NA,622.125169717714
"1232","PH160201000",NA,NA,623.253739165989
"1233","PH160207000",NA,NA,624.033900200605
"1234","PH104323000",NA,NA,624.110835266966
"1235","PH104304000",NA,NA,625.336409980124
"1236","PH104319000",NA,NA,626.024194323931
"1237","PH112501000",NA,NA,628.462861974359
"1238","PH160310000",NA,NA,629.004860896399
"1239","PH104322000",NA,NA,631.034145930177
"1240","PH175301000",NA,NA,633.838553371819
"1241","PH118207000",NA,NA,634.19161643495
"1242","PH160313000",NA,NA,636.068442779913
"1243","PH104308000",NA,NA,636.644808911677
"1244","PH104313000",NA,NA,637.032490962236
"1245","PH160303000",NA,NA,637.696839623346
"1246","PH118201000",NA,NA,640.912980201781
"1247","PH104302000",NA,NA,643.531025772157
"1248","PH160309000",NA,NA,643.554535073205
"1249","PH112504000",NA,NA,645.362517217395
"1250","PH104202000",NA,NA,646.508890858462
"1251","PH097217000",NA,NA,647.218556240881
"1252","PH160304000",NA,NA,647.430969686448
"1253","PH097201000",NA,NA,648.312938160346
"1254","PH104306000",NA,NA,649.833326652985
"1255","PH104212000",NA,NA,650.157611743785
"1256","PH118210000",NA,NA,651.387171616838
"1257","PH118208000",NA,NA,652.356920313775
"1258","PH160305000",NA,NA,652.644988123861
"1259","PH097212000",NA,NA,652.983285391889
"1260","PH104311000",NA,NA,654.70572398871
"1261","PH118202000",NA,NA,656.901964905982
"1262","PH104314000",NA,NA,657.067988264368
"1263","PH104204000",NA,NA,657.254147820578
"1264","PH104213000",NA,NA,657.789096843818
"1265","PH112508000",NA,NA,657.868848034688
"1266","PH097202000",NA,NA,657.913232785114
"1267","PH175315000",NA,NA,658.292565624997
"1268","PH175317000",NA,NA,659.893475321498
"1269","PH104309000",NA,NA,660.04834854878
"1270","PH104208000",NA,NA,660.227970608086
"1271","PH104315000",NA,NA,662.969508629217
"1272","PH097207000",NA,NA,662.973003380509
"1273","PH104326000",NA,NA,663.061344764339
"1274","PH097204000",NA,NA,663.395454373201
"1275","PH118209000",NA,NA,663.646249966957
"1276","PH097210000",NA,NA,663.663357644958
"1277","PH104209000",NA,NA,665.679264245503
"1278","PH101313000",NA,NA,666.169085255996
"1279","PH104307000",NA,NA,666.403465140037
"1280","PH097211000",NA,NA,667.107955461912
"1281","PH104324000",NA,NA,667.574209506905
"1282","PH118205000",NA,NA,667.581984443529
"1283","PH104310000",NA,NA,667.79128839753
"1284","PH097209000",NA,NA,667.81619854353
"1285","PH104301000",NA,NA,668.410662634804
"1286","PH104206000",NA,NA,669.295234295712
"1287","PH097203000",NA,NA,669.685815073444
"1288","PH097222000",NA,NA,670.613018156478
"1289","PH112314000",NA,NA,671.799244465494
"1290","PH097208000",NA,NA,672.142280440529
"1291","PH104201000",NA,NA,672.253008736656
"1292","PH118206000",NA,NA,672.626853509976
"1293","PH112511000",NA,NA,672.952061736631
"1294","PH112324000",NA,NA,673.508502100823
"1295","PH112301000",NA,NA,674.435286291751
"1296","PH104320000",NA,NA,674.872128944874
"1297","PH104211000",NA,NA,676.06436789028
"1298","PH104321000",NA,NA,676.148156351517
"1299","PH112305000",NA,NA,678.358811044475
"1300","PH101305000",NA,NA,678.854869409726
"1301","PH104207000",NA,NA,679.245762999957
"1302","PH118204000",NA,NA,679.58614259922
"1303","PH175324000",NA,NA,680.787959365383
"1304","PH104318000",NA,NA,680.968133218818
"1305","PH097214000",NA,NA,682.010677809774
"1306","PH104316000",NA,NA,682.92703651274
"1307","PH104214000",NA,NA,683.159682429499
"1308","PH104305000",NA,NA,683.666605526645
"1309","PH101314000",NA,NA,683.789338619421
"1310","PH101322000",NA,NA,684.439920661694
"1311","PH104217000",NA,NA,685.416002968544
"1312","PH118211000",NA,NA,687.675951172039
"1313","PH104216000",NA,NA,688.155511653687
"1314","PH118203000",NA,NA,688.46483903835
"1315","PH112319000",NA,NA,689.540319295059
"1316","PH112507000",NA,NA,689.725519899601
"1317","PH101311000",NA,NA,690.466627954163
"1318","PH097337000",NA,NA,690.690928917332
"1319","PH101312000",NA,NA,691.540267369053
"1320","PH104205000",NA,NA,692.760180787397
"1321","PH101319000",NA,NA,692.95439422533
"1322","PH097218000",NA,NA,693.21217124174
"1323","PH112322000",NA,NA,695.73235504647
"1324","PH097319000",NA,NA,695.952116279034
"1325","PH103504000",NA,NA,696.03724160493
"1326","PH097308000",NA,NA,696.067041411547
"1327","PH112318000",NA,NA,696.65912905318
"1328","PH097215000",NA,NA,696.963057673418
"1329","PH097315000",NA,NA,697.11670945824
"1330","PH112323000",NA,NA,697.81055012487
"1331","PH104210000",NA,NA,698.754258228186
"1332","PH101318000",NA,NA,699.07308621316
"1333","PH101301000",NA,NA,699.346373468295
"1334","PH103510000",NA,NA,700.743737221419
"1335","PH112502000",NA,NA,701.451178067837
"1336","PH103501000",NA,NA,701.679196217371
"1337","PH103507000",NA,NA,702.527194982549
"1338","PH103520000",NA,NA,703.306097406249
"1339","PH112303000",NA,NA,703.727581525358
"1340","PH104215000",NA,NA,703.743603244736
"1341","PH175306000",NA,NA,704.357296538868
"1342","PH112509000",NA,NA,704.849173306331
"1343","PH175323000",NA,NA,705.231225773393
"1344","PH103512000",NA,NA,705.288555308253
"1345","PH104203000",NA,NA,705.876836096313
"1346","PH103513000",NA,NA,705.93412298353
"1347","PH103502000",NA,NA,707.031467991994
"1348","PH103508000",NA,NA,707.296694470888
"1349","PH097328000",NA,NA,707.796781470959
"1350","PH097213000",NA,NA,707.913853122304
"1351","PH097206000",NA,NA,708.032591208941
"1352","PH103517000",NA,NA,708.492681207328
"1353","PH097226000",NA,NA,708.969460025603
"1354","PH097340000",NA,NA,710.267317785208
"1355","PH103523000",NA,NA,710.847563886186
"1356","PH097318000",NA,NA,710.993130695836
"1357","PH097323000",NA,NA,712.217580057782
"1358","PH153638000",NA,NA,712.563046492252
"1359","PH112315000",NA,NA,712.584118866701
"1360","PH103516000",NA,NA,713.925269500987
"1361","PH153610000",NA,NA,714.293912690392
"1362","PH097205000",NA,NA,714.83759973019
"1363","PH103521000",NA,NA,714.924862516563
"1364","PH112510000",NA,NA,715.356368379864
"1365","PH153625000",NA,NA,715.541411398411
"1366","PH101310000",NA,NA,715.905820201034
"1367","PH103511000",NA,NA,716.031227140219
"1368","PH103514000",NA,NA,716.318518351162
"1369","PH101321000",NA,NA,716.38514879912
"1370","PH097225000",NA,NA,716.590756671785
"1371","PH153617000",NA,NA,718.377143477031
"1372","PH103503000",NA,NA,718.827450595018
"1373","PH103522000",NA,NA,719.26835704152
"1374","PH101320000",NA,NA,720.054719597458
"1375","PH153621000",NA,NA,720.362965940909
"1376","PH097302000",NA,NA,720.5053107537
"1377","PH103509000",NA,NA,721.09953216387
"1378","PH097221000",NA,NA,721.565478049706
"1379","PH153624000",NA,NA,721.807699773524
"1380","PH153606000",NA,NA,722.264953269076
"1381","PH101317000",NA,NA,722.472059536235
"1382","PH112317000",NA,NA,723.671418286154
"1383","PH097227000",NA,NA,724.128395423758
"1384","PH153616000",NA,NA,724.222732366192
"1385","PH097312000",NA,NA,724.384119940358
"1386","PH097330000",NA,NA,724.841804737544
"1387","PH097303000",NA,NA,725.871343112409
"1388","PH097333000",NA,NA,726.269309195981
"1389","PH097223000",NA,NA,726.800107776837
"1390","PH097322000",NA,NA,726.928657013215
"1391","PH153633000",NA,NA,727.259627873113
"1392","PH103505000",NA,NA,727.646177954433
"1393","PH153613000",NA,NA,727.786236740231
"1394","PH103518000",NA,NA,727.804728436905
"1395","PH153603000",NA,NA,728.413064558222
"1396","PH153629000",NA,NA,729.858006044802
"1397","PH153619000",NA,NA,730.558272687123
"1398","PH098306000",NA,NA,731.214880983236
"1399","PH097344000",NA,NA,731.586987555833
"1400","PH153601000",NA,NA,731.590294499759
"1401","PH153627000",NA,NA,732.545944398845
"1402","PH153614000",NA,NA,732.750344902413
"1403","PH112402000",NA,NA,733.075361210053
"1404","PH153634000",NA,NA,733.075977880407
"1405","PH101309000",NA,NA,733.393690984903
"1406","PH175305000",NA,NA,733.500210993899
"1407","PH101315000",NA,NA,733.626212691191
"1408","PH098309000",NA,NA,734.362013278915
"1409","PH103519000",NA,NA,734.983627057186
"1410","PH153626000",NA,NA,735.314985235326
"1411","PH112506000",NA,NA,736.139526244908
"1412","PH098315000",NA,NA,736.212465599544
"1413","PH103506000",NA,NA,738.715769354426
"1414","PH098303000",NA,NA,738.820438250961
"1415","PH097307000",NA,NA,739.334057095891
"1416","PH097311000",NA,NA,739.337424742752
"1417","PH153622000",NA,NA,739.967018162468
"1418","PH153609000",NA,NA,740.439008519978
"1419","PH103515000",NA,NA,740.736926675587
"1420","PH153623000",NA,NA,741.036799666697
"1421","PH098302000",NA,NA,741.96152341472
"1422","PH097343000",NA,NA,742.047570747698
"1423","PH153605000",NA,NA,742.150813493966
"1424","PH098305000",NA,NA,742.465003197635
"1425","PH097224000",NA,NA,742.75578259208
"1426","PH101303000",NA,NA,743.529805351382
"1427","PH153618000",NA,NA,744.398429034227
"1428","PH153604000",NA,NA,744.480255765308
"1429","PH098313000",NA,NA,744.969211809728
"1430","PH101304000",NA,NA,745.052799256016
"1431","PH153636000",NA,NA,745.76127283059
"1432","PH153611000",NA,NA,746.62283210824
"1433","PH124718000",NA,NA,746.647548205652
"1434","PH153620000",NA,NA,746.805541471072
"1435","PH153612000",NA,NA,747.831763800803
"1436","PH101316000",NA,NA,747.883071390355
"1437","PH097324000",NA,NA,748.502824557451
"1438","PH153628000",NA,NA,749.336594234586
"1439","PH097313000",NA,NA,749.34715588267
"1440","PH101308000",NA,NA,749.506749267463
"1441","PH153641000",NA,NA,749.981264337514
"1442","PH097325000",NA,NA,749.982484497417
"1443","PH153632000",NA,NA,750.119884125155
"1444","PH101307000",NA,NA,751.091110434044
"1445","PH153637000",NA,NA,751.167934018195
"1446","PH153635000",NA,NA,751.245650870356
"1447","PH153640000",NA,NA,751.567778893315
"1448","PH098312000",NA,NA,753.061279815001
"1449","PH098304000",NA,NA,754.606743955531
"1450","PH097306000",NA,NA,755.648123058815
"1451","PH098308000",NA,NA,757.035148409161
"1452","PH101302000",NA,NA,757.235549175573
"1453","PH153607000",NA,NA,757.57679233763
"1454","PH097219000",NA,NA,758.111240969181
"1455","PH101306000",NA,NA,759.597027270552
"1456","PH153615000",NA,NA,760.231937978475
"1457","PH153631000",NA,NA,760.601234753493
"1458","PH097317000",NA,NA,761.495320122811
"1459","PH098311000",NA,NA,761.505670877773
"1460","PH112412000",NA,NA,761.874224165726
"1461","PH124715000",NA,NA,762.32041690873
"1462","PH124706000",NA,NA,762.659293824503
"1463","PH124713000",NA,NA,764.655796432302
"1464","PH153630000",NA,NA,765.225295064526
"1465","PH097305000",NA,NA,766.426374299265
"1466","PH097341000",NA,NA,767.745397216763
"1467","PH098301000",NA,NA,768.559801854967
"1468","PH098316000",NA,NA,768.690786252992
"1469","PH153602000",NA,NA,770.611705928063
"1470","PH112403000",NA,NA,773.339866430573
"1471","PH097220000",NA,NA,774.238182459237
"1472","PH097338000",NA,NA,775.677074468506
"1473","PH124708000",NA,NA,776.213095356775
"1474","PH153639000",NA,NA,776.476207717964
"1475","PH153802000",NA,NA,776.975109798669
"1476","PH124716000",NA,NA,777.523738344786
"1477","PH153809000",NA,NA,778.098632817187
"1478","PH153818000",NA,NA,778.645148938588
"1479","PH124704000",NA,NA,778.768138969486
"1480","PH097327000",NA,NA,778.788718187709
"1481","PH112401000",NA,NA,779.245084115757
"1482","PH124701000",NA,NA,782.363910029994
"1483","PH124707000",NA,NA,782.432872492934
"1484","PH098307000",NA,NA,783.185771764116
"1485","PH124702000",NA,NA,784.638860072574
"1486","PH112404000",NA,NA,785.472674041289
"1487","PH098314000",NA,NA,785.993477293678
"1488","PH112411000",NA,NA,786.18995907902
"1489","PH175304000",NA,NA,786.603269156704
"1490","PH124703000",NA,NA,786.641226738896
"1491","PH118604000",NA,NA,789.029937336414
"1492","PH098310000",NA,NA,789.530531545415
"1493","PH153811000",NA,NA,791.058708495116
"1494","PH112408000",NA,NA,792.366832000071
"1495","PH112414000",NA,NA,794.441716062833
"1496","PH112407000",NA,NA,795.728647709509
"1497","PH118603000",NA,NA,797.288701150089
"1498","PH153824000",NA,NA,798.119206869106
"1499","PH124711000",NA,NA,798.898702522202
"1500","PH112410000",NA,NA,799.030742055831
"1501","PH124710000",NA,NA,799.109517495367
"1502","PH153822000",NA,NA,802.102566710148
"1503","PH097216000",NA,NA,802.383363254438
"1504","PH124705000",NA,NA,802.474595259989
"1505","PH153812000",NA,NA,803.600502008785
"1506","PH124714000",NA,NA,804.134347710609
"1507","PH118601000",NA,NA,805.553068821966
"1508","PH112406000",NA,NA,806.029089460391
"1509","PH124717000",NA,NA,806.701791149151
"1510","PH129804000",NA,NA,807.861715754177
"1511","PH153810000",NA,NA,811.35264666608
"1512","PH128007000",NA,NA,811.706662882081
"1513","PH126502000",NA,NA,812.861133311527
"1514","PH124712000",NA,NA,812.985594900961
"1515","PH153805000",NA,NA,813.760150559051
"1516","PH153834000",NA,NA,814.174914848915
"1517","PH124709000",NA,NA,816.557766586607
"1518","PH097332000",NA,NA,817.657461313102
"1519","PH153814000",NA,NA,819.068030340561
"1520","PH153819000",NA,NA,819.759492308984
"1521","PH153807000",NA,NA,820.514887953123
"1522","PH153833000",NA,NA,821.310867614763
"1523","PH153823000",NA,NA,821.35938299954
"1524","PH153813000",NA,NA,823.611080204873
"1525","PH128001000",NA,NA,823.854403309904
"1526","PH153832000",NA,NA,825.26130575785
"1527","PH153803000",NA,NA,825.394990770371
"1528","PH126314000",NA,NA,825.746703359343
"1529","PH126507000",NA,NA,826.74451586463
"1530","PH153821000",NA,NA,828.267722568371
"1531","PH153806000",NA,NA,828.814076138944
"1532","PH153829000",NA,NA,829.347800837412
"1533","PH126510000",NA,NA,829.610372476937
"1534","PH153836000",NA,NA,830.44779037476
"1535","PH153831000",NA,NA,831.048886018147
"1536","PH153837000",NA,NA,831.940590116818
"1537","PH126508000",NA,NA,832.603897946097
"1538","PH153820000",NA,NA,833.474795767182
"1539","PH153815000",NA,NA,834.61331927006
"1540","PH128006000",NA,NA,834.880279035539
"1541","PH126306000",NA,NA,835.397718366769
"1542","PH126312000",NA,NA,836.757274133898
"1543","PH126317000",NA,NA,837.48821870753
"1544","PH153816000",NA,NA,837.66540946296
"1545","PH153826000",NA,NA,837.961216796292
"1546","PH126315000",NA,NA,838.025193828056
"1547","PH118602000",NA,NA,838.610540323803
"1548","PH153830000",NA,NA,838.872962112151
"1549","PH153828000",NA,NA,839.088625956568
"1550","PH126511000",NA,NA,839.152842946843
"1551","PH153808000",NA,NA,839.796009145318
"1552","PH153825000",NA,NA,840.017991314117
"1553","PH126303000",NA,NA,843.399053190048
"1554","PH153827000",NA,NA,844.758711311732
"1555","PH153835000",NA,NA,847.537903460109
"1556","PH126302000",NA,NA,848.134649932792
"1557","PH126311000",NA,NA,848.453070749004
"1558","PH153801000",NA,NA,850.707797407602
"1559","PH153817000",NA,NA,850.740083417287
"1560","PH126503000",NA,NA,852.754590143184
"1561","PH126318000",NA,NA,854.830866557971
"1562","PH128002000",NA,NA,856.626755556839
"1563","PH126313000",NA,NA,859.918127868295
"1564","PH126504000",NA,NA,861.522873973072
"1565","PH126316000",NA,NA,862.799202798917
"1566","PH126501000",NA,NA,866.21383141852
"1567","PH126506000",NA,NA,867.173679478147
"1568","PH128004000",NA,NA,871.86265419025
"1569","PH150710000",NA,NA,873.0035378346
"1570","PH150708000",NA,NA,873.274809518464
"1571","PH150702000",NA,NA,875.169466146177
"1572","PH099701000",NA,NA,875.945181930595
"1573","PH126319000",NA,NA,876.676123119551
"1574","PH150707000",NA,NA,877.759105496858
"1575","PH150712000",NA,NA,881.273351162738
"1576","PH150703000",NA,NA,881.573546348896
"1577","PH118605000",NA,NA,882.636968278447
"1578","PH126512000",NA,NA,883.163470123802
"1579","PH126505000",NA,NA,884.949926276238
"1580","PH128003000",NA,NA,886.243566044826
"1581","PH150706000",NA,NA,887.112710203861
"1582","PH150711000",NA,NA,889.655948817477
"1583","PH150709000",NA,NA,891.1111213674
"1584","PH150704000",NA,NA,892.222833816784
"1585","PH150705000",NA,NA,893.341033699993
"1586","PH128005000",NA,NA,895.964391190481
"1587","PH126509000",NA,NA,900.721160052276
"1588","PH157003000",NA,NA,911.506904105931
"1589","PH150713000",NA,NA,912.220873335152
"1590","PH156615000",NA,NA,946.480627592617
"1591","PH156606000",NA,NA,947.636638571263
"1592","PH156619000",NA,NA,960.586052299341
"1593","PH156611000",NA,NA,962.000796807155
"1594","PH156608000",NA,NA,962.683806635043
"1595","PH156602000",NA,NA,963.802392974363
"1596","PH156604000",NA,NA,964.765393627601
"1597","PH156607000",NA,NA,965.274059436754
"1598","PH156616000",NA,NA,968.294065606888
"1599","PH156613000",NA,NA,971.223181802186
"1600","PH156601000",NA,NA,971.289275977942
"1601","PH156603000",NA,NA,971.60887009548
"1602","PH156605000",NA,NA,974.717247005146
"1603","PH156609000",NA,NA,978.675430501006
"1604","PH156610000",NA,NA,984.829827862686
"1605","PH156614000",NA,NA,1001.75203711749
"1606","PH157008000",NA,NA,1004.69099420524
"1607","PH156617000",NA,NA,1008.14546326528
"1608","PH156612000",NA,NA,1023.29855047062
"1609","PH156618000",NA,NA,1025.7332202208
"1610","PH157006000",NA,NA,1059.75659241167
"1611","PH157007000",NA,NA,1076.29975646595
"1612","PH157009000",NA,NA,1077.39122609698
"1613","PH157010000",NA,NA,1090.9697813592
"1614","PH157001000",NA,NA,1093.36200816611
"1615","PH157002000",NA,NA,1105.72500901263
"1616","PH157004000",NA,NA,1128.83592146258
"1617","PH157011000",NA,NA,1151.03176215883
"1618","PH157005000",NA,NA,1157.15847668047
"1619","PH133902000",NA,NA,NA
"1620","PH133903000",NA,NA,NA
"1621","PH133904000",NA,NA,NA
"1622","PH133909000",NA,NA,NA
"1623","PH133901000",NA,NA,NA
"1624","PH133905000",NA,NA,NA
"1625","PH133906000",NA,NA,NA
"1626","PH133907000",NA,NA,NA
"1627","PH133908000",NA,NA,NA
"1628","PH133910000",NA,NA,NA
"1629","PH133911000",NA,NA,NA
"1630","PH133912000",NA,NA,NA
"1631","PH133913000",NA,NA,NA
"1632","PH133914000",NA,NA,NA
"1633","PH175321000",NA,NA,NA
"1634","PH184612000",NA,NA,NA
"1635","PH184613000",NA,NA,NA
"1636","PH184614000",NA,NA,NA
"1637","PH184615000",NA,NA,NA
"1638","PH184616000",NA,NA,NA
"1639","PH184617000",NA,NA,NA
"1640","PH184618000",NA,NA,NA
"1641","PH184619000",NA,NA,NA
"1642","PH184620000",NA,NA,NA
"1643","PH184621000",NA,NA,NA
"1644","PH184622000",NA,NA,NA
"1645","PH184623000",NA,NA,NA
"1646","PH184624000",NA,NA,NA
"1647","PH184625000",NA,NA,NA
