Mtype,institute_name,product,model_name,basin,cycloneName,cycloneName2,cycloneNumber,ensemble,cyc_speed,cyc_cat,time,lat,lon,vhr,forecast_time
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,45.0,,"2020/11/13, 18:00:00",14.7,112.1,66,"2020/11/11, 00:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,46.0,,"2020/11/14, 00:00:00",14.8,111.1,72,"2020/11/11, 00:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,44.3,,"2020/11/14, 06:00:00",14.9,110.0,78,"2020/11/11, 00:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,46.0,,"2020/11/14, 12:00:00",15.2,108.9,84,"2020/11/11, 00:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,33.6,,"2020/11/14, 18:00:00",15.5,107.6,90,"2020/11/11, 00:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,28.0,,"2020/11/15, 00:00:00",16.0,106.0,96,"2020/11/11, 00:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,49.8,,"2020/11/11, 06:00:00",14.5,123.5,0,"2020/11/11, 06:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,59.6,,"2020/11/11, 12:00:00",14.6,122.9,6,"2020/11/11, 06:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,51.9,,"2020/11/11, 18:00:00",15.0,121.6,12,"2020/11/11, 06:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,39.1,,"2020/11/12, 00:00:00",15.3,119.9,18,"2020/11/11, 06:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,42.9,,"2020/11/12, 06:00:00",15.2,118.2,24,"2020/11/11, 06:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,39.9,,"2020/11/12, 12:00:00",14.6,117.0,30,"2020/11/11, 06:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,35.3,,"2020/11/12, 18:00:00",14.3,116.0,36,"2020/11/11, 06:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,36.6,,"2020/11/13, 00:00:00",14.2,115.0,42,"2020/11/11, 06:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,37.4,,"2020/11/13, 06:00:00",14.1,114.0,48,"2020/11/11, 06:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,40.2,,"2020/11/13, 12:00:00",14.0,112.9,54,"2020/11/11, 06:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,42.8,,"2020/11/13, 18:00:00",14.1,111.7,60,"2020/11/11, 06:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,42.1,,"2020/11/14, 00:00:00",14.1,110.6,66,"2020/11/11, 06:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,41.5,,"2020/11/14, 06:00:00",14.4,109.5,72,"2020/11/11, 06:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,32.8,,"2020/11/14, 12:00:00",14.6,108.0,78,"2020/11/11, 06:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,28.1,,"2020/11/14, 18:00:00",15.2,106.4,84,"2020/11/11, 06:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,25.8,,"2020/11/15, 00:00:00",15.3,105.2,90,"2020/11/11, 06:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,56.4,,"2020/11/11, 12:00:00",14.7,122.8,0,"2020/11/11, 12:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,47.2,,"2020/11/11, 18:00:00",15.1,121.5,6,"2020/11/11, 12:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,40.6,,"2020/11/12, 00:00:00",15.5,119.7,12,"2020/11/11, 12:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,43.0,,"2020/11/12, 06:00:00",15.2,118.0,18,"2020/11/11, 12:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,38.9,,"2020/11/12, 12:00:00",14.6,117.0,24,"2020/11/11, 12:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,36.7,,"2020/11/12, 18:00:00",14.5,116.1,30,"2020/11/11, 12:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,38.0,,"2020/11/13, 00:00:00",14.4,115.1,36,"2020/11/11, 12:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,40.4,,"2020/11/13, 06:00:00",14.4,114.0,42,"2020/11/11, 12:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,43.0,,"2020/11/13, 12:00:00",14.4,113.0,48,"2020/11/11, 12:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,43.1,,"2020/11/13, 18:00:00",14.5,111.9,54,"2020/11/11, 12:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,44.6,,"2020/11/14, 00:00:00",14.6,110.8,60,"2020/11/11, 12:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,44.8,,"2020/11/14, 06:00:00",14.9,109.7,66,"2020/11/11, 12:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,46.8,,"2020/11/14, 12:00:00",15.3,108.7,72,"2020/11/11, 12:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,35.0,,"2020/11/14, 18:00:00",15.8,107.1,78,"2020/11/11, 12:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,27.9,,"2020/11/15, 00:00:00",16.1,105.7,84,"2020/11/11, 12:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,50.2,,"2020/11/11, 18:00:00",15.1,121.3,0,"2020/11/11, 18:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,43.0,,"2020/11/12, 00:00:00",15.5,119.6,6,"2020/11/11, 18:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,44.7,,"2020/11/12, 06:00:00",15.2,117.9,12,"2020/11/11, 18:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,38.4,,"2020/11/12, 12:00:00",14.5,117.1,18,"2020/11/11, 18:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,38.6,,"2020/11/12, 18:00:00",14.6,116.3,24,"2020/11/11, 18:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,40.9,,"2020/11/13, 00:00:00",14.6,115.2,30,"2020/11/11, 18:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,42.3,,"2020/11/13, 06:00:00",14.7,114.1,36,"2020/11/11, 18:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,43.9,,"2020/11/13, 12:00:00",14.6,113.1,42,"2020/11/11, 18:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,43.8,,"2020/11/13, 18:00:00",14.7,112.0,48,"2020/11/11, 18:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,44.8,,"2020/11/14, 00:00:00",14.8,110.9,54,"2020/11/11, 18:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,45.2,,"2020/11/14, 06:00:00",15.1,109.8,60,"2020/11/11, 18:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,46.0,,"2020/11/14, 12:00:00",15.3,108.7,66,"2020/11/11, 18:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,32.0,,"2020/11/14, 18:00:00",15.8,106.9,72,"2020/11/11, 18:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,28.6,,"2020/11/15, 00:00:00",15.7,105.4,78,"2020/11/11, 18:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,42.7,,"2020/11/12, 00:00:00",15.3,119.6,0,"2020/11/12, 00:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,46.4,,"2020/11/12, 06:00:00",15.2,118.0,6,"2020/11/12, 00:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,41.4,,"2020/11/12, 12:00:00",14.6,117.0,12,"2020/11/12, 00:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,42.2,,"2020/11/12, 18:00:00",14.6,116.2,18,"2020/11/12, 00:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,45.4,,"2020/11/13, 00:00:00",14.6,115.2,24,"2020/11/12, 00:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,45.7,,"2020/11/13, 06:00:00",14.7,114.1,30,"2020/11/12, 00:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,49.1,,"2020/11/13, 12:00:00",14.7,113.0,36,"2020/11/12, 00:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,48.5,,"2020/11/13, 18:00:00",14.8,111.8,42,"2020/11/12, 00:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,48.5,,"2020/11/14, 00:00:00",14.8,110.7,48,"2020/11/12, 00:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,50.7,,"2020/11/14, 06:00:00",15.0,109.7,54,"2020/11/12, 00:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,49.1,,"2020/11/14, 12:00:00",15.3,108.4,60,"2020/11/12, 00:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,30.2,,"2020/11/14, 18:00:00",15.7,106.7,66,"2020/11/12, 00:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,27.4,,"2020/11/15, 00:00:00",15.8,105.3,72,"2020/11/12, 00:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,48.9,,"2020/11/12, 06:00:00",15.2,118.4,0,"2020/11/12, 06:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,45.6,,"2020/11/12, 12:00:00",15.0,117.5,6,"2020/11/12, 06:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,42.1,,"2020/11/12, 18:00:00",15.0,116.4,12,"2020/11/12, 06:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,45.1,,"2020/11/13, 00:00:00",15.1,115.3,18,"2020/11/12, 06:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,43.2,,"2020/11/13, 06:00:00",15.1,114.2,24,"2020/11/12, 06:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,48.5,,"2020/11/13, 12:00:00",15.2,113.1,30,"2020/11/12, 06:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,48.2,,"2020/11/13, 18:00:00",15.1,111.9,36,"2020/11/12, 06:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,49.4,,"2020/11/14, 00:00:00",15.1,110.8,42,"2020/11/12, 06:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,51.0,,"2020/11/14, 06:00:00",15.3,109.8,48,"2020/11/12, 06:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,52.5,,"2020/11/14, 12:00:00",15.7,108.7,54,"2020/11/12, 06:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,38.7,,"2020/11/14, 18:00:00",16.0,107.4,60,"2020/11/12, 06:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,29.0,,"2020/11/15, 00:00:00",16.3,105.8,66,"2020/11/12, 06:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,49.0,,"2020/11/12, 12:00:00",15.1,117.4,0,"2020/11/12, 12:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,44.7,,"2020/11/12, 18:00:00",15.0,116.3,6,"2020/11/12, 12:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,47.9,,"2020/11/13, 00:00:00",14.9,115.4,12,"2020/11/12, 12:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,48.7,,"2020/11/13, 06:00:00",15.2,114.3,18,"2020/11/12, 12:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,53.9,,"2020/11/13, 12:00:00",15.3,113.2,24,"2020/11/12, 12:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,52.8,,"2020/11/13, 18:00:00",15.2,112.0,30,"2020/11/12, 12:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,53.0,,"2020/11/14, 00:00:00",15.2,110.9,36,"2020/11/12, 12:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,53.4,,"2020/11/14, 06:00:00",15.5,110.0,42,"2020/11/12, 12:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,58.7,,"2020/11/14, 12:00:00",16.0,108.9,48,"2020/11/12, 12:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,47.3,,"2020/11/14, 18:00:00",16.3,107.7,54,"2020/11/12, 12:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,31.3,,"2020/11/15, 00:00:00",16.7,106.1,60,"2020/11/12, 12:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,46.1,,"2020/11/12, 18:00:00",15.0,116.3,0,"2020/11/12, 18:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,49.1,,"2020/11/13, 00:00:00",15.0,115.3,6,"2020/11/12, 18:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,48.4,,"2020/11/13, 06:00:00",15.1,114.3,12,"2020/11/12, 18:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,51.2,,"2020/11/13, 12:00:00",15.2,113.3,18,"2020/11/12, 18:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,51.6,,"2020/11/13, 18:00:00",15.1,112.2,24,"2020/11/12, 18:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,52.3,,"2020/11/14, 00:00:00",15.1,111.2,30,"2020/11/12, 18:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,52.6,,"2020/11/14, 06:00:00",15.4,110.2,36,"2020/11/12, 18:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,58.2,,"2020/11/14, 12:00:00",15.8,109.3,42,"2020/11/12, 18:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,52.9,,"2020/11/14, 18:00:00",16.3,108.1,48,"2020/11/12, 18:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,41.2,,"2020/11/15, 00:00:00",16.7,107.0,54,"2020/11/12, 18:00:00"
forecast,rjtd,jma,jma-gsm,,vamco,abby,22,none,27.4,,"2020/11/15, 06:00:00",16.9,105.5,60,"2020/11/12, 18:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,1,27.9,,"2020/11/09, 06:00:00",11.8,130.5,0,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,1,28.9,,"2020/11/09, 12:00:00",12.6,129.9,6,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,1,27.2,,"2020/11/09, 18:00:00",13.2,129.2,12,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,1,29.6,,"2020/11/10, 00:00:00",13.5,128.7,18,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,1,31.2,,"2020/11/10, 06:00:00",14.0,128.0,24,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,1,33.7,,"2020/11/10, 12:00:00",14.2,127.3,30,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,1,35.0,,"2020/11/10, 18:00:00",14.1,126.5,36,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,1,39.0,,"2020/11/11, 00:00:00",14.1,125.8,42,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,1,40.9,,"2020/11/11, 06:00:00",14.1,124.9,48,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,1,44.0,,"2020/11/11, 12:00:00",13.9,123.8,54,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,1,42.1,,"2020/11/11, 18:00:00",13.7,122.8,60,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,1,40.4,,"2020/11/12, 00:00:00",13.9,121.7,66,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,1,32.4,,"2020/11/12, 06:00:00",13.9,120.4,72,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,1,37.2,,"2020/11/12, 12:00:00",14.2,119.2,78,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,1,40.7,,"2020/11/12, 18:00:00",14.4,117.6,84,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,1,42.0,,"2020/11/13, 00:00:00",14.3,116.0,90,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,1,38.3,,"2020/11/13, 06:00:00",14.0,114.9,96,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,1,39.4,,"2020/11/13, 12:00:00",14.0,114.1,102,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,1,37.4,,"2020/11/13, 18:00:00",14.1,113.0,108,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,1,38.1,,"2020/11/14, 00:00:00",14.3,111.9,114,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,1,36.4,,"2020/11/14, 06:00:00",14.5,110.8,120,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,1,37.3,,"2020/11/14, 12:00:00",14.8,110.0,126,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,1,37.7,,"2020/11/14, 18:00:00",15.4,109.1,132,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,2,25.9,,"2020/11/09, 06:00:00",11.7,130.6,0,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,2,23.2,,"2020/11/09, 12:00:00",12.5,130.3,6,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,2,25.6,,"2020/11/09, 18:00:00",13.0,129.5,12,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,2,28.1,,"2020/11/10, 00:00:00",13.3,128.9,18,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,2,28.1,,"2020/11/10, 06:00:00",13.4,128.2,24,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,2,31.9,,"2020/11/10, 12:00:00",13.4,127.5,30,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,2,30.5,,"2020/11/10, 18:00:00",13.4,126.6,36,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,2,35.1,,"2020/11/11, 00:00:00",13.4,125.8,42,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,2,35.6,,"2020/11/11, 06:00:00",13.6,124.8,48,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,2,38.3,,"2020/11/11, 12:00:00",13.4,123.4,54,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,2,33.4,,"2020/11/11, 18:00:00",13.3,122.3,60,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,2,36.2,,"2020/11/12, 00:00:00",13.1,120.9,66,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,2,32.4,,"2020/11/12, 06:00:00",12.9,120.0,72,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,2,35.3,,"2020/11/12, 12:00:00",13.3,119.0,78,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,2,40.2,,"2020/11/12, 18:00:00",13.6,117.5,84,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,2,39.5,,"2020/11/13, 00:00:00",13.7,115.9,90,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,2,43.0,,"2020/11/13, 06:00:00",13.5,114.4,96,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,2,36.7,,"2020/11/13, 12:00:00",13.4,113.3,102,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,2,34.9,,"2020/11/13, 18:00:00",13.3,112.3,108,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,2,34.1,,"2020/11/14, 00:00:00",13.3,111.4,114,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,2,40.3,,"2020/11/14, 06:00:00",13.5,110.7,120,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,2,36.3,,"2020/11/14, 12:00:00",13.9,109.9,126,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,2,34.4,,"2020/11/14, 18:00:00",14.5,108.9,132,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,3,28.8,,"2020/11/09, 06:00:00",11.9,130.6,0,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,3,36.4,,"2020/11/09, 12:00:00",12.6,129.6,6,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,3,30.1,,"2020/11/09, 18:00:00",13.2,128.8,12,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,3,34.1,,"2020/11/10, 00:00:00",13.5,128.3,18,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,3,30.1,,"2020/11/10, 06:00:00",13.9,127.9,24,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,3,30.0,,"2020/11/10, 12:00:00",14.0,127.3,30,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,3,32.9,,"2020/11/10, 18:00:00",14.1,126.5,36,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,3,36.9,,"2020/11/11, 00:00:00",13.9,125.7,42,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,3,39.1,,"2020/11/11, 06:00:00",13.8,124.9,48,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,3,41.0,,"2020/11/11, 12:00:00",13.4,124.0,54,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,3,40.4,,"2020/11/11, 18:00:00",13.4,123.1,60,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,3,37.3,,"2020/11/12, 00:00:00",13.4,121.9,66,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,3,36.1,,"2020/11/12, 06:00:00",13.2,120.6,72,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,3,36.0,,"2020/11/12, 12:00:00",13.5,119.6,78,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,3,40.2,,"2020/11/12, 18:00:00",13.8,117.9,84,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,3,41.1,,"2020/11/13, 00:00:00",13.7,116.3,90,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,3,40.9,,"2020/11/13, 06:00:00",13.3,114.8,96,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,3,39.8,,"2020/11/13, 12:00:00",12.9,113.7,102,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,3,40.6,,"2020/11/13, 18:00:00",12.8,112.5,108,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,3,41.9,,"2020/11/14, 00:00:00",12.9,111.4,114,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,3,37.7,,"2020/11/14, 06:00:00",13.3,110.2,120,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,3,34.6,,"2020/11/14, 12:00:00",13.7,108.7,126,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,3,23.0,,"2020/11/14, 18:00:00",14.1,106.8,132,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,4,26.4,,"2020/11/09, 06:00:00",11.9,130.7,0,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,4,26.7,,"2020/11/09, 12:00:00",12.7,130.0,6,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,4,24.9,,"2020/11/09, 18:00:00",13.2,129.5,12,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,4,27.9,,"2020/11/10, 00:00:00",13.6,129.0,18,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,4,29.5,,"2020/11/10, 06:00:00",14.0,128.3,24,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,4,34.4,,"2020/11/10, 12:00:00",14.0,127.6,30,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,4,41.1,,"2020/11/10, 18:00:00",14.0,126.9,36,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,4,42.0,,"2020/11/11, 00:00:00",14.1,126.0,42,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,4,41.1,,"2020/11/11, 06:00:00",14.1,125.0,48,"2020/11/09, 06:00:00"
ensembleforecast,rjtd,jma,jma-geps,,vamco,abby,22,4,46.8,,"2020/11/11, 12:00:00",14.0,123.8,54,"2020/11/09, 06:00:00"
