pcode,value,typhoon_name
PH05412000,1442.0,kammuri
PH05412000,1658.0,kammuri
PH05412000,1658.0,kammuri
PH05412000,1658.0,kammuri
PH05412100,1385.0,kammuri
PH05620200,1599.0,kammuri
PH05620200,1599.0,kammuri
PH05620200,1599.0,kammuri
PH05620200,1599.0,kammuri
PH05620200,1599.0,kammuri
PH05620300,1858.0,kammuri
PH05620400,1725.0,kammuri
PH05620500,1730.0,kammuri
PH05620600,1665.0,kammuri
PH05620600,1970.0,kammuri
PH05620600,1970.0,kammuri
PH05620600,1970.0,kammuri
PH05620600,1970.0,kammuri
PH05620600,1970.0,kammuri
PH05620600,1970.0,kammuri
PH05620600,1970.0,kammuri
PH05620600,1762.0,kammuri
PH05620700,1571.0,kammuri
PH05620700,1571.0,kammuri
PH05620700,1437.0,kammuri
PH05620800,1599.0,kammuri
PH05620800,1772.0,kammuri
PH05620800,1599.0,kammuri
PH05620900,1749.0,kammuri
PH05621000,1970.0,kammuri
PH05621000,1920.0,kammuri
PH05621000,1920.0,kammuri
PH05621000,1920.0,kammuri
PH05621000,1920.0,kammuri
PH05621000,1920.0,kammuri
PH05621000,1920.0,kammuri
PH05621000,1920.0,kammuri
PH05621000,1920.0,kammuri
PH05621000,1920.0,kammuri
PH05621100,1970.0,kammuri
PH05621100,1970.0,kammuri
PH05621100,1970.0,kammuri
PH05621100,1920.0,kammuri
PH05621200,1483.0,kammuri
PH05621200,1599.0,kammuri
PH05621200,1599.0,kammuri
PH05621200,1599.0,kammuri
PH05621200,1599.0,kammuri
PH05621200,1599.0,kammuri
PH05621200,1483.0,kammuri
PH05621200,1483.0,kammuri
PH05621200,1483.0,kammuri
PH05621200,1483.0,kammuri
PH05621200,1599.0,kammuri
PH05621200,1599.0,kammuri
PH05621300,1665.0,kammuri
PH05621300,1499.0,kammuri
PH05621400,2074.0,kammuri
PH05621400,2074.0,kammuri
PH05621400,2074.0,kammuri
PH05621500,1701.0,kammuri
PH05621600,1832.0,kammuri
PH06040100,755.0,kammuri
PH06040100,755.0,kammuri
PH06040100,755.0,kammuri
PH06040200,733.0,kammuri
PH06040300,733.0,kammuri
PH06040400,802.0,kammuri
PH06040400,755.0,kammuri
PH06040400,755.0,kammuri
PH06040400,802.0,kammuri
PH06040400,755.0,kammuri
PH06040400,755.0,kammuri
PH06040400,755.0,kammuri
PH06040400,779.0,kammuri
PH06040500,717.0,kammuri
PH06040600,672.0,kammuri
PH06040700,799.0,kammuri
PH06040800,799.0,kammuri
PH06040900,586.0,kammuri
PH06041000,586.0,kammuri
PH06041100,753.0,kammuri
PH06041200,898.0,kammuri
PH06041200,898.0,kammuri
PH06041200,898.0,kammuri
PH06041200,898.0,kammuri
PH06041200,898.0,kammuri
PH06041200,898.0,kammuri
PH06041200,898.0,kammuri
PH06041200,898.0,kammuri
PH06041200,898.0,kammuri
PH06041200,898.0,kammuri
PH06041200,898.0,kammuri
PH06041200,898.0,kammuri
PH06041200,717.0,kammuri
PH06041200,898.0,kammuri
PH06041300,765.0,kammuri
PH06041400,898.0,kammuri
PH06041400,898.0,kammuri
PH06041400,898.0,kammuri
PH06041400,898.0,kammuri
PH06041400,898.0,kammuri
PH06041400,898.0,kammuri
PH06041400,672.0,kammuri
PH06041500,779.0,kammuri
PH06041500,779.0,kammuri
PH06041500,779.0,kammuri
PH06041500,779.0,kammuri
PH06041500,779.0,kammuri
PH06041500,779.0,kammuri
PH06041500,779.0,kammuri
PH06041500,779.0,kammuri
PH06041500,779.0,kammuri
PH06041500,779.0,kammuri
PH06041500,779.0,kammuri
PH06041500,755.0,kammuri
PH06041500,755.0,kammuri
PH06041500,755.0,kammuri
PH06041500,779.0,kammuri
PH06041500,779.0,kammuri
PH06041500,779.0,kammuri
PH06041500,779.0,kammuri
PH06041500,779.0,kammuri
PH06041600,796.0,kammuri
PH06041700,753.0,kammuri
PH06060100,119.0,kammuri
PH06060100,119.0,kammuri
PH06060200,368.0,kammuri
PH06060300,247.0,kammuri
PH06060400,353.0,kammuri
PH06060500,670.0,kammuri
PH06060500,670.0,kammuri
PH06060500,538.0,kammuri
PH06060500,746.0,kammuri
PH06060500,746.0,kammuri
PH06060500,772.0,kammuri
PH06060500,746.0,kammuri
PH06060500,746.0,kammuri
PH06060500,717.0,kammuri
PH06060500,717.0,kammuri
PH06060500,717.0,kammuri
PH06060500,717.0,kammuri
PH06060500,582.0,kammuri
PH06060500,656.0,kammuri
PH06060500,673.0,kammuri
PH06060500,654.0,kammuri
PH06060500,582.0,kammuri
PH06060500,582.0,kammuri
PH06060500,582.0,kammuri
PH06060500,582.0,kammuri
PH06060500,582.0,kammuri
PH06060500,582.0,kammuri
PH06060500,582.0,kammuri
PH06060500,582.0,kammuri
PH06060500,582.0,kammuri
PH06060500,582.0,kammuri
PH06060500,582.0,kammuri
PH06060500,673.0,kammuri
PH06060500,940.0,kammuri
PH06060500,673.0,kammuri
PH06060600,526.0,kammuri
PH06060600,684.0,kammuri
PH06060600,554.0,kammuri
PH06060600,543.0,kammuri
PH06060600,543.0,kammuri
PH06060700,135.0,kammuri
PH06060800,332.0,kammuri
PH06060900,362.0,kammuri
PH06061000,551.0,kammuri
PH06061100,589.0,kammuri
PH06061200,308.0,kammuri
PH06061300,223.0,kammuri
PH06061400,268.0,kammuri
PH06061500,610.0,kammuri
PH06061600,243.0,kammuri
PH06061700,441.0,kammuri
PH06061800,350.0,kammuri
PH06190100,568.0,kammuri
PH06190200,568.0,kammuri
PH06190300,585.0,kammuri
PH06190400,490.0,kammuri
PH06190500,831.0,kammuri
PH06190500,831.0,kammuri
PH06190600,516.0,kammuri
PH06190700,525.0,kammuri
PH06190800,734.0,kammuri
PH06190900,756.0,kammuri
PH06190900,829.0,kammuri
PH06191000,756.0,kammuri
PH06191100,725.0,kammuri
PH06191100,650.0,kammuri
PH06191200,761.0,kammuri
PH06191300,725.0,kammuri
PH06191400,831.0,kammuri
PH06191400,756.0,kammuri
PH06191400,822.0,kammuri
PH06191400,756.0,kammuri
PH06191400,756.0,kammuri
PH06191400,756.0,kammuri
PH06191400,850.0,kammuri
PH06191500,734.0,kammuri
PH06191600,711.0,kammuri
PH06191700,472.0,kammuri
PH06300100,293.0,kammuri
PH06300100,310.0,kammuri
PH06300100,313.0,kammuri
PH06300100,300.0,kammuri
PH06300100,300.0,kammuri
PH06300100,473.0,kammuri
PH06300100,313.0,kammuri
PH06300200,263.0,kammuri
PH06300300,394.0,kammuri
PH06300400,280.0,kammuri
PH06300500,650.0,kammuri
PH06300600,394.0,kammuri
PH06300700,257.0,kammuri
PH06300800,376.0,kammuri
PH06300800,376.0,kammuri
PH06300900,407.0,kammuri
PH06300900,543.0,kammuri
PH06300900,543.0,kammuri
PH06300900,650.0,kammuri
PH06301000,491.0,kammuri
PH06301000,523.0,kammuri
PH06301200,252.0,kammuri
PH06301300,472.0,kammuri
PH06301400,531.0,kammuri
PH06301400,531.0,kammuri
PH06301400,543.0,kammuri
PH06301400,531.0,kammuri
PH06301400,543.0,kammuri
PH06301400,766.0,kammuri
PH06301400,730.0,kammuri
PH06301400,726.0,kammuri
PH06301400,726.0,kammuri
PH06301400,931.0,kammuri
PH06301400,975.0,kammuri
PH06301400,975.0,kammuri
PH06301400,975.0,kammuri
PH06301400,726.0,kammuri
PH06301400,766.0,kammuri
PH06301400,766.0,kammuri
PH06301400,726.0,kammuri
PH06301400,730.0,kammuri
PH06301400,730.0,kammuri
PH06301400,543.0,kammuri
PH06301400,543.0,kammuri
PH06301400,543.0,kammuri
PH06301400,531.0,kammuri
PH06301400,730.0,kammuri
PH06301400,543.0,kammuri
PH06301400,730.0,kammuri
PH06301400,730.0,kammuri
PH06301400,730.0,kammuri
PH06301500,310.0,kammuri
PH06301500,329.0,kammuri
PH06301500,310.0,kammuri
PH06301500,310.0,kammuri
PH06301500,310.0,kammuri
PH06301500,407.0,kammuri
PH06301500,407.0,kammuri
PH06301500,407.0,kammuri
PH06301500,407.0,kammuri
PH06301500,407.0,kammuri
PH06301500,307.0,kammuri
PH06301500,310.0,kammuri
PH06301500,310.0,kammuri
PH06301500,310.0,kammuri
PH06301500,299.0,kammuri
PH06301500,310.0,kammuri
PH06301500,310.0,kammuri
PH06301500,310.0,kammuri
PH06301600,405.0,kammuri
PH06301700,420.0,kammuri
PH06301800,176.0,kammuri
PH06301900,543.0,kammuri
PH06301900,543.0,kammuri
PH06301900,543.0,kammuri
PH06301900,543.0,kammuri
PH06301900,543.0,kammuri
PH06301900,543.0,kammuri
PH06301900,543.0,kammuri
PH06301900,543.0,kammuri
PH06302000,471.0,kammuri
PH06302000,412.0,kammuri
PH06302100,272.0,kammuri
PH06302200,188.0,kammuri
PH06302200,226.0,kammuri
PH06302200,226.0,kammuri
PH06302300,286.0,kammuri
PH06302500,392.0,kammuri
PH06302600,188.0,kammuri
PH06302700,398.0,kammuri
PH06302800,263.0,kammuri
PH06302900,284.0,kammuri
PH06303000,436.0,kammuri
PH06303100,280.0,kammuri
PH06303200,235.0,kammuri
PH06303400,210.0,kammuri
PH06303500,527.0,kammuri
PH06303600,188.0,kammuri
PH06303700,284.0,kammuri
PH06303800,407.0,kammuri
PH06303800,310.0,kammuri
PH06303800,431.0,kammuri
PH06303800,310.0,kammuri
PH06303900,521.0,kammuri
PH06304000,173.0,kammuri
PH06304100,210.0,kammuri
PH06304200,452.0,kammuri
PH06304300,235.0,kammuri
PH06304400,488.0,kammuri
PH06304500,245.0,kammuri
PH06304600,277.0,kammuri
PH06304700,206.0,kammuri
PH06790100,179.0,kammuri
PH06790100,179.0,kammuri
PH06790100,155.0,kammuri
PH06790100,155.0,kammuri
PH06790100,155.0,kammuri
PH06790100,155.0,kammuri
PH06790100,155.0,kammuri
PH06790100,140.0,kammuri
PH06790200,171.0,kammuri
PH06790200,171.0,kammuri
PH06790200,171.0,kammuri
PH06790200,226.0,kammuri
PH06790200,171.0,kammuri
PH06790200,171.0,kammuri
PH06790200,171.0,kammuri
PH06790200,171.0,kammuri
PH06790200,171.0,kammuri
PH06790300,108.0,kammuri
PH06790300,139.0,kammuri
PH06790300,132.0,kammuri
PH06790300,132.0,kammuri
PH06790300,139.0,kammuri
PH06790300,139.0,kammuri
PH06790300,139.0,kammuri
PH06790300,139.0,kammuri
PH06790300,139.0,kammuri
PH06790300,139.0,kammuri
PH06790300,139.0,kammuri
PH06790300,139.0,kammuri
PH06790300,139.0,kammuri
PH06790300,139.0,kammuri
PH06790300,139.0,kammuri
PH06790300,139.0,kammuri
PH06790300,139.0,kammuri
PH06790300,139.0,kammuri
PH06790300,139.0,kammuri
PH06790300,139.0,kammuri
PH06790300,139.0,kammuri
PH06790300,139.0,kammuri
PH06790300,132.0,kammuri
PH06790400,105.0,kammuri
PH06790400,105.0,kammuri
PH06790400,109.0,kammuri
PH06790400,109.0,kammuri
PH06790400,109.0,kammuri
PH06790400,109.0,kammuri
PH06790400,144.0,kammuri
PH06790500,171.0,kammuri
PH06790500,133.0,kammuri
PH06790500,133.0,kammuri
PH06790500,105.0,kammuri
PH06790500,144.0,kammuri
PH06790500,133.0,kammuri
PH06790500,133.0,kammuri
PH06790500,133.0,kammuri
PH06790500,133.0,kammuri
PH07120100,59.0,kammuri
PH07120200,89.0,kammuri
PH07120300,50.0,kammuri
PH07120400,29.0,kammuri
PH07120500,16.0,kammuri
PH07120500,59.0,kammuri
PH07120600,29.0,kammuri
PH07120700,122.0,kammuri
PH07120800,100.0,kammuri
PH07120900,66.0,kammuri
PH07120900,63.0,kammuri
PH07120900,74.0,kammuri
PH07120900,43.0,kammuri
PH07121000,46.0,kammuri
PH07121000,46.0,kammuri
PH07121000,124.0,kammuri
PH07121000,124.0,kammuri
PH07121000,124.0,kammuri
PH07121000,46.0,kammuri
PH07121000,124.0,kammuri
PH07121000,46.0,kammuri
PH07121000,124.0,kammuri
PH07121000,124.0,kammuri
PH07121100,40.0,kammuri
PH07121100,40.0,kammuri
PH07121100,40.0,kammuri
PH07121100,40.0,kammuri
PH07121100,89.0,kammuri
PH07121200,122.0,kammuri
PH07121300,37.0,kammuri
PH07121400,65.0,kammuri
PH07121500,59.0,kammuri
PH07121600,29.0,kammuri
PH07121700,17.0,kammuri
PH07121800,17.0,kammuri
PH07121900,37.0,kammuri
PH07122000,52.0,kammuri
PH07122100,45.0,kammuri
PH07122200,26.0,kammuri
PH07122300,77.0,kammuri
PH07122400,43.0,kammuri
PH07122400,43.0,kammuri
PH07122400,43.0,kammuri
PH07122400,81.0,kammuri
PH07122400,43.0,kammuri
PH07122500,44.0,kammuri
PH07122600,66.0,kammuri
PH07122600,66.0,kammuri
PH07122600,66.0,kammuri
PH07122600,63.0,kammuri
PH07122600,66.0,kammuri
PH07122600,66.0,kammuri
PH07122600,66.0,kammuri
PH07122600,67.0,kammuri
PH07122600,67.0,kammuri
PH07122600,91.0,kammuri
PH07122600,66.0,kammuri
PH07122600,66.0,kammuri
PH07122600,67.0,kammuri
PH07122600,66.0,kammuri
PH07122600,67.0,kammuri
PH07122700,52.0,kammuri
PH07122800,43.0,kammuri
PH07122800,43.0,kammuri
PH07122800,73.0,kammuri
PH07122900,73.0,kammuri
PH07123000,36.0,kammuri
PH07123000,46.0,kammuri
PH07123000,46.0,kammuri
PH07123000,46.0,kammuri
PH07123000,36.0,kammuri
PH07123000,36.0,kammuri
PH07123100,40.0,kammuri
PH07123100,40.0,kammuri
PH07123100,40.0,kammuri
PH07123200,22.0,kammuri
PH07123300,19.0,kammuri
PH07123300,15.0,kammuri
PH07123300,15.0,kammuri
PH07123300,15.0,kammuri
PH07123300,15.0,kammuri
PH07123300,15.0,kammuri
PH07123300,15.0,kammuri
PH07123400,125.0,kammuri
PH07123500,36.0,kammuri
PH07123500,21.0,kammuri
PH07123500,21.0,kammuri
PH07123500,32.0,kammuri
PH07123500,32.0,kammuri
PH07123500,32.0,kammuri
PH07123500,32.0,kammuri
PH07123500,46.0,kammuri
PH07123500,32.0,kammuri
PH07123500,32.0,kammuri
PH07123500,32.0,kammuri
PH07123500,32.0,kammuri
PH07123500,32.0,kammuri
PH07123500,32.0,kammuri
PH07123600,65.0,kammuri
PH07123700,30.0,kammuri
PH07123800,18.0,kammuri
PH07123900,115.0,kammuri
PH07124000,132.0,kammuri
PH07124100,59.0,kammuri
PH07124200,37.0,kammuri
PH07124300,60.0,kammuri
PH07124300,67.0,kammuri
PH07124300,141.0,kammuri
PH07124300,76.0,kammuri
PH07124300,141.0,kammuri
PH07124300,67.0,kammuri
PH07124300,67.0,kammuri
PH07124300,67.0,kammuri
PH07124300,67.0,kammuri
PH07124300,70.0,kammuri
PH07124300,141.0,kammuri
PH07124300,76.0,kammuri
PH07124300,76.0,kammuri
PH07124300,141.0,kammuri
PH07124300,141.0,kammuri
PH07124300,141.0,kammuri
PH07124400,67.0,kammuri
PH07124500,99.0,kammuri
PH07124500,99.0,kammuri
PH07124500,99.0,kammuri
PH07124500,124.0,kammuri
PH07124500,99.0,kammuri
PH07124500,99.0,kammuri
PH07124500,124.0,kammuri
PH07124500,65.0,kammuri
PH07124500,65.0,kammuri
PH07124500,99.0,kammuri
PH07124500,99.0,kammuri
PH07124500,43.0,kammuri
PH07124500,56.0,kammuri
PH07124500,86.0,kammuri
PH07124500,56.0,kammuri
PH07124500,56.0,kammuri
PH07124500,56.0,kammuri
PH07124600,40.0,kammuri
PH07124600,40.0,kammuri
PH07124600,91.0,kammuri
PH07124600,21.0,kammuri
PH07124700,26.0,kammuri
PH07124800,46.0,kammuri
PH07124800,60.0,kammuri
PH07124800,60.0,kammuri
PH07124800,46.0,kammuri
PH07124800,70.0,kammuri
PH07124800,70.0,kammuri
PH07124800,70.0,kammuri
PH07124800,60.0,kammuri
PH07124800,60.0,kammuri
PH07124800,60.0,kammuri
PH07220100,107.0,kammuri
PH07220100,107.0,kammuri
PH07220100,87.0,kammuri
PH07220100,87.0,kammuri
PH07220200,130.0,kammuri
PH07220300,38.0,kammuri
PH07220400,97.0,kammuri
PH07220500,71.0,kammuri
PH07220500,146.0,kammuri
PH07220600,133.0,kammuri
PH07220700,132.0,kammuri
PH07220700,48.0,kammuri
PH07220800,139.0,kammuri
PH07220800,139.0,kammuri
PH07220800,99.0,kammuri
PH07220900,246.0,kammuri
PH07220900,237.0,kammuri
PH07220900,237.0,kammuri
PH07220900,237.0,kammuri
PH07220900,335.0,kammuri
PH07220900,335.0,kammuri
PH07220900,335.0,kammuri
PH07220900,295.0,kammuri
PH07220900,295.0,kammuri
PH07220900,237.0,kammuri
PH07220900,335.0,kammuri
PH07220900,335.0,kammuri
PH07220900,295.0,kammuri
PH07220900,335.0,kammuri
PH07220900,335.0,kammuri
PH07220900,335.0,kammuri
PH07221000,97.0,kammuri
PH07221100,223.0,kammuri
PH07221200,122.0,kammuri
PH07221300,217.0,kammuri
PH07221400,117.0,kammuri
PH07221400,117.0,kammuri
PH07221400,80.0,kammuri
PH07221400,80.0,kammuri
PH07221500,123.0,kammuri
PH07221600,111.0,kammuri
PH07221700,80.0,kammuri
PH07221700,105.0,kammuri
PH07221700,105.0,kammuri
PH07221700,84.0,kammuri
PH07221700,84.0,kammuri
PH07221800,83.0,kammuri
PH07221900,84.0,kammuri
PH07221900,84.0,kammuri
PH07222000,63.0,kammuri
PH07222000,105.0,kammuri
PH07222000,105.0,kammuri
PH07222000,105.0,kammuri
PH07222000,105.0,kammuri
PH07222000,105.0,kammuri
PH07222100,326.0,kammuri
PH07222100,480.0,kammuri
PH07222100,438.0,kammuri
PH07222100,438.0,kammuri
PH07222100,438.0,kammuri
PH07222100,807.0,kammuri
PH07222200,130.0,kammuri
PH07222300,157.0,kammuri
PH07222300,157.0,kammuri
PH07222300,157.0,kammuri
PH07222300,157.0,kammuri
PH07222300,123.0,kammuri
PH07222300,157.0,kammuri
PH07222400,94.0,kammuri
PH07222500,64.0,kammuri
PH07222600,81.0,kammuri
PH07222600,81.0,kammuri
PH07222600,81.0,kammuri
PH07222600,81.0,kammuri
PH07222600,81.0,kammuri
PH07222600,81.0,kammuri
PH07222600,81.0,kammuri
PH07222600,105.0,kammuri
PH07222600,91.0,kammuri
PH07222600,91.0,kammuri
PH07222600,105.0,kammuri
PH07222600,81.0,kammuri
PH07222600,81.0,kammuri
PH07222600,81.0,kammuri
PH07222600,81.0,kammuri
PH07222600,81.0,kammuri
PH07222600,81.0,kammuri
PH07222600,81.0,kammuri
PH07222700,83.0,kammuri
PH07222800,378.0,kammuri
PH07222900,99.0,kammuri
PH07223000,84.0,kammuri
PH07223100,273.0,kammuri
PH07223100,273.0,kammuri
PH07223100,268.0,kammuri
PH07223100,223.0,kammuri
PH07223200,104.0,kammuri
PH07223200,104.0,kammuri
PH07223200,84.0,kammuri
PH07223300,107.0,kammuri
PH07223300,107.0,kammuri
PH07223300,107.0,kammuri
PH07223300,87.0,kammuri
PH07223300,107.0,kammuri
PH07223300,107.0,kammuri
PH07223300,107.0,kammuri
PH07223300,107.0,kammuri
PH07223300,107.0,kammuri
PH07223300,107.0,kammuri
PH07223400,104.0,kammuri
PH07223500,100.0,kammuri
PH07223500,111.0,kammuri
PH07223600,214.0,kammuri
PH07223600,179.0,kammuri
PH07223600,179.0,kammuri
PH07223600,214.0,kammuri
PH07223600,214.0,kammuri
PH07223600,179.0,kammuri
PH07223600,214.0,kammuri
PH07223600,214.0,kammuri
PH07223600,214.0,kammuri
PH07223600,214.0,kammuri
PH07223700,115.0,kammuri
PH07223800,109.0,kammuri
PH07223800,128.0,kammuri
PH07223900,87.0,kammuri
PH07224000,64.0,kammuri
PH07224100,117.0,kammuri
PH07224100,117.0,kammuri
PH07224100,117.0,kammuri
PH07224200,146.0,kammuri
PH07224200,109.0,kammuri
PH07224200,109.0,kammuri
PH07224300,234.0,kammuri
PH07224400,335.0,kammuri
PH07224400,508.0,kammuri
PH07224400,369.0,kammuri
PH07224400,378.0,kammuri
PH07224400,335.0,kammuri
PH07224500,100.0,kammuri
PH07224600,84.0,kammuri
PH07224700,180.0,kammuri
PH07224800,199.0,kammuri
PH07224900,217.0,kammuri
PH07225000,84.0,kammuri
PH07225100,74.0,kammuri
PH07225100,74.0,kammuri
PH07225200,178.0,kammuri
PH07225300,128.0,kammuri
PH07610100,25.0,kammuri
PH07610100,25.0,kammuri
PH07610200,25.0,kammuri
PH07610300,13.0,kammuri
PH07610300,26.0,kammuri
PH07610400,26.0,kammuri
PH07610500,13.0,kammuri
PH07610600,8.0,kammuri
PH07610600,8.0,kammuri
PH07610600,8.0,kammuri
PH07610600,8.0,kammuri
PH07610600,13.0,kammuri
PH07610600,21.0,kammuri
PH07610600,21.0,kammuri
PH08260100,1988.0,kammuri
PH08260100,1988.0,kammuri
PH08260100,1988.0,kammuri
PH08260200,383.0,kammuri
PH08260300,781.0,kammuri
PH08260400,926.0,kammuri
PH08260400,966.0,kammuri
PH08260400,966.0,kammuri
PH08260400,916.0,kammuri
PH08260500,1614.0,kammuri
PH08260600,1230.0,kammuri
PH08260600,1230.0,kammuri
PH08260600,1495.0,kammuri
PH08260600,1230.0,kammuri
PH08260600,1230.0,kammuri
PH08260600,1230.0,kammuri
PH08260600,1585.0,kammuri
PH08260600,1495.0,kammuri
PH08260700,509.0,kammuri
PH08260800,449.0,kammuri
PH08260800,449.0,kammuri
PH08260800,449.0,kammuri
PH08260800,449.0,kammuri
PH08260800,449.0,kammuri
PH08260900,129.0,kammuri
PH08260900,129.0,kammuri
PH08260900,129.0,kammuri
PH08260900,198.0,kammuri
PH08260900,214.0,kammuri
PH08260900,214.0,kammuri
PH08260900,197.0,kammuri
PH08260900,129.0,kammuri
PH08260900,265.0,kammuri
PH08260900,277.0,kammuri
PH08260900,277.0,kammuri
PH08260900,214.0,kammuri
PH08260900,214.0,kammuri
PH08260900,257.0,kammuri
PH08260900,257.0,kammuri
PH08260900,277.0,kammuri
PH08260900,277.0,kammuri
PH08260900,257.0,kammuri
PH08260900,257.0,kammuri
PH08260900,257.0,kammuri
PH08260900,257.0,kammuri
PH08260900,257.0,kammuri
PH08260900,277.0,kammuri
PH08260900,257.0,kammuri
PH08260900,277.0,kammuri
PH08260900,257.0,kammuri
PH08260900,277.0,kammuri
PH08260900,259.0,kammuri
PH08260900,257.0,kammuri
PH08260900,257.0,kammuri
PH08260900,257.0,kammuri
PH08260900,277.0,kammuri
PH08260900,257.0,kammuri
PH08260900,257.0,kammuri
PH08260900,257.0,kammuri
PH08260900,257.0,kammuri
PH08260900,257.0,kammuri
PH08261000,653.0,kammuri
PH08261100,2252.0,kammuri
PH08261200,463.0,kammuri
PH08261300,713.0,kammuri
PH08261300,617.0,kammuri
PH08261300,713.0,kammuri
PH08261300,713.0,kammuri
PH08261300,713.0,kammuri
PH08261400,2227.0,kammuri
PH08261500,781.0,kammuri
PH08261600,277.0,kammuri
PH08261600,277.0,kammuri
PH08261600,257.0,kammuri
PH08261600,277.0,kammuri
PH08261700,1191.0,kammuri
PH08261700,1849.0,kammuri
PH08261700,1230.0,kammuri
PH08261800,410.0,kammuri
PH08261800,410.0,kammuri
PH08261800,410.0,kammuri
PH08261800,410.0,kammuri
PH08261800,410.0,kammuri
PH08261800,410.0,kammuri
PH08261800,410.0,kammuri
PH08261800,410.0,kammuri
PH08261800,410.0,kammuri
PH08261800,410.0,kammuri
PH08261800,410.0,kammuri
PH08261800,410.0,kammuri
PH08261800,410.0,kammuri
PH08261800,410.0,kammuri
PH08261800,410.0,kammuri
PH08261800,410.0,kammuri
PH08261900,410.0,kammuri
PH08261900,410.0,kammuri
PH08261900,410.0,kammuri
PH08261900,400.0,kammuri
PH08261900,292.0,kammuri
PH08261900,400.0,kammuri
PH08261900,400.0,kammuri
PH08262000,1101.0,kammuri
PH08262000,919.0,kammuri
PH08262100,1545.0,kammuri
PH08262200,1115.0,kammuri
PH08262200,1115.0,kammuri
PH08262200,1101.0,kammuri
PH08262200,1115.0,kammuri
PH08262300,1340.0,kammuri
PH08370100,199.0,kammuri
PH08370200,443.0,kammuri
PH08370300,222.0,kammuri
PH08370500,594.0,kammuri
PH08370500,594.0,kammuri
PH08370500,594.0,kammuri
PH08370500,583.0,kammuri
PH08370500,814.0,kammuri
PH08370500,820.0,kammuri
PH08370500,820.0,kammuri
PH08370500,820.0,kammuri
PH08370500,820.0,kammuri
PH08370500,814.0,kammuri
PH08370500,814.0,kammuri
PH08370500,814.0,kammuri
PH08370500,820.0,kammuri
PH08370500,820.0,kammuri
PH08370600,583.0,kammuri
PH08370700,85.0,kammuri
PH08370700,111.0,kammuri
PH08370800,179.0,kammuri
PH08371000,239.0,kammuri
PH08371300,659.0,kammuri
PH08371300,736.0,kammuri
PH08371300,736.0,kammuri
PH08371300,660.0,kammuri
PH08371400,713.0,kammuri
PH08371400,415.0,kammuri
PH08371500,397.0,kammuri
PH08371700,301.0,kammuri
PH08371800,271.0,kammuri
PH08371900,179.0,kammuri
PH08372000,119.0,kammuri
PH08372000,132.0,kammuri
PH08372000,156.0,kammuri
PH08372100,132.0,kammuri
PH08372100,132.0,kammuri
PH08372100,132.0,kammuri
PH08372100,189.0,kammuri
PH08372100,132.0,kammuri
PH08372200,227.0,kammuri
PH08372200,227.0,kammuri
PH08372200,227.0,kammuri
PH08372300,318.0,kammuri
PH08372400,217.0,kammuri
PH08372500,228.0,kammuri
PH08372600,322.0,kammuri
PH08372800,211.0,kammuri
PH08372900,659.0,kammuri
PH08372900,543.0,kammuri
PH08372900,659.0,kammuri
PH08372900,659.0,kammuri
PH08373000,211.0,kammuri
PH08373100,164.0,kammuri
PH08373300,281.0,kammuri
PH08373300,249.0,kammuri
PH08373400,101.0,kammuri
PH08373500,211.0,kammuri
PH08373600,248.0,kammuri
PH08373800,282.0,kammuri
PH08373900,463.0,kammuri
PH08373900,452.0,kammuri
PH08374000,249.0,kammuri
PH08374100,458.0,kammuri
PH08374200,660.0,kammuri
PH08374300,583.0,kammuri
PH08374400,452.0,kammuri
PH08374500,436.0,kammuri
PH08374500,543.0,kammuri
PH08374600,349.0,kammuri
PH08374700,501.0,kammuri
PH08374700,539.0,kammuri
PH08374700,539.0,kammuri
PH08374700,594.0,kammuri
PH08374700,539.0,kammuri
PH08374700,594.0,kammuri
PH08374700,594.0,kammuri
PH08374700,594.0,kammuri
PH08374700,594.0,kammuri
PH08374700,594.0,kammuri
PH08374800,349.0,kammuri
PH08374900,315.0,kammuri
PH08375000,430.0,kammuri
PH08375100,436.0,kammuri
PH08480100,1384.0,kammuri
PH08480200,1461.0,kammuri
PH08480200,1461.0,kammuri
PH08480200,1461.0,kammuri
PH08480200,1461.0,kammuri
PH08480200,1461.0,kammuri
PH08480200,1461.0,kammuri
PH08480200,1461.0,kammuri
PH08480200,1461.0,kammuri
PH08480200,1461.0,kammuri
PH08480200,1461.0,kammuri
PH08480200,1461.0,kammuri
PH08480200,1461.0,kammuri
PH08480200,1461.0,kammuri
PH08480200,1358.0,kammuri
PH08480200,1358.0,kammuri
PH08480200,1358.0,kammuri
PH08480200,1358.0,kammuri
PH08480200,1358.0,kammuri
PH08480200,1461.0,kammuri
PH08480200,1358.0,kammuri
PH08480200,1461.0,kammuri
PH08480200,1461.0,kammuri
PH08480200,1461.0,kammuri
PH08480200,1358.0,kammuri
PH08480200,1358.0,kammuri
PH08480200,1358.0,kammuri
PH08480300,1634.0,kammuri
PH08480400,1397.0,kammuri
PH08480500,1707.0,kammuri
PH08480600,2293.0,kammuri
PH08480600,2029.0,kammuri
PH08480600,2146.0,kammuri
PH08480700,2505.0,kammuri
PH08480800,2293.0,kammuri
PH08480800,2293.0,kammuri
PH08480800,2146.0,kammuri
PH08480800,2293.0,kammuri
PH08480800,2293.0,kammuri
PH08480800,2293.0,kammuri
PH08480800,2162.0,kammuri
PH08480800,2162.0,kammuri
