pcode_level4;perc_u5;perc_o65
PH056207039;0.15904936;0.020109689
PH056207040;0.119496855;0.048742138
PH056207041;0.140483384;0.044939577
PH056207042;0.149090909;0.053333333
PH056207043;0.151189128;0.041902605
PH056207044;0.134396355;0.050113895
PH056207045;0.142414861;0.027863777
PH056207046;0.160158181;0.038556599
PH056207047;0.160377358;0.055031447
PH056207048;0.117681159;0.051594203
PH056207049;0.173144876;0.035335689
PH056207050;0.141972122;0.04801239
PH056207051;0.163998577;0.035930274
PH056208001;0.147857574;0.071816536
PH056208002;0.115084135;0.071814904
PH056208003;0.104028557;0.073431922
PH056208004;0.09647651;0.078020134
PH056208006;0.095764273;0.093922652
PH056208007;0.117541766;0.063842482
PH056208008;0.125124131;0.069513406
PH056208009;0.125376128;0.086258776
PH056208010;0.117094862;0.076581028
PH056208011;0.130824373;0.065412186
PH056208012;0.146562905;0.042801556
PH056208013;0.12254902;0.06684492
PH056208014;0.12897366;0.06448683
PH056208015;0.101354303;0.054172128
PH056208016;0.118336262;0.080257762
PH056208017;0.155737705;0.067622951
PH056208018;0.136073059;0.084018265
PH056208019;0.134020619;0.07628866
PH056208020;0.101018676;0.09040747
PH056208021;0.150826446;0.058884298
PH056208022;0.107780157;0.080656674
PH056208023;0.117948718;0.073846154
PH056208024;0.126660762;0.076173605
PH056208025;0.103448276;0.078544061
PH056208026;0.131876413;0.082893745
PH056208027;0.121134021;0.067654639
PH056208028;0.097241067;0.089099955
PH056208029;0.084169884;0.105791506
PH056208030;0.087689713;0.087689713
PH056208031;0.121663563;0.070142768
PH056208033;0.092490119;0.11541502
PH056208034;0.114869888;0.097026022
PH056208035;0.112299465;0.069518717
PH056208036;0.143028846;0.075721154
PH056208037;0.118114144;0.082382134
PH056208038;0.131469363;0.0892326
PH056208039;0.150339476;0.064985451
PH056208040;0.126594701;0.071638862
PH056208041;0.136385777;0.073550901
PH056208042;0.1256917;0.086166008
PH056208043;0.125733445;0.08466052
PH056208044;0.112;0.0976
PH056209001;0.14353259;0.053698075
PH056209002;0.143647632;0.04957946
PH056209003;0.149260421;0.045719408
PH056209004;0.133786848;0.034013605
PH056209005;0.129545455;0.068181818
PH056209006;0.178416014;0.038294169
PH056209007;0.153268689;0.049734126
PH056209008;0.138528139;0.063203463
PH056209009;0.156542056;0.035046729
PH056209010;0.135738832;0.054123711
PH056209011;0.143023798;0.047830145
PH056209012;0.175379427;0.045193929
PH056209013;0.164116829;0.045897079
PH056209014;0.112631579;0.074736842
PH056209015;0.195121951;0.028632025
PH056209016;0.142707971;0.048033415
PH056209017;0.156976744;0.048837209
PH056209018;0.130493883;0.053692796
PH056209019;0.13807398;0.059630102
PH056209020;0.187105816;0.049053959
PH056209021;0.141176471;0.064941176
PH056209022;0.154166667;0.065277778
PH056209023;0.137899121;0.067098565
PH056209024;0.112299465;0.06129165
PH056209025;0.134432467;0.067216233
PH056209026;0.124692875;0.045454545
PH056209027;0.16051041;0.057085292
PH056209028;0.125726744;0.034156977
PH056210001;0.13509061;0.047775947
PH056210002;0.120915033;0.066176471
PH056210003;0.141760189;0.054932073
PH056210004;0.143196203;0.054588608
PH056210005;0.147776184;0.050693448
PH056210006;0.15245478;0.046080965
PH056210007;0.164158687;0.04377565
PH056210008;0.168539326;0.041198502
PH056210009;0.163141994;0.046827795
PH056210010;0.144553073;0.064944134
PH056210011;0.161646586;0.054216867
PH056210012;0.139667458;0.049881235
PH056210013;0.117748918;0.062337662
PH056210014;0.163859649;0.05122807
PH056210016;0.181818182;0.038105607
PH056210017;0.152298851;0.014367816
PH056210019;0.118510158;0.06772009
PH056210020;0.106595092;0.065184049
PH056210021;0.178255373;0.037926675
PH056210022;0.125488009;0.047964306
PH056210023;0.160123967;0.048553719
PH056210024;0.179127726;0.042056075
PH056210025;0.132015306;0.054846939
PH056210026;0.161800487;0.0486618
PH056210027;0.153982301;0.050147493
PH056211001;0.134653465;0.044884488
PH056211002;0.153580673;0.04659189
PH056211003;0.204868154;0.036511156
PH056211004;0.156923077;0.043076923
PH056211005;0.111002921;0.0593963
PH056211006;0.118548387;0.049193548
PH056211007;0.149916248;0.028475712
PH056211008;0.134233519;0.03375695
PH056211009;0.140676118;0.062159215
PH056211010;0.133431085;0.096774194
PH056211011;0.168075584;0.039283938
PH056211012;0.118032787;0.026229508
PH056211013;0.187086093;0.036423841
PH056211014;0.150159744;0.053151322
PH056211015;0.138392857;0.048214286
PH056211016;0.132854578;0.066427289
PH056211017;0.122756225;0.046323104
PH056211018;0.128378378;0.079391892
PH056211019;0.14212548;0.039692702
PH056211020;0.143843498;0.055235903
PH056211021;0.159336698;0.043258832
PH056211022;0.160315375;0.042049934
PH056211023;0.106870229;0.019083969
PH056211024;0.163265306;0.040816327
PH056211025;0.12991453;0.05042735
PH056211026;0.156739812;0.039184953
PH056211027;0.160466813;0.039387309
PH056211028;0.089506173;0.072530864
PH056211029;0.148467433;0.054597701
PH056211030;0.16520979;0.038461538
PH056211031;0.14446146;0.05870342
PH056211032;0.118012422;0.057971014
PH056211033;0.139407245;0.042810099
PH056211034;0.154220779;0.050324675
PH056212001;0.156521739;0.057971014
PH056212002;0.146245059;0.063241107
PH056212003;0.106779661;0.076271186
PH056212004;0.15942029;0.060386473
PH056212005;0.128659476;0.062403698
PH056212006;0.161886552;0.040152964
PH056212007;0.111374408;0.052132701
PH056212008;0.175889328;0.051383399
PH056212010;0.150306748;0.027607362
PH056212011;0.153146323;0.062168309
PH056212012;0.124398074;0.060192616
PH056212013;0.233082707;0.015037594
PH056212014;0.129957291;0.060402685
PH056212015;0.132238548;0.05704408
PH056212016;0.132038835;0.049838188
PH056212017;0.153521127;0.054929577
PH056212018;0.146252285;0.049360146
PH056212020;0.122222222;0.042857143
PH056212021;0.142741935;0.041129032
PH056212022;0.156846473;0.041493776
PH056212023;0.160142349;0.054567023
PH056212025;0.153970827;0.087520259
PH056212026;0.145139814;0.059920107
PH056212028;0.140883978;0.072744015
PH056212029;0.138888889;0.051587302
PH056212030;0.158508159;0.060606061
PH056212031;0.157598499;0.05065666
PH056212032;0.145427286;0.043478261
PH056212033;0.139551699;0.071583514
PH056212034;0.147025814;0.037037037
PH056212035;0.158564815;0.046296296
PH056212036;0.136263736;0.059340659
PH056212037;0.160377358;0.044811321
PH056212038;0.159315932;0.0360036
PH056212039;0.154045307;0.049190939
PH056212040;0.145512821;0.048717949
PH056212041;0.143979058;0.07460733
PH056212042;0.126984127;0.072089947
PH056212043;0.125279642;0.04082774
PH056212044;0.162068966;0.03908046
PH056213001;0.130546075;0.051194539
PH056213002;0.131097561;0.057926829
PH056213003;0.141067538;0.034858388
PH056213004;0.133076712;0.051416002
PH056213005;0.144662034;0.050536955
PH056213006;0.154340836;0.051446945
PH056213007;0.117233928;0.051863857
PH056213009;0.138197425;0.05193133
PH056213010;0.14539749;0.04916318
PH056213011;0.129932628;0.043792108
PH056213012;0.122507123;0.082621083
PH056213013;0.110655738;0.067213115
PH056213014;0.121465969;0.055497382
PH056213015;0.099480969;0.051038062
PH056213016;0.138935108;0.055740433
PH056213017;0.150334753;0.041996348
PH056213018;0.160737813;0.037549407
PH056213019;0.140625;0.048828125
PH056213020;0.122703023;0.041493776
PH056213021;0.14863103;0.052151239
PH056213022;0.141150923;0.039630836
PH056213023;0.153634361;0.046806167
PH056213024;0.147211896;0.03197026
PH056213025;0.133651551;0.042959427
PH056213026;0.15727003;0.068249258
PH056213027;0.148033126;0.052795031
PH056213028;0.146311971;0.048367594
PH056213029;0.153695546;0.032794909
PH056213030;0.158634538;0.052208835
PH056213031;0.145420792;0.043935644
PH056213032;0.156149733;0.042780749
PH056213033;0.137461572;0.052261748
PH056213034;0.135021097;0.046413502
PH056213035;0.158995816;0.048117155
PH056213036;0.151270208;0.04965358
PH056213037;0.173913043;0.029264214
PH056213038;0.151394422;0.034262948
PH056213039;0.127819549;0.054511278
PH056213040;0.141447368;0.048245614
PH056213042;0.139240506;0.053164557
PH056213043;0.12034384;0.034383954
PH056213044;0.120255864;0.059701493
PH056213045;0.142482517;0.053321678
PH056213046;0.138661531;0.041887338
PH056213047;0.157842158;0.037962038
PH056213048;0.135349172;0.04787617
PH056213049;0.141911765;0.054411765
PH056213050;0.136181193;0.03641055
PH056213051;0.143970656;0.053645117
PH056214001;0.13446677;0.068006182
PH056214002;0.132734531;0.071856287
PH056214003;0.128834356;0.076175869
PH056214004;0.120879121;0.081043956
PH056214005;0.169383003;0.054714785
PH056214006;0.123449498;0.063792085
PH056214007;0.130890052;0.079842932
PH056214008;0.139564661;0.075544174
PH056214010;0.136108887;0.073658927
PH056214011;0.139088729;0.064748201
PH056214012;0.16237402;0.071668533
PH056214013;0.13506013;0.069380204
PH056214014;0.169708029;0.060218978
PH056214015;0.134104833;0.07079646
PH056214016;0.14491654;0.06676783
PH056214017;0.176718093;0.086956522
PH056214018;0.171875;0.046875
PH056214019;0.115191987;0.071786311
PH056214020;0.142857143;0.077615298
PH056214021;0.141993958;0.066465257
PH056214022;0.18113612;0.048231511
PH056214023;0.115347019;0.069403715
PH056214024;0.171428571;0.045714286
PH056215001;0.168421053;0.058947368
PH056215002;0.145966709;0.089628681
PH056215003;0.116769096;0.090430202
PH056215004;0.101027397;0.126712329
PH056215005;0.112373737;0.106060606
PH056215006;0.119895743;0.078192876
PH056215007;0.152586771;0.064178127
PH056215008;0.145183175;0.061736771
PH056215009;0.135330919;0.084293711
PH056215010;0.144640999;0.075962539
PH056215011;0.147719974;0.068721901
PH056215012;0.166112957;0.058139535
PH056215013;0.128903122;0.072057646
PH056215014;0.138495093;0.07742639
PH056216001;0.143152099;0.06102317
PH056216002;0.118049615;0.065868263
PH056216003;0.126226197;0.045297173
PH056216004;0.14484127;0.056547619
PH056216005;0.145499822;0.053717538
PH056216006;0.122442496;0.065128987
PH056216008;0.141975309;0.052469136
PH056216009;0.146071852;0.041847612
PH056216010;0.171658986;0.035714286
PH056216011;0.11988218;0.055375552
PH056216012;0.153909128;0.047482603
PH056216013;0.091733519;0.065224974
PH056216014;0.134114404;0.037767057
PH056216015;0.149615211;0.039384337
PH056216016;0.136665365;0.055447091
PH056216017;0.116190476;0.055238095
PH056216018;0.139292688;0.046213929
PH056216019;0.149052978;0.040625858
PH056216020;0.1760841;0.035479632
PH056216021;0.144455748;0.062054934
PH056216022;0.116359697;0.04723727
PH056216023;0.135170604;0.031496063
PH056216024;0.143505389;0.053318208
PH056216025;0.117869286;0.072534945
PH056216026;0.07641196;0.066445183
PH056216027;0.151165981;0.04005487
PH056216028;0.12739726;0.056849315
PH056216029;0.129606099;0.054637865
PH056216030;0.143462598;0.040686586
PH056216031;0.145873321;0.03646833
PH056216032;0.124060875;0.05548064
PH056216033;0.161078998;0.035452794
PH056216034;0.10707457;0.063097514
PH056216035;0.117307692;0.055769231
PH056216036;0.131504257;0.055818354
PH056216037;0.110019023;0.051997464
PH056216038;0.12071535;0.076378539
PH056216039;0.136986301;0.046966732
PH056216040;0.140091116;0.056947608
PH056216041;0.113964687;0.093097913
PH056216042;0.149327672;0.063694268
PH056216043;0.134785568;0.059223962
PH056216044;0.104895105;0.079254079
PH056216045;0.138338254;0.042176297
PH056216046;0.128421053;0.065263158
PH056216047;0.12670409;0.062149158
PH056216048;0.120353982;0.065486726
PH056216049;0.141391941;0.068131868
PH056216050;0.132325142;0.048519219
PH056216051;0.113685216;0.087413422
PH056216052;0.110782866;0.048005908
PH056216053;0.125382263;0.078746177
PH056216054;0.109469697;0.063257576
PH056216055;0.132843137;0.055882353
PH056216056;0.109563015;0.077897403
PH056216057;0.12;0.051162791
PH056216058;0.121935273;0.05655443
PH056216059;0.126174497;0.061744966
PH056216060;0.135695765;0.063958513
PH056216061;0.103950104;0.081081081
PH056216062;0.129230769;0.060769231
PH056216063;0.156822811;0.048879837
PH056216064;0.115459883;0.080887149
PH056216065;0.118715084;0.072160149
PH060401001;0.120234604;0.091495601
PH060401002;0.118635438;0.069246436
PH060401003;0.121688742;0.074503311
PH060401004;0.136010363;0.058290155
PH060401005;0.115713346;0.081525312
PH060401006;0.103098291;0.100961538
PH060401007;0.115505336;0.062146893
PH060401008;0.105312647;0.08509638
PH060401009;0.138489209;0.073741007
PH060401010;0.116908851;0.086856011
PH060401011;0.105537903;0.086926918
PH060401012;0.138492872;0.057026477
PH060401013;0.13215859;0.068596602
PH060401014;0.107229894;0.082047116
PH060402001;0.127663623;0.055175038
PH060402002;0.111015491;0.078026391
PH060402004;0.105099663;0.075847787
PH060402005;0.12385601;0.05033557
PH060402006;0.113076656;0.069719043
PH060402007;0.110426009;0.077073991
PH060402008;0.144587434;0.046177139
PH060402009;0.111809045;0.067525126
PH060402010;0.112641815;0.051053485
PH060402011;0.083825266;0.099173554
PH060403001;0.109580052;0.080052493
PH060403002;0.098649442;0.073399883
PH060403003;0.10990269;0.092730395
PH060403004;0.10976431;0.074074074
PH060403005;0.101351351;0.064864865
PH060403006;0.104575163;0.108932462
PH060403007;0.113432836;0.11119403
PH060403008;0.09375;0.154296875
PH060403009;0.134670487;0.09025788
PH060403010;0.113896458;0.083378747
PH060403011;0.111642743;0.076555024
PH060403012;0.10832848;0.071054164
PH060403013;0.110223642;0.072949947
PH060403014;0.112590128;0.069883527
PH060403015;0.121271077;0.081063554
PH060403016;0.138743455;0.073298429
PH060403017;0.120500782;0.068335942
PH060403018;0.092920354;0.063421829
PH060403019;0.070105158;0.113169755
PH060403020;0.102617801;0.101570681
PH060403021;0.121265378;0.081429408
PH060403022;0.171875;0.08125
PH060403023;0.124368049;0.106167846
PH060403024;0.104743083;0.068181818
PH060403025;0.113402062;0.082474227
PH060403026;0.117613956;0.083849184
PH060403027;0.083150985;0.122538293
PH060403028;0.104761905;0.100529101
PH060403029;0.104086845;0.06385696
PH060403030;0.131067961;0.046116505
PH060404001;0.103388358;0.09730669
PH060404002;0.138237159;0.077996195
PH060404003;0.104716981;0.083962264
PH060404004;0.116896918;0.076514346
PH060404005;0.125;0.06769103
PH060404006;0.130804679;0.068060971
PH060404007;0.100076104;0.091324201
PH060404008;0.146694215;0.092975207
PH060404009;0.12541806;0.065886288
PH060404010;0.115877081;0.099231754
PH060404011;0.090507726;0.097130243
PH060404012;0.134545455;0.070909091
PH060404013;0.111650485;0.089459085
PH060404014;0.132716049;0.083333333
PH060404015;0.105232216;0.094062316
PH060404016;0.11875;0.08125
PH060404017;0.106491612;0.118161926
PH060404018;0.094351335;0.111111111
PH060404019;0.121551724;0.054310345
PH060404020;0.111719606;0.084337349
PH060405001;0.115272089;0.069631363
PH060405002;0.134285714;0.084761905
PH060405003;0.129032258;0.095852535
PH060405004;0.105263158;0.08033241
PH060405005;0.137188209;0.044217687
PH060405006;0.123801221;0.076721883
PH060405007;0.152432432;0.068648649
PH060405008;0.117148554;0.072781655
PH060405009;0.12477396;0.075949367
PH060405010;0.14924597;0.044201768
PH060405011;0.136593592;0.070826307
PH060405012;0.076271186;0.097928437
PH060405013;0.132330827;0.073684211
PH060405014;0.133779264;0.066889632
PH060405015;0.126974484;0.063791009
PH060406001;0.098576123;0.085980285
PH060406002;0.121212121;0.075348075
PH060406003;0.096695226;0.089351285
PH060406004;0.13416009;0.064261556
PH060406005;0.1453958;0.075605816
PH060406006;0.139470014;0.043933054
PH060406007;0.078922934;0.101207057
PH060406008;0.096121417;0.082630691
PH060406009;0.119587629;0.07628866
PH060406010;0.126823082;0.064679772
PH060406011;0.151111111;0.075555556
PH060406012;0.101886792;0.094339623
PH060406013;0.09762533;0.085312225
PH060406014;0.10849349;0.076875387
PH060406015;0.089258699;0.059001513
PH060406016;0.131313131;0.055555556
PH060406017;0.097533207;0.10170778
PH060406018;0.117130307;0.070278184
PH060406019;0.10567297;0.066740823
PH060406020;0.114024632;0.084624553
PH060406021;0.117839607;0.073977087
PH060406022;0.117647059;0.103241297
PH060406023;0.119565217;0.078904992
PH060406024;0.097146739;0.095108696
PH060406025;0.126027397;0.055707763
PH060406026;0.138638639;0.065565566
PH060406027;0.1375;0.0625
PH060406028;0.130833971;0.06503443
PH060406029;0.122652582;0.088028169
PH060406030;0.115234375;0.055664063
PH060406031;0.104068858;0.089984351
PH060406032;0.102214651;0.08233958
PH060406033;0.135102533;0.041013269
PH060406034;0.095121951;0.107317073
PH060406035;0.114906832;0.071428571
PH060407001;0.106037944;0.062741085
PH060407002;0.12114726;0.060359589
PH060407003;0.119450655;0.040562121
PH060407004;0.103709311;0.082513248
PH060407005;0.111111111;0.059438213
PH060407006;0.105635972;0.070834617
PH060407007;0.117581808;0.067665003
PH060407008;0.105112279;0.067964644
PH060407009;0.090799031;0.086924939
PH060407010;0.10470984;0.076114382
PH060407011;0.123784835;0.062216461
PH060407012;0.094793861;0.065001505
PH060407013;0.107224917;0.069696196
PH060407014;0.115424791;0.069289694
PH060407015;0.115602837;0.062588652
PH060407016;0.122093023;0.0625
PH060408001;0.116932907;0.072204473
PH060408002;0.11334002;0.08224674
PH060408003;0.116165719;0.071486596
PH060408004;0.103641457;0.081232493
PH060408005;0.110309278;0.081443299
PH060408006;0.118895966;0.067232838
PH060408007;0.110535406;0.088946459
PH060408008;0.146329114;0.10835443
PH060408009;0.113085622;0.083198708
PH060408010;0.100368324;0.093922652
PH060408011;0.143634385;0.051142546
PH060408012;0.122990354;0.058681672
