gridid,glat,glon
PH126317000,6.350,124.982
PH126318000,6.457,124.668
PH126319000,6.244,124.590
PH126501000,6.469,124.519
PH126502000,6.637,125.014
PH126503000,6.710,124.467
PH126504000,6.612,124.446
PH126505000,6.510,124.161
PH126506000,6.670,124.160
PH126506000,6.741,124.033
PH126507000,6.603,124.878
PH126508000,6.791,124.631
PH126509000,6.293,124.252
PH126510000,6.718,124.733
PH126511000,6.656,124.673
PH126512000,6.430,124.344
PH128001000,6.168,125.359
PH128002000,5.785,125.342
PH128002000,5.884,125.213
PH128003000,6.022,124.521
PH128003000,6.009,124.704
PH128004000,5.955,125.104
PH128004000,5.939,124.968
PH128005000,6.118,124.479
PH128006000,6.0000,125.395
PH128007000,6.363,125.301
PH129804000,7.231,124.181
PH129804000,7.209,124.231
PH133901000,14.603,120.934
PH133901000,14.603,120.935
PH133901000,14.619,120.965
PH133901000,14.636,120.950
PH133901000,14.637,120.949
PH133901000,14.635,120.950
PH133901000,14.636,120.949
PH133902000,14.601,120.975
PH133903000,14.599,120.986
PH133904000,14.599,120.968
PH133905000,14.621,120.985
PH133906000,14.605,121.004
PH133907000,14.596,120.992
PH133908000,14.584,120.982
PH133909000,14.590,120.975
PH133910000,14.562,120.983
PH133910000,14.568,120.991
PH133911000,14.585,120.996
PH133912000,14.580,121.005
PH133912000,14.590,121.006
PH133913000,14.589,120.965
PH133914000,14.577,120.999
PH133914000,14.578,121.009
PH137401000,14.583,121.041
PH137402000,14.647,121.105
PH137403000,14.579,121.085
PH137404000,14.681,121.060
PH137405000,14.602,121.037
PH137501000,14.658,120.988
PH137501000,14.754,121.043
PH137502000,14.674,120.959
PH137503000,14.675,120.936
PH137503000,14.635,120.952
PH137503000,14.636,120.950
PH137503000,14.636,120.950
PH137504000,14.710,120.979
PH137601000,14.441,120.995
PH137601000,14.487,120.975
PH137602000,14.553,121.032
PH137603000,14.402,121.034
PH137604000,14.483,121.015
PH137605000,14.564,120.980
PH137605000,14.563,120.980
PH137605000,14.531,121.004
PH137606000,14.545,121.070
PH137607000,14.517,121.062
PH140101000,17.611,120.601
PH140102000,17.379,120.865
PH140103000,17.524,120.720
PH140104000,17.437,120.848
PH140105000,17.450,120.952
PH140106000,17.652,120.667
PH140106000,17.647,120.656
PH140106000,17.745,120.621
PH140107000,17.647,120.722
PH140108000,17.665,120.652
PH140109000,17.697,120.972
PH140110000,17.636,120.781
PH140111000,17.780,120.719
PH140112000,17.611,120.535
PH140113000,17.573,120.874
PH140114000,17.327,120.688
PH140115000,17.586,121.022
PH140116000,17.414,120.715
PH140117000,17.537,120.665
PH140118000,17.539,120.575
PH140119000,17.376,120.583
PH140120000,17.483,120.798
PH140121000,17.475,120.618
PH140122000,17.706,120.754
PH140123000,17.522,120.510
PH140124000,17.607,120.677
PH140125000,17.832,120.905
PH140126000,17.255,120.807
PH140127000,17.394,120.635
PH141101000,16.593,120.711
PH141102000,16.4000,120.596
PH141103000,16.810,120.686
PH141104000,16.461,120.804
PH141105000,16.745,120.840
PH141106000,16.317,120.708
PH141107000,16.619,120.843
PH141108000,16.607,120.590
PH141109000,16.702,120.674
PH141110000,16.463,120.595
PH141111000,16.856,120.791
PH141112000,16.499,120.519
PH141113000,16.321,120.557
PH141114000,16.506,120.633
PH142701000,16.928,121.105
PH142702000,16.872,120.984
PH142703000,16.775,121.089
PH142704000,16.785,121.216
PH142705000,16.693,121.199
PH142706000,16.901,121.242
PH142707000,16.959,121.497
PH142708000,16.939,121.362
PH142709000,16.861,121.105
PH142710000,16.697,120.950
PH142711000,16.676,121.053
PH143201000,17.537,121.162
PH143206000,17.354,121.178
PH143208000,17.353,121.057
PH143209000,17.575,121.377
PH143211000,17.505,121.576
PH143213000,17.410,121.430
PH143214000,17.279,121.271
PH143215000,17.261,121.111
PH144401000,17.074,121.137
PH144402000,16.929,120.877
PH144403000,17.120,120.835
PH144404000,17.093,120.981
PH144405000,17.123,121.282
PH144406000,17.181,121.457
PH144407000,16.962,120.929
PH144408000,17.187,121.021
PH144409000,17.094,120.902
PH144410000,16.989,120.815
PH148101000,18.297,121.069
PH148102000,17.758,121.255
PH148103000,18.134,121.415
PH148104000,17.994,121.155
PH148105000,18.305,121.302
PH148106000,18.145,121.311
PH148107000,18.269,121.449
PH150702000,6.680,122.142
PH150702000,6.641,122.099
PH150702000,6.743,122.041
PH150702000,6.744,122.041
PH150703000,6.611,121.755
PH150703000,6.664,121.893
PH150703000,6.678,121.916
PH150703000,6.620,121.870
PH150703000,6.574,121.866
PH150703000,6.575,121.867
PH150703000,6.591,121.777
PH150704000,6.522,121.778
PH150704000,6.453,121.856
PH150704000,6.458,121.826
PH150704000,6.528,121.790
PH150704000,6.530,121.838
PH150704000,6.537,121.758
PH150704000,6.568,121.746
PH150704000,6.517,121.910
PH150704000,6.548,121.833
PH150704000,6.549,121.865
PH150704000,6.552,121.859
PH150704000,6.557,121.796
PH150705000,6.395,122.039
PH150705000,6.437,121.945
PH150705000,6.418,122.055
PH150705000,6.418,122.055
PH150705000,6.488,122.013
PH150706000,6.524,122.157
PH150706000,6.524,122.202
PH150706000,6.532,122.206
PH150707000,6.587,122.263
PH150707000,6.602,122.205
PH150708000,6.620,122.255
PH150708000,6.665,122.174
PH150708000,6.666,122.200
PH150708000,6.667,122.180
PH150708000,6.732,122.258
PH150708000,6.742,122.251
PH150708000,6.644,122.188
PH150708000,6.667,122.181
PH150708000,6.667,122.197
PH150708000,6.670,122.192
PH150709000,6.488,122.210
PH150709000,6.488,122.205
PH150709000,6.457,122.229
PH150709000,6.453,122.177
PH150709000,6.453,122.180
PH150709000,6.454,122.177
PH150709000,6.453,122.173
PH150709000,6.456,122.176
PH150709000,6.463,122.212
PH150709000,6.492,122.206
PH150709000,6.486,122.166
PH150709000,6.502,122.210
PH150710000,6.742,122.399
PH150710000,6.768,122.371
PH150710000,6.666,122.203
PH150710000,6.628,122.270
PH150711000,6.429,122.121
PH150711000,6.433,122.132
PH150711000,6.445,122.145
PH150711000,6.445,122.143
PH150711000,6.445,122.141
PH150711000,6.540,122.105
PH150711000,6.465,122.109
PH150712000,6.574,121.693
PH150712000,6.620,121.515
PH150712000,6.633,121.560
PH150712000,6.611,121.551
PH150712000,6.619,121.549
PH150712000,6.585,121.564
PH150712000,6.586,121.612
PH150712000,6.601,121.617
PH150712000,6.602,121.548
PH150712000,6.607,121.611
PH150712000,6.596,121.615
PH150712000,6.596,121.563
PH150712000,6.672,121.709
PH150712000,6.749,121.462
PH150712000,6.767,121.434
PH150712000,6.826,121.540
PH150712000,6.839,121.555
PH150712000,6.898,121.591
PH150712000,6.637,121.582
PH150712000,6.640,121.609
PH150712000,6.666,121.532
PH150712000,6.667,121.531
PH150712000,6.670,121.533
PH150712000,6.642,121.640
PH150712000,6.653,121.533
PH150712000,6.646,121.571
PH150712000,6.655,121.568
PH150712000,6.663,121.529
PH150712000,6.665,121.531
PH150713000,6.291,121.960
PH150713000,6.294,122.009
PH150713000,6.290,122.001
PH150713000,6.291,121.979
PH150713000,6.290,121.999
PH150713000,6.290,122.000
PH150713000,6.288,121.992
PH150713000,6.289,121.998
PH150713000,6.287,121.996
PH150713000,6.288,121.994
PH150713000,6.288,121.993
PH150713000,6.288,121.996
PH150713000,6.315,121.925
PH150713000,6.347,121.968
PH150713000,6.329,122.045
PH150713000,6.331,122.024
PH150713000,6.320,122.038
PH150713000,6.322,122.044
PH150713000,6.323,122.045
PH150713000,6.325,122.044
PH150713000,6.328,122.024
PH150713000,6.328,122.047
PH150713000,6.338,122.028
PH150713000,6.296,121.994
PH150713000,6.297,121.978
PH150713000,6.312,121.992
PH150713000,6.306,122.008
PH153601000,7.834,124.158
PH153601000,7.888,124.124
PH153602000,7.538,124.147
PH153603000,7.897,124.219
PH153603000,7.881,124.211
PH153603000,7.921,124.181
PH153604000,7.777,124.190
PH153605000,7.794,124.154
PH153605000,7.830,124.172
PH153606000,8.003,124.458
PH153607000,7.674,124.366
PH153609000,7.807,124.101
PH153610000,8.066,124.370
PH153611000,7.784,124.472
PH153611000,7.875,124.409
PH153612000,7.750,124.236
PH153613000,7.919,124.070
PH153614000,7.872,124.035
PH153615000,7.627,124.074
PH153616000,7.962,124.229
PH153617000,8.021,124.297
PH153618000,7.793,124.366
PH153619000,7.918,124.365
PH153620000,7.751,124.120
PH153621000,7.992,124.167
PH153622000,7.832,124.354
PH153623000,7.798,124.044
PH153624000,7.996,124.354
PH153625000,8.042,124.247
PH153626000,7.872,124.333
PH153627000,7.898,124.340
PH153628000,7.731,124.169
PH153629000,7.905,124.146
PH153630000,7.647,124.706
PH153631000,7.631,124.184
PH153632000,7.718,124.078
PH153633000,7.951,124.393
PH153634000,7.910,124.492
PH153635000,7.626,124.035
PH153635000,7.7000,123.974
PH153636000,7.773,124.282
PH153637000,7.759,124.599
PH153638000,8.092,124.462
PH153639000,7.488,124.188
PH153640000,7.718,124.253
PH153641000,7.729,124.210
PH153801000,6.786,124.424
PH153802000,7.505,124.425
PH153803000,6.697,124.809
PH153805000,6.743,124.905
PH153806000,7.037,124.475
PH153807000,7.095,124.236
PH153808000,6.892,124.463
PH153809000,7.478,124.242
PH153810000,6.936,124.746
PH153810000,7.043,124.724
PH153810000,7.156,124.707
PH153811000,7.334,124.041
PH153811000,7.367,124.287
PH153812000,7.278,124.219
PH153812000,7.253,124.321
PH153813000,6.916,124.632
PH153814000,7.119,124.368
PH153815000,6.960,124.116
PH153816000,6.946,124.306
PH153817000,6.822,124.227
PH153818000,7.480,124.323
PH153819000,6.841,124.744
PH153820000,6.921,124.515
PH153821000,7.036,124.369
PH153822000,7.063,124.768
PH153823000,6.785,124.778
PH153824000,7.3000,124.272
PH153825000,6.930,124.365
PH153826000,6.955,124.436
PH153827000,6.890,124.394
PH153828000,6.818,124.532
PH153829000,6.919,124.566
PH153830000,6.913,124.016
PH153830000,6.841,123.957
PH153831000,7.010,124.354
PH153832000,6.655,124.840
PH153833000,6.752,124.800
PH153834000,7.169,124.425
PH153835000,6.855,124.401
PH153836000,7.001,124.480
PH153837000,6.955,124.508
PH156601000,5.994,120.960
PH156601000,6.047,120.984
PH156602000,6.053,121.004
PH156603000,5.855,121.276
PH156603000,5.893,121.327
PH156603000,5.899,121.332
PH156603000,5.876,121.301
PH156603000,5.877,121.305
PH156603000,5.885,121.255
PH156603000,5.885,121.314
PH156603000,5.883,121.256
PH156603000,5.880,121.256
PH156603000,5.881,121.257
PH156603000,5.861,121.293
PH156603000,5.913,121.281
PH156603000,5.864,121.282
PH156603000,5.864,121.289
PH156603000,5.873,121.292
PH156603000,5.862,121.288
PH156603000,5.863,121.282
PH156603000,5.874,121.285
PH156603000,5.875,121.297
PH156603000,5.875,121.300
PH156603000,5.875,121.299
PH156603000,5.875,121.283
PH156604000,6.025,121.321
PH156604000,5.965,121.320
PH156604000,5.918,121.354
PH156605000,5.926,121.023
PH156605000,5.911,121.044
PH156605000,5.925,121.015
PH156605000,5.925,121.016
PH156605000,5.926,121.024
PH156605000,5.926,121.023
PH156605000,5.949,121.010
PH156606000,6.107,120.957
PH156606000,6.121,120.977
PH156606000,6.106,120.959
PH156606000,6.109,120.967
PH156606000,6.126,120.890
PH156606000,6.132,120.884
PH156606000,6.134,121.000
PH156606000,6.136,120.990
PH156606000,6.127,120.988
PH156606000,6.127,120.902
PH156606000,6.130,120.984
PH156606000,6.134,120.976
PH156606000,6.155,120.899
PH156606000,6.165,120.992
PH156606000,6.168,121.003
PH156606000,6.168,120.974
PH156606000,6.162,120.949
PH156606000,6.166,120.939
PH156606000,6.170,120.922
PH156606000,6.202,121.048
PH156606000,6.212,120.854
PH156606000,6.325,120.859
PH156606000,6.176,120.971
PH156606000,6.175,120.934
PH156606000,6.176,120.934
PH156606000,6.177,120.966
PH156606000,6.171,120.937
PH156606000,6.173,120.951
PH156606000,6.183,120.974
PH156606000,6.192,120.975
PH156606000,6.162,120.908
PH156606000,6.138,120.995
PH156606000,6.138,120.981
PH156606000,6.149,120.896
PH156606000,6.151,120.897
PH156606000,6.153,120.924
PH156606000,6.145,120.911
PH156606000,6.137,120.899
PH156606000,6.139,120.983
PH156606000,6.140,120.986
PH156606000,6.143,120.933
PH156606000,6.153,120.924
PH156607000,5.980,121.230
PH156607000,6.081,121.272
PH156608000,5.873,119.942
PH156608000,5.864,119.971
PH156608000,5.879,119.969
PH156608000,5.874,119.980
PH156608000,5.872,119.976
PH156608000,5.876,119.975
PH156608000,5.877,119.979
PH156608000,5.878,119.978
PH156608000,5.880,119.972
PH156608000,5.880,119.972
PH156608000,5.882,120.018
PH156608000,5.885,119.974
PH156608000,5.886,119.977
PH156608000,5.903,120.008
PH156608000,5.907,119.985
PH156608000,5.910,119.984
PH156608000,5.910,120.002
PH156608000,5.910,120.002
PH156608000,5.901,120.009
PH156608000,5.947,120.115
PH156608000,6.054,120.485
PH156608000,6.105,120.509
PH156608000,5.953,120.118
PH156608000,5.958,120.108
PH156608000,5.965,120.107
PH156608000,5.984,120.098
PH156608000,5.926,119.985
PH156608000,5.923,120.001
PH156608000,5.923,120.003
PH156608000,5.913,119.986
PH156608000,5.914,120.004
PH156608000,5.915,119.995
PH156608000,5.920,119.999
PH156608000,5.916,119.990
PH156608000,5.918,119.995
PH156608000,5.930,119.990
PH156608000,5.871,119.997
PH156608000,5.882,120.073
PH156608000,5.889,119.977
PH156608000,5.890,120.012
PH156608000,5.891,120.010
PH156608000,5.896,120.010
PH156608000,6.161,120.421
PH156608000,6.128,120.543
PH156608000,6.134,120.444
PH156608000,6.143,120.479
PH156608000,6.154,120.443
PH156608000,6.399,120.699
PH156608000,6.4000,120.689
PH156608000,6.394,120.706
PH156608000,6.394,120.707
PH156608000,6.395,120.703
PH156608000,6.396,120.710
PH156608000,6.397,120.709
PH156608000,6.398,120.701
PH156608000,6.395,120.705
PH156608000,6.396,120.706
PH156608000,6.393,120.702
PH156608000,6.394,120.704
PH156608000,6.398,120.700
PH156608000,6.399,120.698
PH156608000,6.415,120.695
PH156608000,6.272,120.582
PH156608000,6.281,120.646
PH156608000,6.294,120.585
PH156608000,6.292,120.651
PH156608000,6.293,120.585
PH156608000,6.294,120.651
PH156608000,6.305,120.555
PH156608000,6.295,120.644
PH156608000,6.296,120.645
PH156608000,6.299,120.652
PH156608000,6.306,120.644
PH156609000,5.936,120.921
PH156609000,6.016,120.881
PH156610000,5.811,121.239
PH156610000,5.810,121.237
PH156610000,5.824,121.200
PH156610000,5.790,121.194
PH156610000,5.798,121.212
PH156610000,5.805,121.206
PH156610000,5.807,121.233
PH156610000,5.809,121.235
PH156610000,5.806,121.214
PH156610000,5.801,121.206
PH156610000,5.802,121.212
PH156610000,5.802,121.212
PH156610000,5.803,121.213
PH156610000,5.803,121.213
PH156610000,5.804,121.213
PH156610000,5.804,121.209
PH156610000,5.804,121.212
PH156610000,5.809,121.211
PH156610000,5.813,121.224
PH156610000,5.839,121.026
PH156610000,5.873,121.212
PH156610000,5.842,121.104
PH156610000,5.844,121.129
PH156610000,5.850,121.087
PH156610000,5.813,121.166
PH156610000,5.828,121.203
PH156610000,5.831,121.197
PH156610000,5.837,121.140
PH156610000,5.837,121.141
PH156610000,5.834,121.200
PH156610000,5.840,121.240
PH156610000,5.842,121.240
PH156610000,5.848,121.234
PH156610000,5.845,121.159
PH156610000,5.838,121.237
PH156610000,5.839,121.196
PH156610000,5.843,121.178
PH156610000,5.845,121.155
PH156610000,5.848,121.227
PH156611000,6.070,121.194
PH156611000,6.071,121.192
PH156611000,6.049,121.086
PH156611000,6.075,121.170
PH156611000,6.090,121.106
PH156612000,5.464,120.818
PH156612000,5.466,120.824
PH156612000,5.470,120.805
PH156612000,5.477,120.859
PH156612000,5.486,120.860
PH156612000,5.487,120.853
PH156612000,5.483,120.846
PH156612000,5.487,120.925
PH156612000,5.515,120.964
PH156612000,5.515,120.810
PH156612000,5.518,120.963
PH156612000,5.531,120.958
PH156612000,5.529,120.959
PH156612000,5.524,120.956
PH156612000,5.524,120.909
PH156612000,5.516,120.953
PH156612000,5.517,120.948
PH156612000,5.518,120.954
PH156612000,5.520,120.955
PH156612000,5.522,120.962
PH156612000,5.522,120.824
PH156612000,5.522,120.823
PH156612000,5.601,120.874
PH156612000,5.602,120.873
PH156612000,5.550,120.922
PH156612000,5.551,120.820
PH156612000,5.550,120.900
PH156612000,5.550,120.819
PH156612000,5.589,120.861
PH156612000,5.594,120.867
PH156612000,5.510,120.890
PH156612000,5.514,120.950
PH156612000,5.514,120.949
PH156612000,5.510,120.906
PH156612000,5.512,120.949
PH156612000,5.515,120.947
PH156612000,5.539,120.858
PH156612000,5.489,120.873
PH156612000,5.489,120.845
PH156612000,5.487,120.866
PH156612000,5.495,120.947
PH156612000,5.494,120.944
PH156612000,5.494,120.942
PH156612000,5.495,120.938
PH156612000,5.494,120.922
PH156612000,5.494,120.929
PH156612000,5.495,120.939
PH156612000,5.495,120.937
PH156612000,5.495,120.922
PH156612000,5.5000,120.894
PH156612000,5.497,120.921
PH156612000,5.497,120.930
PH156612000,5.496,120.931
PH156612000,5.5000,120.937
PH156612000,5.498,120.937
PH156612000,5.498,120.923
PH156612000,5.498,120.916
PH156612000,5.499,120.919
PH156612000,5.499,120.916
PH156612000,5.5000,120.929
PH156612000,5.490,120.945
PH156612000,5.491,120.951
PH156612000,5.492,120.903
PH156612000,5.490,120.904
PH156612000,5.488,120.925
PH156612000,5.492,120.881
PH156612000,5.492,120.899
PH156612000,5.492,120.894
PH156612000,5.492,120.942
PH156612000,5.492,120.939
PH156612000,5.493,120.937
PH156612000,5.494,120.926
PH156612000,5.491,120.941
PH156612000,5.504,120.948
PH156612000,5.504,120.942
PH156612000,5.501,120.917
PH156612000,5.501,120.936
PH156612000,5.501,120.837
PH156612000,5.503,120.934
PH156612000,5.504,120.837
PH156613000,5.912,121.041
PH156613000,5.894,121.046
PH156613000,5.898,121.045
PH156613000,5.908,121.039
PH156613000,5.908,121.041
PH156613000,5.908,121.045
PH156613000,5.909,121.044
PH156613000,5.961,121.093
PH156614000,5.659,121.038
PH156614000,5.684,121.013
PH156614000,5.685,121.016
PH156614000,5.687,121.015
PH156614000,5.688,121.011
PH156614000,5.690,121.016
PH156614000,5.692,121.015
PH156614000,5.706,120.879
PH156614000,5.727,121.027
PH156614000,5.721,120.998
PH156614000,5.722,121.027
PH156614000,5.724,121.027
PH156614000,5.722,121.024
PH156614000,5.708,121.025
PH156614000,5.708,121.016
PH156614000,5.712,121.014
PH156614000,5.711,121.021
PH156614000,5.711,121.016
PH156614000,5.708,121.018
PH156614000,5.717,121.028
PH156614000,5.719,121.000
PH156614000,5.720,121.024
PH156614000,5.712,121.027
PH156614000,5.713,121.017
PH156614000,5.713,121.024
PH156614000,5.720,121.029
PH156614000,5.728,121.005
PH156614000,5.720,121.014
PH156614000,5.720,121.011
PH156614000,5.727,120.908
PH156614000,5.681,121.001
PH156614000,5.677,121.047
PH156614000,5.694,121.016
PH156614000,5.7000,120.911
PH156614000,5.699,120.911
PH156614000,5.699,120.911
PH156614000,5.706,120.880
PH156614000,5.706,120.880
PH156614000,5.696,120.900
PH156614000,5.697,120.910
PH156614000,5.697,120.901
PH156614000,5.707,121.007
PH156615000,5.955,121.577
PH156615000,6.065,121.769
PH156615000,6.065,121.769
PH156615000,6.065,121.768
PH156615000,6.065,121.708
PH156615000,6.066,121.707
PH156615000,6.067,121.707
PH156615000,6.066,121.707
PH156615000,6.066,121.707
PH156615000,6.068,121.712
PH156615000,6.086,121.657
PH156615000,6.078,121.658
PH156615000,6.085,121.662
PH156615000,6.119,121.820
PH156615000,6.141,121.765
PH156615000,6.156,121.871
PH156615000,6.230,121.839
PH156615000,6.158,121.862
PH156615000,6.153,121.812
PH156615000,6.130,121.836
PH156615000,6.139,121.815
PH156615000,6.139,121.826
PH156615000,6.140,121.817
PH156615000,6.145,121.836
PH156615000,6.146,121.837
PH156615000,6.035,121.846
PH156615000,6.021,121.870
PH156615000,6.023,121.861
PH156615000,6.019,121.541
PH156615000,6.018,121.678
PH156615000,6.019,121.680
PH156615000,6.019,121.680
PH156615000,6.003,121.653
PH156615000,6.006,121.659
PH156615000,6.017,121.676
PH156615000,6.017,121.677
PH156615000,6.014,121.674
PH156615000,6.015,121.674
PH156615000,6.016,121.674
PH156615000,6.019,121.662
PH156615000,6.023,121.683
PH156615000,6.024,121.683
PH156615000,6.024,121.682
PH156615000,6.025,121.683
PH156615000,6.025,121.683
PH156615000,6.028,121.686
PH156615000,6.033,121.682
PH156615000,6.042,121.794
PH156615000,6.040,121.797
PH156615000,6.040,121.797
PH156615000,6.022,121.687
PH156615000,6.037,121.717
PH156615000,6.037,121.681
PH156615000,6.039,121.664
PH156615000,6.041,121.666
PH156615000,6.046,121.518
PH156615000,6.049,121.785
PH156616000,5.966,121.180
PH156616000,5.929,121.153
PH156617000,5.686,120.838
PH156617000,5.694,120.891
PH156618000,5.452,120.735
PH156618000,5.453,120.735
PH156618000,5.467,120.732
PH156618000,5.474,120.725
PH156618000,5.474,120.726
PH156618000,5.470,120.796
PH156618000,5.475,120.799
PH156618000,5.489,120.771
PH156618000,5.542,120.806
PH156618000,5.553,120.755
PH156618000,5.585,120.728
PH156618000,5.623,120.277
PH156618000,5.638,120.279
PH156618000,5.654,120.282
PH156618000,5.665,120.350
PH156618000,5.689,120.215
PH156618000,5.696,120.220
PH156618000,5.729,120.298
PH156618000,5.726,120.401
PH156618000,5.756,120.413
PH156618000,5.791,120.408
PH156618000,5.559,120.764
PH156618000,5.534,120.777
PH156618000,5.503,120.782
PH156618000,5.504,120.783
PH156618000,5.504,120.784
PH156618000,5.517,120.808
PH156618000,5.517,120.794
PH156618000,5.489,120.791
PH156618000,5.525,120.801
PH156619000,5.915,121.365
PH156619000,5.928,121.381
PH156619000,5.928,121.381
PH156619000,5.904,121.376
PH156619000,5.905,121.389
PH156619000,5.912,121.372
PH156619000,5.914,121.388
PH156619000,5.917,121.375
PH156619000,5.932,121.383
PH156619000,5.934,121.384
PH156619000,6.034,121.408
PH156619000,6.065,121.450
PH156619000,5.971,121.385
PH156619000,6.012,121.368
PH157001000,4.899,119.931
PH157001000,4.902,119.933
PH157001000,4.902,119.933
PH157001000,4.903,119.932
PH157001000,4.903,119.933
PH157001000,4.903,119.933
PH157001000,4.904,119.936
PH157001000,4.906,119.941
PH157001000,4.913,119.947
PH157001000,4.915,119.950
PH157001000,4.916,119.949
PH157001000,4.915,119.948
PH157001000,4.918,119.951
PH157001000,4.923,119.959
PH157001000,4.936,119.972
PH157001000,4.935,119.970
PH157001000,4.941,119.970
PH157001000,4.944,119.971
PH157001000,4.946,119.972
PH157001000,4.947,119.978
PH157001000,4.950,119.978
PH157001000,4.962,119.983
PH157001000,4.971,119.985
PH157001000,4.987,120.015
PH157001000,4.962,119.986
PH157001000,4.976,119.988
PH157001000,4.983,119.990
PH157001000,4.986,119.988
PH157001000,4.986,119.988
PH157001000,5.007,120.029
PH157001000,5.009,120.027
PH157001000,5.017,119.984
PH157001000,4.985,120.006
PH157001000,4.987,119.988
PH157001000,4.991,119.999
PH157001000,4.998,119.990
PH157001000,5.006,119.989
PH157001000,5.011,119.999
PH157001000,5.012,120.015
PH157001000,5.012,119.987
PH157001000,5.011,120.012
PH157001000,5.020,119.988
PH157001000,5.019,119.988
PH157001000,5.019,119.988
PH157001000,5.024,120.016
PH157001000,5.028,120.014
PH157001000,5.021,120.016
PH157001000,5.021,120.011
PH157001000,5.022,119.986
PH157001000,5.034,120.009
PH157001000,5.032,120.014
PH157001000,5.032,120.015
PH157001000,5.036,120.015
PH157001000,5.036,120.016
PH157001000,5.037,120.016
PH157001000,5.156,120.051
PH157001000,5.110,119.983
PH157001000,5.186,120.122
PH157001000,5.166,120.104
PH157001000,5.167,120.104
PH157001000,5.092,119.977
PH157001000,5.093,119.978
PH157001000,5.094,119.980
PH157001000,5.094,119.978
PH157001000,5.094,119.977
PH157001000,5.094,119.979
PH157001000,5.096,119.982
PH157001000,5.097,119.982
PH157001000,5.093,119.990
PH157001000,5.070,119.922
PH157001000,5.077,119.953
PH157001000,5.080,119.938
PH157001000,5.080,119.969
PH157001000,5.081,119.953
PH157001000,5.090,119.975
PH157001000,5.091,119.978
PH157001000,5.155,120.003
PH157001000,5.035,120.013
PH157001000,5.029,120.014
PH157001000,5.030,120.015
PH157001000,5.031,120.015
PH157001000,5.018,120.012
PH157001000,5.019,119.984
PH157001000,5.019,119.988
PH157001000,5.019,120.016
PH157001000,5.019,119.988
PH157001000,5.020,119.985
PH157002000,5.021,119.756
PH157002000,5.034,119.792
PH157002000,5.130,119.808
PH157002000,5.160,119.852
PH157002000,5.161,119.848
PH157002000,5.164,119.849
PH157002000,5.073,119.781
PH157002000,5.113,119.856
PH157002000,5.073,119.818
PH157002000,5.099,119.811
PH157003000,6.875,118.397
PH157003000,6.887,118.408
PH157003000,7.009,118.421
PH157003000,7.010,118.421
PH157003000,7.011,118.424
PH157003000,7.013,118.423
PH157003000,7.014,118.422
PH157003000,7.031,118.530
PH157003000,6.984,118.446
PH157003000,6.987,118.438
PH157003000,7.079,118.457
PH157003000,7.085,118.438
PH157003000,7.098,118.425
PH157003000,7.099,118.422
PH157003000,7.124,118.424
PH157003000,7.175,118.418
PH157003000,7.008,118.479
PH157003000,7.031,118.475
PH157003000,7.045,118.442
PH157003000,7.045,118.457
PH157004000,4.805,119.835
PH157004000,4.943,119.870
PH157004000,4.906,119.818
PH157004000,4.908,119.828
PH157004000,4.917,119.831
PH157004000,4.864,119.799
PH157004000,4.870,119.798
PH157004000,4.875,119.796
PH157004000,4.889,119.820
PH157005000,4.662,119.396
PH157005000,4.615,119.389
PH157005000,4.620,119.394
PH157005000,4.618,119.393
PH157005000,4.620,119.387
PH157005000,4.632,119.384
PH157005000,4.638,119.386
PH157005000,4.645,119.395
PH157005000,4.651,119.394
PH157005000,4.666,119.395
PH157005000,4.658,119.389
PH157005000,4.664,119.401
PH157005000,4.710,119.032
PH157005000,4.720,119.147
PH157005000,4.727,119.237
PH157005000,4.728,119.406
PH157005000,4.693,119.411
PH157005000,4.715,119.403
PH157005000,4.856,119.413
PH157005000,4.865,119.414
PH157005000,4.898,119.387
PH157005000,4.892,119.400
PH157005000,4.9000,119.406
PH157005000,4.9000,119.406
PH157005000,4.674,119.392
PH157005000,4.675,119.391
PH157005000,4.677,119.393
PH157005000,4.690,119.410
PH157005000,4.670,119.207
PH157005000,4.727,119.408
PH157006000,5.151,120.449
PH157006000,5.156,120.454
PH157006000,5.158,120.451
PH157006000,5.166,120.457
PH157006000,5.174,120.456
PH157006000,5.159,120.502
PH157006000,5.179,120.525
PH157006000,5.184,120.522
PH157006000,5.177,120.454
PH157006000,5.180,120.451
PH157006000,5.194,120.607
PH157006000,5.195,120.450
PH157006000,5.194,120.605
PH157006000,5.192,120.605
PH157006000,5.195,120.508
PH157006000,5.196,120.610
PH157006000,5.196,120.608
PH157006000,5.189,120.600
PH157006000,5.191,120.602
PH157006000,5.177,120.495
PH157006000,5.191,120.455
PH157006000,5.193,120.453
PH157006000,5.211,120.693
PH157006000,5.203,120.620
PH157006000,5.231,120.653
PH157006000,5.214,120.610
PH157006000,5.214,120.673
PH157006000,5.215,120.683
PH157006000,5.221,120.589
PH157006000,5.221,120.673
PH157006000,5.235,120.405
PH157006000,5.266,120.376
PH157006000,5.307,120.417
PH157006000,5.329,120.578
PH157006000,5.455,120.585
PH157006000,5.501,120.565
PH157006000,5.415,120.590
PH157006000,5.423,120.587
PH157006000,5.297,120.476
PH157006000,5.299,120.571
PH157006000,5.228,120.640
PH157006000,5.233,120.646
PH157006000,5.198,120.613
PH157006000,5.199,120.614
PH157006000,5.198,120.599
PH157006000,5.196,120.516
PH157006000,5.2000,120.595
